headline,date,final_news,url
हत्यारायात जनकारवाही या ,"Posted on Tue Jun 23, 2009  7:57 pm NST","आः नकतिनि हे छम्ह विद्यार्थी मिसामचा-यात अपहरण यानाः वयागु छ्यों व ल्हाः तुति पालाः वांछ्वयातःगु समाचार पत्रिकाय् पिहां वःगु ब्वनाः जिपिं तसकं मर्माहत जुयाच्वना । थ्व ला शान्ति सुरक्षाया तःधंगु हे कमजोरी जुल । अपहरण यानाः यंकातःगु १७ दिनमछि दयेधुंकलं नं प्रहरी प्रशासनं अपराधीयात माले मफु । थ्व ला लँय् वयाच्वंम्ह सुं नं मनूतय् काय म्ह्याय्पिंत याउँक अपहरण यानाः ल्हाः तुति पालाः स्याना बिउसां जिउगु थें खँ धकाःसा जुल । सीम्ह मिसा मचा नं मेपिं मखुसें झी हे नेवाःतय् म्ह्याय्मचा लात । नेवाः धईपं झीगु येँदेय्यापिं हे आदिवासी धाइ । थनयापिं आदिवासी हे आः थन सुरक्षित मजूसा आः झीपिं गन वनेगु  थन ला आः सुयां हे सुरक्षा मंत । छम्ह अबला मिसा मचायात अपहरण यानाः अय्च्वंक विभत्स ढंगं स्याःगु तसकं हे अमानवीय ज्या खः । थुकी ल्हाः दुपिं अपराधीयात ज्वनाः छुं सजायँ बीगु मखु वयात नं अथे हे ल्हाः तुति त्वःथुलाः सतकय् वांछ्वया बीगु जनकारवाही यायेमाः । वयात मुद्दा चले यानाः सनाच्वनेगु बेकार हे जुइ । - उज्वल सिंह, आयुषा प्रधान, प्रद्युम्न, येँ ।",http://www.nepalmandal.com/content/2286.html
केन्द्रया अनुमति कयाः आर्थिक ज्या जुइ मखु ,"Posted on Tue Nov 2, 2010  9:52 pm NST","यदि नेपाः संघीय व्यवस्थाय् वन धाःसा अबलय् गठन जुइगु प्रान्तीय राज्यतय्सं थःपिनि प्रान्तय् आर्थिक गतिविधि यायेत नं केन्द्रया अनुमति कायेमाः धइगु खँय् उच्चस्तरीय राजनीतिक संयन्त्रं सहमति दयेकूगु समाचार वःगु दु। संघीय व्यवस्थाया पक्षधरतय्त राजनीतिक संयन्त्रं याःगु थ्व निर्णय स्वीकार्य मजुइगु सम्भावना दु। छाय्धाःसां थःगु प्रान्त दुने आर्थिक ज्याखँ यायेगु लागिं तकं केन्द्रया अनुमति काये माःगु खःसा व ला संघीय व्यवस्था हे मखुत। संघीय व्यवस्थाया मर्मया पाय्छि अःखःगु बिचाः खः थ्व। प्रान्तय् आर्थिक विकास याना यंकेत हे संघीय व्यवस्था माःगु खः। यदि उकिया लागिं नं हानं केन्द्रया ख्वाः स्वये मालीगु खःसा उकिं संघीय व्यवस्थायात टिकाउ याइ मखु। संघीय व्यवस्थाय् उगु प्रान्त दुने दुगु प्राकृतिक स्रोतया अधिकार, उकियात परिचालन यायेगु अधिकार फुक्कं प्रान्तयात बीमाः। यदि थःथाय् दुगु स्रोत परिचालन यानाः आर्थिक आय आर्जन यायेगु ज्याया लागिं केन्द्रया अनुमति कायेमालीगु खःसा उकियात संघीय व्यवस्था मखु केन्द्रीय व्यवस्था हे धाये माली। केन्द्रपाखें हइगु आर्थिक परियोजना, राष्ट्रिय रुपं हे लिच्वः लाइगु आर्थिक कार्यक्रम लागू यायेगु सवालय् जक केन्द्रलिसे सरसल्लाह यायेगु प्रावधान पाय्छि जू। हरेक आर्थिक ज्याखँय् केन्द्रया अनुमति कायेमाःगु नियम पाय्छि मखु। संघीय व्यवस्थां सिर्जना याइगु प्रान्तत पूर्ण रुपं स्वायत्त व अन स्थानीय जातिया स्वशासन जुइमाः धइगु माग थ्व इलय् थ्वयाच्वंगु दु। केन्द्रयाके अनुमति कायेमाःगु प्रावधानं थ्व मागयात तप्यंक हे अस्वीकार याना बिउगु दु ।",http://www.nepalmandal.com/content/10541.html
मृत्युदण्ड हे बीमाः ,"Posted on Wed Jun 24, 2009  8:27 pm NST","आः नेपालय् नं मृत्यु दण्ड हे बीगु कानून हयेमाः थें च्वनावःगु दु । उकुन्हु न्हूगु संविधान दयेकेत सभासद् भाजु मय्जुपिं थीथी थासय् चाःहिलाः जनताया राय बिचाः काः वंगु इलय् गुलि मनूतय्सं ला मृत्यु दण्डया कानून हयाः भ्रष्टाचार याईपंत समाप्त हे यायेमाः धकाः बिचाः बिल धाःगु नं समाचार पिहां वःगु नं झीस पत्रपत्रिकाय् ब्वनागु खः । वास्तवय् आः नकतिनि  झी नेवाःतय् म्ह्याय्मचा ख्याती श्रेष्ठयात स्यानाः टुक्रा टुक्रा यानाः शरीरया अंगत वांछ्वयातःगु घटना न्यनाबलय् झीगु समाजय् गज्याःगज्याःपिं दानवत नं दु धकाः बांलाक हे क्यना बिउगु खने दत । अज्याःपिं दानवतय्त खत्तम यायेगु खःसा ला फाँसीयागु हे व्यवस्था यानाः कानून दयेकेमाः थें च्वं । थज्याःपिं दानवत झीगु समाजय् म्वाना च्वनेगु छुं हे अधिकार मदु । थुमित न्ह्याथे यानाः नं सखाप यायेमाः । छम्ह मिसा मचास्यात स्यानाः टुक्रा टुक्रा यानातःगु खँ न्यनेबलय् झीगु चिम्सँ हे तिंतिंस्वाः । थुमित आः अथें त्वःता तल धकाः कन्हय् हानं मेपिंत अज्याःगु ज्या यायेगु ह्वःताः मदइ धाये मफु । थ्व मानवीयतायात हे कलंकित याइगु ज्या जूगुलिं उमित समाजय् तयाः म्वानाच्वनेगु छुं हे अधिकार मदु । उमित मृत्युदण्ड हे बियाः मदयेका छ्वयेमाःगु दु । - हर्ष वज्राचार्य, ताहाचः येँ ।",http://www.nepalmandal.com/content/2323.html
थुगुसीया साधारण सभा ,"Posted on Tue Jun 23, 2009  7:58 pm NST","झिंखुक्वःगु व झिंन्हय्क्वःगु ज्ञानमाला भजन स्वयम्भुया साधारण सभा वंगु जेठ ३० गते संघाराम विहार ढल्कोय् जुल । उगु ज्याझ्वः वइतं थ्वइतं ध्याचू न्यंकाः सुरुवात जुल । अले आजीवन जःतय्सं थःथःगु मनयागु खँ तयेगु मौका वल । जिं नं थःत लगे जूगु मनयागु खँ प्वंका । ज्ञानमाला भजनया सःसिउपिं छथासं मुनीगु ज्या दँय् छकः न्ह्याकादीसा वय्कःपिनिगु सहलहं ज्ञानमाला झःझः धाइ ला धइगु बिचाः तया । द्वःछिं मयाक आजीवन जः दयेधुंकूगु संस्थाय् बछि पासापिंसं बछि हे म्हमसिउ । थथे जूगुलिं म्वाःबलय् म्हमसिउसां दैव संयोगं सुं जः मंत धाःसा वय्कःया लुमन्तिइ समवेदना बीगु ज्या यात धाःसा उगु घडिइ यऽऽ थ्व ला ज्ञानमाला भजनया आजीवन जः खिनंसा धकाः म्ह सी धया । थुकिया लिसः बिसें नायः रत्नबहादुरजुं थुगु ज्या धायेबलय् अःपु याये थाकु धयादिल । थुकी जिगु छगू सल्लाह दु । वय्कःपिसं छगू सुचं पिकयाः भजन सतलय् आवंलि झी भजनया आजीवन जःपिं सुं मंत धाःसा वय्कःया छेँजःपिंसं जिमित सुचं बियाः ग्वाहालि यानादिसँ धकाः च्वयाः तयाबिल धाःसा धाये नं अःपु याये नं अःपुइ ला  मेगु खँ भजन याइपिनिगु लागिं धकाः न्यादँ खुदँ न्ह्यवंनिसें बोरा का बोरा चिनी बियाः ग्वाहालि याना वया च्वनादीम्ह भाजु अमृतमान शाक्य टेकु यागु खँ लेखा विवरण किताबय् गनं हे उल्लेख मजूगुलिं मनय् भचा दुःख ताल । - कृष्णमान डंगोल मखंगल्लि, तुन्छेबहाः येँ ।",http://www.nepalmandal.com/content/2287.html
सुया म्हुतु थासय् मलाः ,"Posted on Wed Jun 24, 2009  8:27 pm NST","'सन्ध्या टाइम्स' न्हिपौ तछलागा कुन्हु प्रकाशित भाजु दिलीप शाहीया च्वसु ब्वनेखन । वय्कःया लेख एकपक्षीय रुपं न्ह्याःगु खनेदु । थौं थनया राजनैतिक पार्टीतय् मू नेतात लिसें कान्छा-कान्छी नेता नेत्रीतय्गु तकं म्हुतु थासय् मलाः । बिचरा बल्लबल्लं देय्या न्हापांम्ह महिला रक्षु मन्त्री जूम्ह विद्या भण्डारीं बचकना क्यनाः म्हुतु संकूगुयात म्हुतु थासय् मलाः धकाः सुना नं तःधंगु कथं तायेके मजिउ । न्हूम्ह परराष्ट्र मंत्रीजुया म्हुतु संगु मदुनि । वय्कलं नं गज्याःगु न्ववानादी तिनि पियादिसँ । थन जि छु धायेत्यनागु धाःसां रक्षा मंत्रीया जक मखु थन फुक्कं नेतातय्गु म्हुतु थासय् मलाः । लेखकतय्सं पूर्वाग्रही जुयाः एकपक्षीय रुपं स्वाद मदयेक लेखत च्वये मजिउ धइगु जक खः । जनताया मतं स्वंगु ब्यवस्थापिका संसदया बहुमतं ल्यःम्ह प्रधानमन्त्रीयात सुयां इशाराय् प्रधानमन्त्री जूम्ह शिखण्डी अमेरिका व भारतं दयेकूम्ह प्रधानमंत्री सरकार स्वलां हे ढले जुइ आदि कथं म्हुतु थासय् मलाःगु लेख नं झीसं थन ब्वनाच्वनागु दु । अथेहे 'सरकार व प्रतिपक्ष' दथुइ सुमधुर सम्बन्ध दयेकेत सहमतिया लागिं सहमति जुलु थेंज्याःगु पूमवंगु खँ ल्हानाः मनू उल्लु याईपं नेतात थन यक्व दु । ग्व सुयागु जक खँ ल्हायेगु । - कृष्णराज श्रेष्ठ, वंघः ।",http://www.nepalmandal.com/content/2324.html
झी जनता हे छप्पँ जुइमाल ,"Posted on Fri Jun 26, 2009  7:30 pm NST","गाइजात्रा धइगु ला दँय् छकः जक वइ । थौंकन्हय् ला झीगु देसय् न्ह्याबलें गाइजात्रा जुइधुंकल । छगू पार्टीं मेगु पार्टीयात न्ह्यःने लाःथे धाइगु । वं वइत सह मयाः वं वइत सह मयाः । न्ह्यागु पार्टी नं सरकारय् वनाः कुर्सी हे जक माःपिं अले कुर्सीया लागिं थवंथः हे छ्यों ततज्याक ल्वानाः ल्हाः वाइगु । थ्व गज्याःगु राजनीति  छेँया हामा गति मलात कि छेँ हे हास नास जुइ धाइ । झीगु देसय् ला देस चले याईपं नेतात नातावाद कृपावाद जुयाः थवं थः जक स्वार्थ पूवंकेत स्वईपं । थ्व हे लोकतन्त्र  जनतायात न्ह्याक्व दुःख जूसां वास्ता मतईपं नेतात । लोकतन्त्र ला मखु नेतातन्त्र धाःसां जिल । न्ह्याबलें बन्द न्ह्याबलें बन्द । गरीब जनताया नये म्वाःला  छन्हु बन्द जुल । कि जनताया गुलि दुःख धइगु पार्टी चले याईपं नेतातय्सं सिउ लाकि मसिउ  बुद्ध जन्म जूगु देसय् शान्ति गन दइ धकाः माले थाकुइधुंकल । न्ह्याथाय् स्वःसां हिंसा लुटपाट ल्वापु अपहरण जूगु जक समाचार न्यने मालीगु । आः झी जनता दक्व छधी जुयाः छु याःसा जी धइगु बिचाः यानाः ज्या न्ह्याके हथाय् जुइधुंकल । - कृष्णमान डंगोल, मखंगल्ली तुन्छेबहाः येँ ।",http://www.nepalmandal.com/content/2359.html
भाषा क्वचिने दइ मखु ,"Posted on Fri Jun 26, 2009  7:30 pm NST","सम्पादकजु, थौंकन्हय् संविधान च्वयेगु ज्या जुयाच्वंगु थासय् देशया सम्पर्क भाषा छु यायेगु धकाः विवाद पिहां वयाः निर्णय हे याये मफयाच्वन धाःगु खँ समाचारत पिहां वयाच्वंगु दु । वास्तवय् खँ छु खः ले धायेबलय् आःया संविधानय् गुगुं छगू जक भाषायात अथवा निगू भाषायात सम्पर्क भाषा धकाः उल्लेख यायेगु उचित जुइ मखु । थ्व न्यायपूर्ण व नेपाःयात संघीय व्यवस्थाय् यंकेमाःगुया मू कारणलिसे तालमेल नं मजू । वास्तवय् २४० दँ न्ह्यवंनिसें नेपाःया फुक्क भाषाभाषीयात छगू जक भाषा क्वचिनेगु ज्या याना वयाच्वंगु कारणं उकिया हे विरोध स्वरुप नेपाःयात संघीय व्यवस्थाय् यंकेगु धकाः सकलें आदिवासी जनजाति नं जानाः जनसंघर्ष यासें नेपालय् लोकतान्त्रिक गणतन्त्र व्यवस्था नीस्वनेगु ज्या जूगु खः । आः आन्दोलनया सफलता लिपा हानं वहे छगू जक भाषा फुक जनताया छ्यनय् क्वचिनेगु धकाः निर्णय यात धाःसा थ्व ला समस्याया समाधान जुइगु लँपु हे जुइ मखुत । थुकिं ला झन जक बांमलाःगु ल्वापु पिकयाः देशय् गन्जागोल याना बी । वहे छगू भाषाया आधिपत्य हटे यानाः फुक्क भाषायात अधिकार बीमाः धकाः ला राज्य पुनस्रंरचना यायेमाःगु खः । आः वहे छगू भाषायात हे हानं पोसे यायेमाः धकाः निर्णय यायेगु खःसा देशय् हिउपाः वःगुया छु मतलब जुल  उकिं अज्याःगु निर्णययात झीसं विरोध याये हे माःगु दु । -सक्षमराज राजकर्णिकार, पूच्व यल ।",http://www.nepalmandal.com/content/2360.html
पर्यटन विकास गथे जुइ ? ,"Posted on Fri Jun 26, 2009  7:33 pm NST","सम्पादकजु, वइगु सन् २०१३ यात हाकनं छक्वः नेपाल भ्रमण वर्ष कथं सरकारं प्रचार प्रसार शुरु याःगु दु । आः वया उकथं पर्यटन विकास यायेगु ताः तयाः शुरु याःगु ज्यायात थीथी संघ संस्था व निजी क्षेत्रं समर्थन नं यानाच्वंगु दु । तर सरकारं स्वनिगः दुने फोहरयात तह लगे यायेगु बन्दोबस्तया लागिं माःगु ज्या याये मफयाच्वंगु इलय् जुइगु नेपाल भ्रमण वर्षपाखें झीगु गुलि गथे फाइदा वा हानी जुइगु खः धइगु धाःसा न्हापा हे विचाः यायेमाःगु खनेदु । पर्यटन विकासया लागिं दक्कलय् माःगु चीज धइगु सरसफाई हे खः । पर्यटकतय्त फोहरया द्वँ क्यना ला उपिं आकर्षित जुइमखु । तर थन स्वयेगु खःसा थीथी थासय् वानाच्वंगु फोहर वाके मबिउगु जक कारणं न्हिया न्हिथं फोहरया समस्या बिकराल अवस्थाय् थ्यने धुंकूगु दु । ख्वपय् नं ११ वडा लागाय् लाःगु फोहरं कम्पोष्ट साः दयेकीगु थासय्या जनतां अनया पःखाः हे थुना हडताल याःसानिसें समस्या गथे खः अथे हे जुयाच्वंगु दु । थुखेपाखे ध्यान वनीला ? - समन्त शाक्य, येँ ।",http://www.nepalmandal.com/content/2361.html
लः व धःया समस्या जक ,"Posted on Fri Jun 26, 2009  7:34 pm NST","सम्पादकजु, ताः ई तक वाः मवःगु कारणं यानाः थौंकन्हय् किसानतय् वा पीगु जक समस्या जूगु मखु कि लः त्वने मखना थीथी कथंया ल्वय् तकं शुरु जूगु समाचार पिहां वयाच्वंगु दु । लः त्वनेगु म्हो जूगुलिं जण्डिस लगायत थीथी ल्वय् जुयावःगु समाचार वयाच्वना नं सरकारं माःगु माःथें बन्दोबस्त धाःसा यानाच्वंगु मदु । समस्या झन झन तच्वया वःलिसें किसानतय् बुंइ तयातःगु पुवाचा जक गना वंगु मखुसें मुहानय् तकं लः सुना लः त्वने मखंगुलिं हे थीथी ल्वय् नं लगे जुयावःगु खः । अथे जुया नं लः व धःया समस्यायात सरकारं ध्यान तयेमाःगु खनेदु । ख्वपया मामलाय् खँ ल्हायेगु खःसा न्हापानिसें पवित्र गंगा कथं कयातःगु हनुमानघाट ख्वँह्रेय् थौंकन्हय् प्रदुषित जुयाः थुलि नँ वये धुंकुगु दु कि न्ह्यनेलापिं मनूत अन वनेत हे थाकु । नापं अन लिक्क लिक्कया स्कूलय् वनेमाःपिं बुंइ वनेमाःपिं व ज्याय् वनेमाःपिं मनूत तसकं हे पीडित जुयाच्वंगु दु । नगर न्यंकं वइगु निकास तप्यंक हे पवित्र गंगाय् मिले याना तये धंुकूगुलिं यानाः थुकथं नँ वयेगु क्रम शुरु जूगु खः । सामान्य मनूतय्गु निंतिं अन वनेगु वयेगु उलि अजुचायेपुगु खँ मखयेफु । तर पिनं वईपं मनूतय्गु निंतिं धाःसा लाथेन्यिपं मनूत अन मवनेगु हे बांला तायेकीगु स्थितिइ थ्यनाच्वंगु दु । - कृष्णमान दुवाल, ६ वडा ख्वप ।",http://www.nepalmandal.com/content/2362.html
नेहरुयात हाकुगु ध्वाँय् क्यंपिं मिस्त सु सु खः ? ,"Posted on Sun Jun 28, 2009  7:13 pm NST","सन्ध्या टाइम्स ल्याः २०४ स शैलजा व जवाहरलाल नेहरुयात हाकुगु ध्वाँय् क्यंपिं मिस्तय्गु बारे पिदंगु च्वसुया बारे च्वयाच्वना । च्वमि शान्तरत्न शाक्यजुं यानादीगु मालेज्यापाखें थीथी न्ह्यलुवातय्गु नां झीसं सिइका कायेफत । जिं न्यनातइगु कथं जवाहरलाल नेहरुयात हाकुगु ध्वँय् क्यंपिं मिस्त मध्ये पर्बा राजकर्निकार धाःम्ह नं दु । वय्कः मरु गःकुतियाम्ह खः । च्याम्हम्ह मिसाया नां ल्वःमन धाःम्ह शायद थ्व हे खः ला । धात्थेंयापिं न्ह्यलुवातय्गु नां पिकयादीगुलिं शान्तरत्नजुयात सुभाय् । थौंकन्हय् अप्वः यानाः पिनें वःपिं पत्रकारतय्सं स्वनिगःया बारे बांलाक मालेज्या मयासे च्वयेगु यानावया च्वंगु दु । गबलें बुझ पचे यानाः सा गबलें सिहे मसिइक च्वयेगु यानाच्वंगु दु । - कमल रत्न तुलाधर, दरबार मार्ग ।",http://www.nepalmandal.com/content/2412.html
वा मवःसां ध्यान मवं ,"Posted on Mon Jun 29, 2009  7:57 pm NST","सम्पादकजु, ताः ई तक वा मवयानं कृषि प्रधान धाःगु झीगु देशय् कृषि सम्वन्धि विशेषज्ञ व सरंकारं कृषकतय्त वा पिकेगु निंतिं माःगु ब्यवस्था मयाःगु खँ सम्पादक मार्फत सकसियां ध्यान सालेगु कुतः यानाच्वना । न्हापा न्हापा जूसा पम्प वा दमकल हे यंकेमाःसां कृषकतय्त लः थकाया नं वा पिकेगु याः । आः अज्याःगु बन्दोबस्त यायेगु स्वयेमाःगु खः कि मखु । सुमन सुवाल, ब्यासी १० ख्वप ।",http://www.nepalmandal.com/content/2440.html
ख्वप कलेज सम्बन्धी भ्रामक समाचारप्रति खेद ,"Posted on Sun Jun 28, 2009  7:13 pm NST","सम्पादकजु, वंगु मिति २०६६ असार ३ गते बुधवाः कुन्हु पिहां वःगु 'ख्वप कलेज दुव्र्यसनीया अखडा' शीर्षक समाचारय् प्रकाशित जि व जिगु कलेज ख्वप इन्जिनीयिरङ कलेज सम्बन्धी विवरण पूर्ण रुपं भ्रामक व कपोलकल्पित जूगु खँया जानकारी बियाच्वना । उगु समाचारय् उल्लेख यानातः कथंया गुगुं नं कथंया गतिविधि जि लगायत कलेजया सुं नं विद्यार्थीपाखें जूगु मदु । यदि सुनां नं अज्याःगु खँ धाइसा उकियात पुष्टि यानाः क्यनेत नं जिमिसं हाथ्या बियाच्वना । व्यक्तिगत वा छुं ईखपूर्वक छुं हे छानबिन मयासे तथाकथित रुपं विवरणत च्वयाः जिमिगु चरित्र हत्या यायेत स्वःगुलिं जिमिसं उकिया घोर भत्स्रना याना । लिसें पत्रिकापाखें नं थःथाय् वःगु अज्याःगु समाचारयात तथ्यसत्य बारे छुं हे अनुसन्धान मयास समाचार छापे याःगुलिं उकिया प्रति नं जिमिसं खेद प्रकट यानाच्वना । नापं उगु कपोलकल्पित समाचार प्रेषित यानादीम्ह समाचारदाता रविन राचलिकां आवंलि अथे प्रेषित याइगु छुं नं समाचारयात बिना अनुसन्धान प्रकाशन मयायेत व वय्कःयात नं आवंलि व्यक्तिगत रिसईबी तयाः बिना प्रमाण छुं नं समाचार प्रेषित मयायेत सचेत नं यानाच्वना । - अशोक सिंह बस्नेत व पासापिं ख्वप इन्जिनीयरिङ कलेज ख्वप",http://www.nepalmandal.com/content/2413.html
धर्म यानाः पुण्य कमे याये ,"Posted on Mon Jun 29, 2009  7:58 pm NST","सम्पादकजु, स्वयम्भू धर्म पासा पुचःपाखें न्ह्याका वयाच्वंगु बुद्धपूजा वंगु जेठ ३० गते सनिवाः कुन्हु सुवर्णछत्रपुरं विहारं लुभुइ जुल । उकी जिगु पिरंवारं नं दुथ्याःगु खः । सछि व स्वम्हेसियां ब्वति काःगु उगु ज्याझ्वलय् ब्वति काये खनाः थःत थम्हं भाग्यमानी तायेकाः । बसं कुहां वःलिसें हे लुभुइ च्वंपिंसं जिपिं सकसितं लसकुस यानाः मन त्याकादिल । नापं अन यायेमाःगु थीथी कथंया तयारीं ज्यायात नं लुँभुबासीतय्सं बांलाक हे ग्वाहालि याःगु खः । उकथं अन वंपिं सकसितं अपुकेगु कथं ग्वाहालि जूगुलिं लुँभुबासीतय्त आपालं आपा सुभाय् देछायाच्वना । अन नकतिनि हे जक विहारं दयेकाः छगू तल्ला नापं नकतिनि जक तयारं जूगु खः । अन मेमेगु थप ज्या नं न्ह्याकाच्वंगु दु । उगु ज्यायात भचा जक जूसां तिबः बीगु मतिइ तयाः अन झाःपिं धर्म पासापिं जानाः झिद्वः व खुसः तका दां ग्वाहालि नं यानादिल ।  थ्व विहारं दयेकेत पुवंका बीगु छलपोल छिकपिनि ग्वाहालिं यानाः पुण्य कमे यानादीगु इच्छा दुसा ज्ञानमाला भजन स्वयम्भूया पुलांम्ह उपाध्यक्ष पुण्य शाक्यजुयात स्वापू तयादीसां जिउ । वय्कःयात ४-२५६१२० नम्बरंय् फोन यानाः दिउसां जिउ । अले लय् लय् पतिकं विहारं विहारंय् वनाः अनं पिरं-यत्ति शिक्षा कयाः ब्वनाः च्वनादीपिं नचाःपिं केहेँ किजापिंत जलपान व भोजन याकाः बुद्धपूजा न्ह्याकाच्वंगु नं तसकं हे बांलागु ज्या खः । बुद्धपूजाय् झायाः धर्मय् चेतना दुपिसं नं थः थःगु कथं फुगु चाःगु ग्वाहालि याये खंगु नं पुण्यया हे ज्या खः । गुलिस्यां कापी गुलिस्यां सफू गुलिस्यां च्वसा नं देछानादीगु खः । अझ नगीना केसी नांयाम्ह छम्ह केहेँ मय्जुं ला तसकं मन क्वसायेकाः छबोरां जाकि हे दान यानाः बिहारंयात ग्वाहालि यानादिल । थज्याःगु भिं चित्त दक्वसियां जुइमाः धकाः कामना यानाः स्वयम्भू धर्मपासा पुचःया ज्यासनामि दक्वसितं सुभाय् देछानाच्वना । कृष्णमान डंगोल, मखं गल्ली तुन्छेबहाः येँ ।",http://www.nepalmandal.com/content/2441.html
भजनयात छगू सुझाव ,"Posted on Tue Jun 30, 2009  8:43 pm NST","नुगलय् थानाच्वंगु छता खँ धाये मास्ते वयाः थ्व पौ च्वयाच्वना । जिथाय् त्वालय् नं स्वयम्भु ज्ञानमाला भजन यात । उकिया निंतिं जिगुपाखें भजन खलःयात यक्व यक्व सुभाय् बियाच्वना । व भजनया बारे छकूचा  खँ च्वयाच्वना । उकी भजन हालादीम्ह दाईया सूर मिले जूसा बांलाइगु खः । तर तबला थानादीम्ह दाईया  सूर मिले मजू । अय् जूगुलिं सूर मिले यानाः हालादीत  इनाप यानाच्वना । अथे जूसा यक्व हे बांलाइ । तबला थानादीम्ह व हारबिन थानादीम्ह दाईपिनि सूर मिले जूसा यक्व हे बांलाइगु खः । दकलय् लिपा तबला थानादीम्ह दाईयागु सूर धाःसा यक्व हे बांलाः । तर वय्कःयात निपु स्वपु म्येय् जक तबला थाकादिल । स्वयम्भु ज्ञानमाला भजनया नायः आदि लगायतया पदाधिकारीपिंसं थुखेपाखे नं बिचाः यानाः थाय्थासय्  भजन हालेगु व्यवस्था यानादिल धाःसा तसकं बांलाइ धकाः मनय् दुने च्वंगु खँ कनाच्वना । - चक्रबहादुर धाख्वाः, लखंगख्यः यल ।",http://www.nepalmandal.com/content/2482.html
जिगु नां भिंकादीला थें ? ,"Posted on Tue Jun 30, 2009  8:44 pm NST","सम्पादकजु, 'जातः छाय् च्याके माःगु' धइगु शीर्षक तयाः वंगु ने.सं. ११२९ दँ तछलागा १३ कुन्हु 'सन्ध्या टाइम्स'या 'जिगु नं धायेगु दु' स्तम्भय् पिदंगु पती च्वमि (जि) या अन्य नां जुयाः पिदंगु दु । अनुग्रह तयाः अन्य नां जुयाच्वंगुयात भिंकादी धकाः दुनुगलं आसा यानाच्वना । नापं जिगु पतियात प्राथमिकता बिसें इलय् पिथना दीगुलिं छितः यक्व यक्व साधुवाद ! - शान्तरत्न शाक्य, लगं येँ । (पती च्वमिया नां 'शान्तरत्न शाक्य' जुइमाःथाय् 'शान्तराज शाक्य' जुयाच्वंगुलिं भिंकादीत इनाप याना - संपादक)",http://www.nepalmandal.com/content/2483.html
समस्या मोबाइलया ,"Posted on Tue Jun 30, 2009  8:44 pm NST","थौंकन्हय् न्ह्याथाय् वंसां मोबाइलं बांलाक ताये मदु धइगु गुनासो न्यनेदु । मोबाइल धइगु याउँक व हथाय्बलय् नं छ्यलेमाःगु साचार माध्यम खः । तर गन मजिउ अन हे मोबाइलं ज्या बी मखु । थुकिं यानाः मोबाइल दःसां नं उकिं लबः काये खनाच्वंगु मदु । खालि क्यनेत जक मोबाइल घाइगु ला पक्कां मखु । तर प्रयोग हे याये मदुगुलिं मोबाइल धइगु ला क्यनेत थें जक जुयाच्वंगु दु । थथे जूगुया मुख्य कारण धइगु टेलिकमं थःगु क्षमता स्वयां अप्वः मोबाइलया लाइन वितरण याःगुलिं हे खः । क्षमता हे मदुसां अथे दु धकाः फुर्ति यानाः लाइन वितरण यायेगु खःसा छन्हु सम्पूर्ण सिस्टम हे खत्तम जुइफु । टेलिकमया हाकिमतय्सं ध्यान बी मालाच्वंगु दु । - उदित राजोपाध्याय, ध्वाखात्वाः येँ ।",http://www.nepalmandal.com/content/2484.html
पंचायतकालीन विकास ,"Posted on Wed Jul 1, 2009  6:18 pm NST","छकूचा जक खँ न्ह्यथने । थौंकन्हय् वा वयेगु मौसम शुरु जुइधुंकल । अले थ्वहे झ्वलय् येँदेय् दुने लँ दयेकेगु व गनं चाहिं दयेकाः वांछ्वयेगु नं यानातःगु दु । वा वल कि लँ दयेकेगु ला पंचायतकालीन विकासया मोडल खः । आः देशय् गणतन्त्र वयेधुंकूसां विकासया मोडल चाहिं पंचायतकाल हे तिनि का । - तुला, येँ ।",http://www.nepalmandal.com/content/2502.html
