headline,date,final_news,url
साउन ३० गते निसें झिंनिदँया सिकाली मेला जुइगु ,"Posted on Fri Aug 12, 2011  2:08 pm NST","प्रत्येक दँय् खोनाय् न्यायेकाः वयाच्वंगु सिकाली जात्राया थुगुसी झिंनिदँया मेला जुइगु जूगु दु । दँय्दसं गुंलागा पारू निसें झिंन्यान्हु तक जुइगु सिकाली जात्रा थुगुसी झिंनिदँया जात्रा यानाः हनीगु जूगु दु । सिकाली माजुया झिंनिदँया जात्राया लसताय् बिहीवाः छगू पत्रकार सम्मेलन यानाः थुगुसीया झिंनिदँया मेला वइगु गुंलागा दुतिया (साउन ३० गते) निसें सुरू जुइगु जानकारी बिउगु खः । लिधंसँ पासा पुचःया नायः शरण गोपाल डंगोलया सभाध्यक्षताय् जूगु उगु ज्याझ्वलय् न्वकु बुद्धिकृष्ण महर्जनं ज्याझ्वःया तातुनाः नापं लसकुस यानादीगु खः । अथेहे सिकाली माजु जात्रा व खोनाया म्हसीकाः पुचःया दुजः विष्णु गोपाल डंगोलं बियादीगु खः । जात्रा सम्बन्धी थीथी भिजुअल नं क्यंगु उगु ज्याझ्वलय् पत्रकारपिनिगु न्ह्यसःया लिसः ताःद्यः द्यःया नायः धनबहादुर डंगोल, नन्यः द्यः कान्छा डंगोल व द्यःपिं बेखानर महर्जन, दिलबहादुर डंगोल व पुचःया सल्लाहकार कृष्णहरि डंगोलं बियादीगु खः । ज्याझ्वलय् नेपाः राष्ट्रिय पार्टीया नायः डा. केशवमान शाक्य, नेवाः देय् दबूया नायः नरेश ताम्रकार, नेपालभाषा मंकाः खलःया छ्याञ्जे नरेशवीर शाक्यया लिसें आपालं पत्रकारपिनिगु उपस्थित दुगु खः । लिधंसा पासा पुचः खोना व सिकाली माजु झिंनिदँ जात्रा व्यवस्थापन समितिया ग्वसालय् जूगु उगु पत्रकार सम्मेलन येँया भृकुटी मण्डपस्थित पर्यटन बोर्डय् जूगु खः ।",http://www.nepalmandal.com/content/15541.html
गुन्हुपुन्हि हन ,"Posted on Sun Aug 14, 2011  5:44 am NST",शरिर लिसे आध्यात्मिक शुद्धताया नितिं थःथगु नाडीइ रक्षाबन्धन चिना थौं रक्षा बन्धन नख हंगु दु । ब्राम्हण तागाधारीतय्सं थौं पुलांगु जनै वांछ्वया मन्त्र साधना यागु न्हुगु जनै तइगु जुगुिलं थौंया दिंयात जनैपूर्णिमा नं धायेगु याइ । रक्षाबन्धन कथं ब्राम्हण पुरोहिततपाखें मन्त्रोच्चारण याना नाडीइ चिनातगु उगु काःयात स्वन्तिया सा पुजाया दिं साया न्ह्यपनय् चिना बिलकि बैतरणी थ्यंकेत अपुइगु धार्मिक विश्वास दुगु ख । थौंया दिं कश्यप अत्रि भारद्वाज गौतम जमदग्नी बसिष्ठ व विश्वामित्र याना सप्तऋषी लिसे अरुन्धतीयात नं तर्पण बिइगु जुगुलिं जनैपूर्णिमा नखयात ऋषीतर्पणी नं धायेगु याइ । थौंया दिं थीथी गुता बुब व लैंचा घाँय् लगायत तया क्वाति त्वनेगु चलन नं दु । नेवाः समुदायं थौंया दिं थथगु बुँइ वना ब्यांचातय्त पूजा याना जा नकेगु चलन दु । श्रावण शुक्ल पूर्णिमानिसें अष्टमीतक्क गुन्हुतक्क हनीगु थुगु नखयात गुन्हु पुन्ही धायेगु याइ । थुगु दिंनिसें नेवा समुदायलय् करुण रसं जागु सिलु तीर्थ म्ये हालेगु चलन नापं दु । जनैपून्हिया हे लसताय् रसुवाया गोसाईंकुण्ड गोसाईंकुण्डया लः वगु विश्वास दुगु यलया क्वति अर्थात बंगलामुखि काभ्रे बनेपाया बुडोल दोलखाया कालिन्चोक भगवति लिसे धनुषाया गंगासागर नगरकोटया महादेव पुखुलिइ सुथंनिसिें मेला न्ह्यागु ख ।,http://www.nepalmandal.com/content/15563.html
थौं बाघभैरव जात्रा ,"Posted on Thu Aug 18, 2011  5:42 am NST",सोलार क्यालेण्डर कथं थौं भाद्र महिनाया १ गते अर्थात भाद्र संल्हु । दँय्दसं थें थौं नं किपूया धुम्बा आजु (बाघ भैरव)या जात्रा जुइगु खः । थौंया न्हिसं बाघ भैरव देगः सच्छि व च्याचाः चाःहिल धाःसा पुण्य लाइगु नं जनविश्वास दु ।,http://www.nepalmandal.com/content/15639.html
येँया न्ह्यात ,"Posted on Fri Sep 9, 2011  11:48 pm NST",येँया पुलांगु नखः येँयाः थनिंनिसें न्ह्यात । बसन्तपुरय् थौं मानन्धर समुदायं ख्वपया सल्लाघारीपाखें हगु यःसिं थनेधुंकाः जात्रा न्ह्याःगु खः । यःसिं थनेधुंका सत्यया जीतया प्रतिक कथं इन्द्रध्वज नं ब्वयेकेगु चलन दु । यःसिं थनेन्ह्यः किलागःया ज्यापु समुदायं विशेष तान्त्रिक देवी प्याखँ न्ह्यब्वःगु खः । यःसिं थनेगु परम्परा गबलेंनिसें न्ह्यात धइगु विषयसं धाःसा ब्यागलं ब्यागलं बिचात वयाच्वंगु दु । म्वाम्ह द्य कुमारी भैरव व गणेशया वइगु आइतबाः याइगु रथयात्रा राष्ट्रपति डा. रामवरण यादवं स्वझाइगु जुगु दु । थ्वहे दथुइ इन्द्र जात्राया न्हापांगु दिं स्वनिगया नेवाः समुदायं थौं कचिगु चाया मत दयेका च्याका उपाकु वनेगु नापं वनेगु चलन दु ।,http://www.nepalmandal.com/content/16091.html
कुमारी माजुया नं मुखः दु ला? ,"Posted on Sat Sep 17, 2011  8:35 am NST","थ्व न्ह्यसः ब्वँमिपिनि न्ह्यःने तयाच्वना । कुमारी माजुयात मुखलं पुइकेगु परम्परा दःसा थ्वहे वेबसाइटपाखें लिसः बिइ धैगु भलसा कासें थ्व च्वसु च्वयाः इनाप यानाच्वना । थन छाय् थ्व न्ह्यसलः तयाच्वनागु धाःसां पश्चिमी समाजय् नेपाःया कुमारीयात मुखलं पुइके माःगु खँ प्रचार वयाच्वंगु दु ।  तर जिं सिउ कथं कुमारीयात मुखलं पुइकूगु मखना । खँ छु धाःसा हिमाली भाय् बारे लण्डन विश्वविद्यालयय् जूगु सम्मेलन व पासा पुचः गुथि यूकेया ब्वनाय् जूगु तःनेवाः मुनाय् विश्व नेवाः संघया नायःया हैसियतं वंगु दँय् सेप्टेम्वर १ - १० तारिखतक बेलायत वना । बेलायत   भ्रमण यायेवं ब्रिटिश म्युजियम स्वःमवनीपिं म्हो हे जक दइ । हिमाली भाय्‌या सम्मेलनय् ब्वति काकां सेप्टेम्वर २ तारिखखुन्हु स्वघौ प्यघौ बिकाः काश्मिरया प्रा. नाजिर घरनापं म्यूजियम स्वः वना । अन ब्वया तःगु नेपाःया शाखाय् यक्व वस्तुत मध्यय् हिरा मोति पन्नन भिंपू व पूनं छाय्‌पिया तःगु वहलय् लुं सियातःगु मुकुट (क्राउन) अथवा मुखलय् जिगु मन क्वसाल । । उकिं थ्व च्वसुइ दुगु किपा स्वयाः सम्वन्धित आधिकारिक व्यक्तिपिंसं खःमखु पाय्‌छिगु लिसः बियाः ग्वहालि यानादी धइगु आशा याना । हिरामोति जायेका तःगु थ्व मुखः आःया बजार भावं मू हे मदु । अन तया तःगु विवरण कथं व मुखः सन् १९६१ निसें थुगु म्यूजियमया अधिनय् दुगु जुयाच्वन । सर फ्रान्सिस ‌ओपनहाइमर नांम्ह व्यक्तिं लःल्हाना म्यूजियमय् तयेका तःगु खँ धयातःगु दु । अले च्वयातःगु विवरण कथं थ्व मुखः सन् १८५० - ९० तकया दुने दयेकूगु जुइमाः धकाः अनुमान यानातःगु दु । नेवाः कला कृतिया विशिष्ट श्रेणीया नमूनाया रुपय् ब्वयातःगु थ्व मुखतं कुमारी बारे यक्व अनुसन्धान याइपिंत आपालं खँ सीके फीगु अनुमान याये थाय् दु । थज्याःगु बहुमुल्य बस्तु विदेशया म्यूजियमय् यक्व थ्यनेधुंकुगुलिं नेपालय् लित हयेगु भाला काये फत धाःसा झीगु कलाया मौलिकता झीगु हे देशय् ल्यंका तये फइगु खः । तर वर्तमान सरकारया मछालापूगु पहलं यानाः अज्याःगु वस्तु नेपालय् सुरक्षित याना तयेगु हे सरकारया क्षमता मदयेधुंकल । उकिं विदेशय् हे तयातःसा ल्यनाच्वनी परन्तु तकं । गुथि संस्थानं देवदेवतापिंथाय् छापा तःगु गुलि नं तिसात दु गन गन थ्यन जुइ धकाः अनुमान यानाः मालेगु ई न्ह्यःने वयाच्वंगु दु, ध्यान वनेमाःगु दु ।",http://www.nepalmandal.com/content/16256.html
स्वसः मस्तय्सं त्रिचन्द्रया पखालय् पेन्टिङ ,"Posted on Sat Sep 17, 2011  8:36 pm NST","न्ह्यावलें क्याम्पसया विद्यार्थीतय् राजनीतिक बहस व इलय् वयलय् विद्यार्थी संगठनतय् ल्वापु जुइगु येँया त्रिचन्द्र कलेज जःख शुक्रवाः स्कुलय् ब्वनिपिं विद्यार्थीतय् भीड शान्तपूर्वक वातावरणय् किपा दयेकेत व्यस्त खनेदत । न्ह्यावलें राजनीतिक नारां जाइगु त्रिचन्द्रया पखाः शुक्रवाः विद्यार्थीतय् कलां जाःगु खनेदत । स्वनिगः दुने च्वंगु न्यय्गूलं मल्याक ब्वनेकुथीया स्वसः विद्यार्थीतय्त शुक्रवाः थुगु ह्वताः चूलाका बिउगु खः आर्टुडियो नेपालं । 'विश्व ल्हाः सिलेगु दिवस'या लसताय् युनिसेफ, पशुपति पेन्टस्, लक्ष्मी क्यर्स, सृजना कजेल अफ फाइन आर्टस्, केयु आर्टस, चौधरी ग्रुप व द इमेज पार्कया ग्वाहालिइ आर्टुडियों उगु किपा च्वयेगु ज्याझ्वः ग्वसाःग्वःगु खः । 'क्लिन ह्याण्स्, सेभ लाइफ' नारा बियाः न्ह्याःगु उगु ज्याझ्वलय् स्वसः विद्यार्थीतय्सं प्यसः मिटर ताःहाकःगु पखालय् ल्हाः सिलेगु' थिमय् किपात दयेकूगु खः । आर्टुडियोया कथं ल्हाः सिलेमाःगु आवश्यकतायात ध्वाथुइकेत विश्व ल्हाः सिलेगु दिवसया लसताय् लच्छि न्ह्यः हे थुगु ज्याझ्वः ग्वसाःग्वःगु खः ।  मस्त व ल्याम्हतय्त सामाजिक ज्याखँय् सालेगु व चित्रकलायात सर्वसाधारणतय् न्ह्यःने याँउक उपलब्ध यायेत नं थुगु ज्याझ्वः अझ महत्वपूर्ण जूगु खँ आर्टुडियों न्ह्यथंगु दु । उगु ज्याझ्वःया छुं छुं किपा क्वय् न्ह्यब्वयाच्वना ।",http://www.nepalmandal.com/content/16263.html
बुद्धाचार्य शाक्ययात श्रद्धा ,"Posted on Wed Sep 21, 2011  5:24 pm NST","नेपालभाषा ख्यलय् आपालं योगदान यानादीम्ह भाजु बुद्धाचार्य शाक्यजु वंगु सोमवाः न्हिनय् आकाझाकां मन्त । थुगु खँ न्यनाः नेपालभाषा ख्यःया आपालं व्यक्तिपिनिगु नुगः मछिना मिखां ख्वबि हाःगु दु । सायद वय्कलं गुगु योगदान नेपालभाषा ख्यलय् यानावंगु दु, थ्व तसकं च्वछायेबहःजु । वहे योगदानयात लुमंकाः झी थौं नुगः मछिंका च्वनेमालाच्वंगु दु । खःला वय्कःलिसे जिं संगत यानाःगु धइगु स्वला, प्यलां अप्वः संगत यायेमखं । अय्नं इलय् ब्यलय् नापलाइगु इलय् वय्कलं न्ह्याबलें धायेगु याः, छेँय् वा खँल्हाये धकाः । तर विडम्बना वय्कःलिसे छझाः च्वना वय्कःलिसे खँल्हाबल्हा याये, छुं छुं ज्ञां काये धइगु आपालं मनसाय दयाः नं थौं थःगु हे ई अनुकूल वय्कःयात नापलाये मखना दकले अप्वः दुःख थौं जितः ताःगु दु । वय्कः मन्त धाःगु खँ न्यनाः जिं विश्वास तक नं यायेमफु । छाय् धाःसा वय्कःया उगु न्हिलासुं जितः गुगु भाषाया बारे, पत्रिकाया बारे जानकारी थःगु अनुभव जितः न्यंकादी । वहे अनुभवं थौं जि थन तक्क थ्यंगु खः । वय्कलं बियादीगु सल्लाहं हे थौं जि थन तक्क थ्यंकेत तःधंगु ग्वाहालि नं जूगु दु । जितः थौं तायाच्वंगु दु सर्गःया छगः नगु हे तनावन धइथे जितः जुयाच्वंगु दु । तर व नगु आः गनं नं गुगु थासं नं चूलाके फइमखुत । तर वय्कःया उगु ज्ञां, शिक्षा अले वय्कलं बियादीगु थीथी सल्लाह, सुझावयात धाःसा जिं न्ह्याबलें नं मनन् यानाः हे थ्व भाषा ख्यलय् वय्कलं यानादीगु योगदानयात कदर यासें जि न्ह्यःने अवश्य नं न्ह्यायेगु जुइ । खःला वय्कःलिसे स्वापू दुगु धइगु पत्रकारिता ख्यलं हे खः । उगु इलय् छगू लय्पौ पिकयाःगु खः छम्ह पासा व जि मिलय् जुयाः अले वय्कः सम्पादक जुयाः जिमित ग्वाहालि यानादीगु खः । उगु इलय् वय्कःपाखें जिं आपालं ज्ञां कयाः, उबलय् निसें वय्कःलिसे जिगु स्वापू भचा अप्वः हे सत्तिनाः वंगु खः । थ्वहे झ्वलय् वय्कःया योगदानया बारे बुलुँहुँ जिं थुइकाः वनाः वय्कः छगू विधा जक मखु थीथी विधा कःघानाः नेपालभाषा थपू यायेगु नितिं थःगु च्वसु न्ह्याकादीम्ह छम्ह च्वछाये बहःम्ह व्यक्तित्व नं खः । अझ विशेषतः वय्कः छम्ह बौद्धमार्गी जूगु हुनिं धार्मिक आस्था दुगुलिं धर्म सम्बन्धि अप्वः च्वसु पिदं तर अय्नं वय्कलं गबलें राजनीति, गबलें अन्तर्राष्ट्रिय गबले छु च्वसु च्वयाः जनतायात सूसुचित यायेगु नितिं तःधंगु योगदान बियाः थःगु पलाः न्ह्याकादीम्ह व्यक्तित्व खः । थुलि जक मखु वय्कलं नेपालभाषाया नापनापं नेपाली भाय्, अंग्रेजी भाषां नं थःगु च्वसा थीथी इलय् थीथी पत्रिका पिथनादीम्ह सक्षम पत्रकार हनेबहःम्ह व्यक्तित्व खः । थौं वय्कः मदयाः झी नेवाःत जक दुःखं कःगु धाःसा अवश्य नं मखु फुक्क नेपाःमिया नुगलय् घाः लाःगु दु । वय्कःया उगु प्रतिभायात सकसिनं च्वछाःगु दु । अथेहे वय्कःया स्वभाव धायेगु हे खःसा वय्कःया ख्वालय् गबलें तं धइगु जिं मखनाः न्ह्याबलें न्हिलाः न्हिलाः खँल्हानादी । उगु हे बानी व्यवहारं जितः जक मखु आपालं मनूतय्त आकषिर्त याःगु दु, नुगलय् बाय् कयादीगु दु । उलि जक मखु वय्कः न्ह्यात्थे, न्ह्याग्गु हे थासय् जुइमाः छु दु खबर ? गथे जुयाच्वन धकाः जिगु बारे वय्कलं न्यना हे दी धुंकी । तर वय्कःलिसे छक्वः प्रत्यक्ष सञ्चार माध्यमपाखें खँल्हाबल्हा यायेगु जिगु बिचाः खः व बिचाः थौं बिचाः हे जुयाः बिल । थुकिं जितः अझ अप्वः नुगः मछिंका ब्यूगु दु । उकथं हे वय्कलं च्वयादीगु आपालं लोकंह्वाःगु नेपालभाषाया आपालं सफूत दु उकिइ मध्ये छगू ँस्वगिनलय् ल्वहं हिति’ खः गुगु सफूपाखें वय्कलं गौरी अनन्त सिरपाः नापं त्याकादीगु खः । गुगु सिरपाः लोक साहित्य परिषद्पाखें नेपाल सम्वत् १११४ पाखे वय्कःयात उगु सिरपांः हनादीगु खः । थुकथं हे वय्कलं उगु सिरपाः बाहेक मेगु नं आपालं सिरपाःत त्याकादी धुंकूगु दु । तर झी नेवाःतय्गु जक मखु, सकल नेपाःमिपिनिगु छगू तसकं विडम्बनापूर्ण खँ खः कि झीसं वय्कः दुगु इलय् गुलि बिचाः यानाः मान सम्मान बियाः वय्कःयात अझ अप्वः प्रोत्साहन बिइगु नितिं झीगु थासं पलाः न्ह्याकेमाःगु खः, व झीगु पाखें जुइफूगु थें मताः । थौं थ्वहे विडम्बनापूर्ण ज्याया हुनिं भाषा ख्यलय् गुलि हनेबहःपिं च्वमि, साहित्यकारत दु वय्कःपिनिगु नुगलय् नापं भाषा ख्यलय् छुं याये धइगु मनसाय दयाः नं वय्कःपिं न्ह्यःज्याना च्वनेफूगु मदु । थ्वहे अवस्थां यानाः नांजाःपिं आपालं च्वमि, साहित्यकारपिं बुलँुहुँ थ्व ख्यलं ताःपाना वनाच्वंगु दु । उकिं झीसं वय्कःया योगदानयात कदर यासें वय्कलं गुगु ज्या झीगु नितिं थाति तयावंगु खः व झीसं पूवंकेगुपाखे झी सकले छप्पँ जुयाः पलाः न्ह्याकेगु पाखें झी न्ह्यःज्याये । नेपालभाषायात थौंकन्हय् लाज्याकथं गुगु मनूतय्सं बिचाः यानाच्वंगु दु । थ्व लजगाःकथं न्ह्यःज्याके । अन्तय् वय्कःया गुगु आज्जु खः, वय्कलं थातं तयावंगु ज्यात खः, झीसं उकियात थःथःगु थासं गुलि यायेफूगु खः उलि झीसं याये, वय्कःया लुमन्तियात झीसं सदां नुगलय् तयाः ज्या न्ह्याके थ्वहे मनंतुना मदुम्ह हनेबहःम्ह भाजु बुद्धाचार्य शाक्यजुयात छपासः श्रद्धाया छपासः स्वां देछाये ।",http://www.nepalmandal.com/content/16364.html
थनिंनिसें जनबहाःद्यःया रथजात्रा सुरु ,"Posted on Mon Apr 11, 2011  1:34 pm NST","येँया जनबहालय् च्वंम्ह तुयूम्ह लोकेश्वर जनबहाद्यःया रथजात्रा थनिंनिसें सुरु जुइत्यंगु दु । नेपाल संवत् कथं चौलाथ्व अष्टमि अथेधयागु चैतेदशैंया दिंनिसें स्वन्हू तक रथ जात्रा यायेगु परम्परा कथं थौं रथ जात्रा जुइत्यंगु खः । रथ जात्राया निंतिं जमल तीनधारा पाठशाला न्ह्यःने स्वीनिकू ताःहाकःगु रथ दयेकेगु ज्या लिपांगु चरणय् थ्यंगु दु । जनबहाःया गुरुजुतय्सं ब्यूगु जानकारी कथं थौं ४ बजे रथ जात्राया नितिं द्यःयात रथय् तइ । रथ जात्राया निंतिं जनबहालं जनबहाःद्यःयात खटय् तया जमः तक थ्यंकाः रथय् तयेगु ज्या जुइ । रथय् तयेधुंकाः रथयात रत्नपार्क, भोटाहिती जुया असनय् थ्यंकाः याः न्यायेका थौंया जात्रा क्वचायेकी । गुरुजुया पल्टनं हर्षबढाइ याना तोप तयेवं येँया मौलिक बाजागाजा नापं रथ जात्रा सुरु जुइ । आर्यावलोकितेश्वर, करुणामय, लोकेश्वर, जनबहाद्यः, सृष्टिकान्तलोकेश्वर आदि नामं ल्वकंह्वाम्ह तुयूम्ह मच्छिन्द्रनाथया पोहेलाथ्व अष्टमिया दिं न्हवं याना स्वला लिपा रथजात्रा यायेगु परम्परा दु ।",http://www.nepalmandal.com/content/13416.html
लीनहार्डया लुमन्तिइ ,"Posted on Wed Apr 13, 2011  11:37 pm NST","अष्ट्रियाय् च्वनाः नं जन्मकाछि नेपाःया प्राचीन साहित्यया अध्ययन अनुसन्धानय् थःगु जीवन पानावंम्ह प्राध्यापक सिग्फ्रेड लीनहार्डया लुमन्तिइ थौं अप्रिल १३ कुन्हु  नेपालभाषा साहित्यकार व विद्वानपिनिगु संस्था च्वसापासां छगू बिचाःहायेकयगु ज्याझ्वःया आयोजना यात। नेपालभाषा अकादेमीया चान्सलर सत्यमोहन जोशीजुं द्वलंद्वः माइल तापाक निसें वय्कलं पश्चिमी मुलुकय् नेपाःया प्राचीन कालीन साहित्यया म्हसिका जक बियादीगु मखसे, अझ स्वयम् नेवाःतयत हे न) छिमिगु साहित्य थुलि ग्यं धकाः क्यनाबियादिल। वय्कलं ३५०दँ न्ह्यः जुजु सिद्धीनरसिंह मल्लजुं च्वयाबिज्याःगु श्रीकृष्णका दाफा भजनत रोमनआखलं च्वयाः नेपाःया साहित्य र संगीतया धुकूया प्रचार विश्वन्यंक यानादिल धकाः लुमंकादिल। वय्कलं लीनहार्डया अध्ययनशिलता र प्रतिवद्धतापाखें प्रभावित जुयाः दक्वं थःथःगु मांभाय्या संरक्षणय् छधी छपाँय् जुइमाः धकाः नं धयादिल। भाषाविद् डा. तेजरत्न कंसाकारजुं लीनहार्डजुं अति मूल्यवान् नेपालभाषा प्राचीन साहित्य ल्हातिंच्वयातःगु सफूत मुंकाः उकिया अनुवाद न्हापंयाना पश्चिमी विश्व न्ह्यःने हयादिल धयादिल। वय्कया कथं लीनहाडजु मदियेव नेपालभाषा साहित्य अनुसन्धानया ख्यः हे ह्याकुं वंगु दु। च्वसापासाया कजि पद्मरत्न तुलाधरजुं थौंकन्हय्या असहज अवस्थाया हुनिं थःगु मांभाय् त्वःता वनाच्वंपिं नेवाःतय्सं लीनहार्डजु पाखें प्रेरणा कयाः न्ह्यांवनेत इनाप यानादिल। अले वय्कलं लीनहार्डलिसें मेमेपिं नेवाःभाय्या अध्ययनय् थःत पानावंपिं विदेशीतय्गु बारे छगू सफू हे पिथनेमाःगु खँ नं कनादिल। अथे हे मल्ल के सुन्दरजु व काशीनाथ टमोटजुं लीनहार्डजु लिसेया ई लुमंकाः वय्कःलिसे स्वापू दूगु ईयात लुमका दिल। लिसें अन थौंकन्हय् अमेरिकाय् च्वनाच्वनादीम्ह भाषाविद् डा. कमलप्रकाश मल्लजुं छ्वयाहयादीगु शोक प्रस्ताव व कवि दुर्गालालजुं च्वयादीगु चिनाखँ नं ब्वना न्यंकेगु ज्या जूगु खः। लीनहार्डजुं सन् १९४९य् भियना विश्वविद्यालयं विद्यावारिधी यानादीगु खः धाःसा विभिन्न प्राज्ञिक संघसंस्थाय् आवद्ध जुयाः सन् १९९२ निसें लण्डन स्थित एकेडेमिया यूरोपीयाया  बोर्ड सदस्य तकं जुयादिल। थःगु जीवनकालय् डेनमार्कया भाजु हान्स योर्गेन्सन पाखें प्राप्त जूगु नेवाः भाय्या सफू ब्वनाः नेवाःत व उमिगु नेपालभाषाया अध्ययन यायेत लालागित लीनहार्डजुं मेमेगु विषयलिसें नेपालभाषा साहित्य, धर्म, संस्कृति बारे दर्जन स्वयाः यक्व सफूत व कार्यपत्र च्वयादीगु दु। वय्कःया न्हापांगु नेपाभाषाया सफू मणिचुडावदानेव्रत सन् १९६३य् प्रकाशित जुलसा अन्तिम सफू स्वयम्भुपुराण, मिथ अफ नेपाल सन् २००९य् प्रकाशित जूगु खः। सन् १९२४ अगष्ट २४मा अष्टियाको सेन्ट भिएट एड ग्लानय् बूम्ह लीनहार्डया  निधन गत मार्च ६ कुन्हु जूगु खः ।",http://www.nepalmandal.com/content/13469.html
तःजिक हन मध्यपुर थिमिइ सिन्दुर जात्रा ,"Posted on Fri Apr 15, 2011  12:56 pm NST",ख्वप जिल्लाया मध्यपुर थिमिइ थौं तःजिक सुथसिया जात्रा अथेधयागु भ्वइसिन्ह जात्रा क्वचाल । दँय्दसं वैशाख २ गते थिमि नगरय् हनीगु थुगु जात्राय् स्वीनिखःया जात्रा यायेमाःगु परम्परा दु । अथेखःसां थौंया जात्राय् धाःसा नीस्वखः जक जात्राया नितिं बालकुमारी देगलय् हल । थुगु जात्राया तसकं न्ह्याइपूगु लू धैगु हे भ्वइसिन्ह होलीगु छ्वाकीगु व ईकीगु खः । थ्वहे हुनिं थुगु जात्रायात भ्वइसिन्ह जात्रा धायेगु याःगु खः । सुथसिया जात्रा भ्वइसिन्ह जात्रा सिन्दर जात्राया नामं ल्वकंह्वाःगु थुगु जात्राय् धिमे बाजाया तसकं महत्व दु । धिमे बाजाया तालय् थीथी त्वाःया द्यःखःयात प्याखं हुइका जात्रा याइ । नगर दुनेया गणेद्यः निसें मेमेगु थीथी देवगण दुथ्याःगु खः चान्हय् सिन्दुर जात्राया निितं बालकुमारी परिसरय् हयातःगु खः । बालकुमारी परिसरय् हःगु खःयात थौं सुथय् बालकुमारी परिसरमय् केन्द्रित याना सिन्दुर जात्रा न्यायेकल । जात्रा लिपा थःथःगु त्वाःया खःयात थःथाय् जात्रा याना यंकूगु खः । थौंया जात्राय् नगदेशया गणेद्यःया खः महयेकं जात्रा सुरु मजुइगु मान्यता दु । तर छुं दँ थुखे ल्वापूया हुनिं नगदेशया गणेद्यः हयेगु त्वतेवं नगदेशया गणेद्यःया खः दुमथ्याकुसें जात्रा यायेगु यानावःगु दु । नेपाल सम्वत ७०० निसें थुगु जत्रा हनेगु यानावःगु खः धैगु विश्वास दु ।,http://www.nepalmandal.com/content/13484.html
बोडे म्ये प्वाखनीगु जात्रा ,"Posted on Fri Apr 15, 2011  1:11 pm NST",थौं ख्पय जिल्लाया मध्यपुर थिमि नगरपालिकाया बोडे नगरय् म्ये प्वाखनीगु जात्रा जूगु दु । स्वन्हू न्ह्यः निसें निराहार च्वना चोखो जुयास्थानिय जुजुभाइ बासँ श्रेष्ठं नगरय् म्ये प्वाः खने । म्ये प्वाःखनेबले पुण्य प्राप्ति जुया स्वर्गय् वास जुइगु नापं मनं चितेयाःगु खँ पूवनीगु धार्मिक जनविश्वास दु । थुगु जात्रा सम्बन्धय् छगू किंवदन्ती प्रचलित दु । किवदन्ती कथं परापूर्वकालय् बोडे नगरय् पिशाचतय्सं तसकं दुःख बिइगु यानाहयेवं स्थानिय मनूत मुना भीमदत्त कर्माचार्य नांयाम्ह तान्त्रिकया न्ह्यःने पीरमर्का तल । तान्त्रिकं पिशाचयात ज्वनेगु जुक्ति अपनेयाना बोडे परिपरिय् जाः तल । छन्हू दुःख बियाच्वंम्ह विशाच जालय् क्यन अले बोडेया मनूतय्सं ज्वना उम्ह पिशाचयात अनेकौं यातना बिल । तँया भुवंकय् पिशाचया म्ये तकं मुलुं तिया प्वाः खनाबिल । यातना लिपा तान्त्रिकं पिशाचयात नगरय् वया सुयातं दुःख मबिइगु अनिकाल वयेके मबिइगु महामारी फैलेमयायेगु भुखाय् मब्वयेकीगु अतिवृष्टि अनावृष्टि जुइमे मबिइगु न्हय्दँ तक क्वःछिनातःगु इलय् वया म्ये प्वाः खंकेगु व बोडेयात धार्मिक स्थल देयेकेगु थें जाःगु न्हय्गु बन्धन याना मुक्त यानाब्युगु धापू दु । थ्वहे बाचा कथं न्हय्दँ तक क्वःछिनातःगु इलय् वया पिशाचं म्ये प्वां खंकूगु व वयां लिपा नगरय् खनेमदुगु धापू दु । थ्वहे लसताय् न्ह्याकूगु जात्रायात नगरया बासिन्दां थौं तक म्वाकातःगु दु । थौं म्ये प्वाः खनेधुंकाः म्ये प्वाःखं म्हेसिनं मि च्याकातःगु पँ ज्वना नगर चाःहिलेमाःगु परम्परा दुसा अनया स्वखः जात्रा याना द्यःया पिठय् यंकाः चाःहिकी ।,http://www.nepalmandal.com/content/13485.html
