headline,date,final_news,url
बलिउड स्टार शाहरुख खान विवादय् ,"Posted on Sat Aug 23, 2014  2:15 pm NST",एजेन्सी/ बलिउडका नांजाःम्ह नायः (हिरो) शाहरुख खान थौंकन्हय् हाकनं छक्वः विवादय् लाःगु दु । वयागु विवादया हुनि मेगु मजूसे थःगु हे छेँया हुनि विवादय् लाःगु खः । छाय्धाःसा शाहरुख खानं थःगु हे छेँय्यापिने पार्क दयेकूगु दु । उगु हे पार्कया हुनिं वया हे लागाया जःखः च्वनीपिं मनूत तँचाःगु खः । उगु लागाया स्थानीय मनूतय्सं पार्कया हुनिं लँजुवाःतय्त समस्याय् लाकूगु द्वपं नापं ब्यूगु दु । थुलिजक मजुसे पार्कया हे हुनिं माउण्ट मेरी चर्चतक्क वनेगु स्वाहाने नापं बन्द जूगु दु । अनया मनूतय्सं वंगु सेप्टेम्बरय् उगु समस्या ज्यंकेगु नितिं रिपोर्ट याःगु जूसां आःतक्क छु नं कारबाही धाःसा जूगु मदुनि । उगु समस्यायात कयाः थुगुसी धाःसा अनया मनूत बीएमसी कमिश्नर र मुख्यमन्त्रीयात नापं नापलाःगु दु । स्थानीय मनूतय्गु तच्वःगु दवाबलिपा बीएमसी कारबाही यायेगु न्ह्यःथना पार्कया निरीक्षणया नितिं याकनं हे इन्जिनियर नापं छ्वइगु जूगु दु ।,https://www.nepalmandal.com/content/20110.html
सकिरा - फेसबुकय् दक्कले यक्व ययेकूम्ह मनू ,"Posted on Mon Jul 21, 2014  10:57 am NST",सकिरा आःतक हे फेसबुकय् दक्कले यक्व ययेकूम्ह मनू जुइत ताःलाःगु दु । वया फेसबुक पेजय् लाइकया ल्याः दश करोड मल्याक थ्यंगु दु । चाहे थः मचा दुगु इलय् जुइमा वा वर्ल्डकप फाइनलया साङ्गीतिक ज्याझ्वलय् जुइमा सकिरा थःगु फेसबुक पेज मार्फत फ्यानतय्‌त अपडेट यायेगु याः । फेसबुकं फ्यानतय् दथुइया ग्याप म्हो यायेत ग्वहालि याःगु धकाः वं धाःगु दु । फेसबुकय् दश करोड लाइक थ्यंगु लसताय् वं पोष्ट यानातःगु स्ट्याटसय् फेसबुकया संस्थापक मार्क जकरबर्गं बधाइ बियाः कमेन्ट याःगु दु ।,https://www.nepalmandal.com/content/20093.html
अष्ट्रेलियाय्  'पानवति' ,"Posted on Tue Jul 15, 2014  5:26 am NST",नेपालभाषााया संकिपा पानवती आः अष्ट्रेलियाय् नं क्यनीगु जूगु दु । संकिया क्यनेगु लागि उगु संकिपाया निर्देशक सुरेन्द्र तुलाधर व कलाकार भिंतुना जोशी अष्ट्रेलिया वनेत्यंगु दु । अष्ट्रेलियाया 'चिनारी नेपाल' नांगु संस्थाया संस्थापक अध्यक्ष गंगाबहादुर नेम्कुल व वर्तमान अध्यक्ष ऋचा धितालया ब्वनाय् तुलाधर व जोशी उखे वनेत्यंगु खः ।,https://www.nepalmandal.com/content/20084.html
विधिता महर्जन जुल मिस न्यू फेस पोखरा ,"Posted on Sun Nov 8, 2015  11:17 am NST","मिस न्यू फेस पोखरा २०१५ या उपाधि पोखराया बिधिता महर्जनं त्हायाकेत ताःलाःगु दु । पोखरा सभागृहय् जूगु लिपांगु कासाय् गुम्ह कासामितय्त लिफ्यानाः महर्जनं थुगु उपाधि त्याकूगु खः । ज्याझ्वलय् फस्ट रनरअप तारा श्रेष्ठ व सेकेन्ड रनरअप संगम राइ जूगु खः । कोरियोग्राफी अरुण गिरिं याःगु थुगु कासाय् अनिता भुजेलं संयोजन याःगु खःसा समाजसेवी व संचारकर्मी सुर्य चन्द, मोडेल व आर जे कला सुब्बा, तेज चन्द, उत्तम श्रेष्ठ व दिपेन्द्र पहारीया पुचः निर्णायकय् दुगु खः ।",https://www.nepalmandal.com/content/20259.html
कोरोनाभाइरस पनेत बलिउड कलाकारतपाखें आर्थिक ग्वहालि ,"Posted on Tue Mar 31, 2020  1:33 am NST","हलिंन्यंक न्यनाच्वंगु कोरोना भाइरसया संक्रमण भारतय् नं तच्वःगु दुसा थुकियात पनेत भारतीय प्रधानमन्त्री नरेन्द्र मोदीं छगू कोष नीस्वंगु दु । थुगु कोषय् बलिउडया स्टारतय्सं ग्वहालि यायेगु नं अप्वया वःगु दु । नांजाःम्ह कलाकार अक्षयकुमारं प्रधानमन्त्रीया थुगु कोषयात २५ करोड भारु लःल्हाःगु दु । अथे हे निर्माता भूषणकुमारं ११ करोड, हाँस्य कलाकार व टिभी ज्याझ्वः संचालक कपिल शर्मां ५० लाख, व कलाकार वरुण धवनं ३० लाख बिइगु घोषणा याःगु दु । मेखे कलाकार मनिष पलं २० लाख व मुरद खेतानीं २५ लाख ग्वहालि यायेगु धकाः धाःगु दु । कोरोना संक्रमणया कारणं २१ न्हुतक लकडाउन जुयाच्वंगु भारतय् आःतक १०७१ म्ह संक्रमण जूगु पुष्टि जूगु दुसा उकिइ २९ म्ह मदये धुंकूगु दु ।",https://www.nepalmandal.com/content/20288.html
फिगर काेकाकाेला आः नेपालभाषाय् नं ,"Posted on Thu Sep 24, 2015  10:10 am NST",नेपाली भाषाया फिल्म अधिकट्टिया लाेकंव्हाःगु म्ये तिम्राे फिगर काेकाकाेला आः नेपालभाषाय् नं वइगु जूगु दु । नकतिनि हे थ्व म्येया रेकर्ड क्वचाःगु दु । थुगु म्ये नेपालभाषाय् ख्यालिजुजु मदनकृष्ण श्रेष्ठं अनुवाद यानादीगु खःसा अाशिष्मा नकःमि व यमन श्रेष्ठं सः बियादीगु दु । थुगु म्येय् बसन्त सापकाेटां लय् तयादीगु खः । सुव्रत आचार्यया निर्देशनया थुगु फिल्मया थुगु नेपालभाषाया म्ये धाःसा प्रचारया लागि जक छ्यलीगु धाःगु दु ।,https://www.nepalmandal.com/content/20243.html
नेवाः चीहा संकिपा नखः न्ह्यानाच्वन ,"Posted on Sun Apr 5, 2020  8:56 pm NST","पासा पुचः गुथि यूकेया ग्वसालय् यूके नेवाः चीहा संकिपा नखः आः इन्टरनेटय् लाइभ न्ह्यानाच्वंगु दु । थ्यंमथ्यं निघौतक थुगु संकिपा नखः न्ह्याइ । संकिपा नखतय् ""ग्वाय्‌पिया सुकुध्यां"", ""इन्द्रायणी"", ""संकिपाया ऊन"", ""पःखाः"", ""कुमाःननिया नायिका जुइपिं"" व ""नीलबाराही रिचुयल डान्स"" यानाः न्हय्‌गू संकिपा झ्वःलिं क्यनेगु ज्या जुयाच्वंगु दु । थुकिइ ""निलवाराही रिचुअल डान्स"" संकिपा चाहिं प्रिमियर याये त्यनागु गुथिया नायः संयुक्त श्रेष्ठं जानकारी बियादिल । गुथिया वेबसाइटय् य् वनाः थीथी संकिपा स्वयादी फइ ।",https://www.nepalmandal.com/content/20304.html
फागुन ७ गते झिंन्याकःगु मिस नेवाः ,"Posted on Mon Jan 25, 2021  1:03 am NST","थ्व हे वइगु फागुन ७ गते झिंन्याक्वःगु मिस नेवाः ज्याझ्वः जुइत्यंगु दु । वंगु लाय् मिस नेवाः११४१ या या लागि फारम दुतकाःगु खःसा आः दुतिउँपिं मय्जुपिनित थीथी तालिम बियाच्वंगु दु । न्हापा न्हापा जूसा कासाय् सुइखुम्हति हे दइगु खःसा थुगुसी धाःसा मुक्कं झिंखुम्हेसिनं जक ब्वति कयाच्वंगु दु । कोभिड–१९या ग्याःचिकु अझं ल्यं दनिगु व थुकिया हे हुनिं थुगुसी ब्वतिकाःपिं धाःसा बच्छि म्हो जूसां ग्वसाः खलः नेपजिल फेसन होमया ज्याकू येँया डिल्लीबजार मिस नेवाः ११४१ या लागि तालिम धाःसा उलि हे उत्साहजनक रुपं जुयाच्वंगु दु । सन् २०११ या मिस नेवाः त्याकामि मय्जु सुनिता डंगोल व रोजेन श्रेष्ठं ब्वति कयादीपिं मय्जुपिंत बियाच्वंगु तालिमय् आःतक ¥याम्पय् वनेगु, थःगु म्हसिका धायेगुया लिसें नेपाःया मौलिक लिपि रञ्जना लिपिया बारे तालिम जुइ धुंकूगु ग्वसाः खलकं नेपालमण्डल डट कमयात जानकारी ब्यूगु दु । ज्याझ्वलय् मिस ट्यालेन्ट, मिस पर्सनालिटी,  मिस पब्लिक च्वाइस आदि थेंजाःगु इभेन्ट नं जुइगु खःसा थीथी थासय् नेवाः बस्ति चाःहिलेगु ज्याझ्वः नियमित कथं दुगु व क्वचायेका फागुन ७ गतेया फिनाले प्रज्ञाभवनया दबुलिइ जुइगु व नेपाल टेलिभिजनं तप्यंक प्रशारण समेत जुइगु धाःगु दु ।",https://www.nepalmandal.com/content/20351.html
ज्वर वयेक वयेक सुटिङ ,"Posted on Sat Jul 6, 2013  1:25 pm NST",न्हू वयेत्यंगु संकिपा धुम ३ या लागि कट्रिना कैफं ज्वर वयेक वयेक हे सुटिङ यायेमाःगु दु । थुकिया कारण धुम ३ या नायक आमिर खान खः धकाः धाःगु दु । न्हूगु संकिपा धुम ३ या लागि आमिर खानया सुटिङया लागि म्हो जक ई दुगु व आमिर खानं उकिया दिन नं क्वःछिनातःगुलिं ज्वर वयेक वयेक नं कट्रिना सुटिङय् वयेत बाध्य जूगु खः । धुम ३ आमिर व कट्रिनाया न्हापांगु संकिपा खः ।,https://www.nepalmandal.com/content/19641.html
नेवाः संस्कृतिलिसे मिस नेवाःया मय्​जुपिं ,"Posted on Wed Jan 27, 2021  4:13 am NST","म्हया सुन्दरतालिसें बौद्धिक व मेमेगु नं खँय् नं विज्ञता दयेकेया नितिं नेवाः ख्यलय् न्ह्यानाच्वंगु छगू ज्वःमदुगु ज्याझ्वःखः मिस नेवाः । नेपलिज फेशन होमया ग्वसालय् दँय्दसं यानाच्वंगु मिस नेवाः कासा थगुने धाःसा विश्व महामारीया रुपं न्यनावंगु कोरोना भाइरस (कोभिड–१९)या हुनिं दिकेमाःगु खःसा थ्व दँय् धाःसा हाकनं न्ह्याकूगु दु । थुगु दँय् मुक्कं झिंखुम्हेसिनं जक थ्व धेंधें बल्ला कासाय् ब्वति कयाच्वंगु दु । नेवाःतय्​गु मौलिक संस्कार, लिपि, तजिलजि दक्वं बैज्ञानिकता दुगु थुगु खँयात हलिंन्यंक प्रचार प्रसार यायेगु छगू बांलाःगु ज्याझ्वः थ्व मिस नेवाः कासा खः । नेवाःतय्​गु मौलिक संस्कार सहित थीथी खँत न्हू पुस्तायात स्यनेत थौंकन्हय् ग्वसाः खलः नेपलिज फेशन होमया थःगु हे ज्याकू येँया डिल्लीबजारय् मिस नेवाः कासाय् ब्वतिकयाच्वंपिं मय्​जुपिंत तालिम बीगु ज्या न्ह्यनाच्वंगु दु । थुगु तालिमय् भाजु रोजेन श्रेष्ठ व मिस नेवाः सन् २०११ त्याकादीम्ह मय्जु सुनिता डंगोलं थीथी नेवाः संस्कारया खँ त नं स्यनाच्वंगु खः । थ्वहे झ्वलय् नेपाः लगायत हलिंन्यंक अझं दयाच्वनंगु कोरोना भाइरसया महामारी चिला वनेमा व हलिंन्यंक हे शान्ति दयेमा धकाः वंगु वालय् लाख मत च्याकेगु ज्याझ्वः जूगु खः । लाख मत च्याकेगु छगू नेवाःतय्​गु मौलिक संस्कार नं खः । थथे यात धाःसा मतिइ तःगु खँ पूवनी धइगु जनविश्वास नं दु । वंगु वाःशुक्रवाः व शनिवाः निन्हु हे लाख मत च्याकेगु ज्या जूगु दु । शुक्रवाः येँय् महाँकाल द्यःयाथाय् लाख मत च्याकूगु खः सा शनिवाः येँया तेबहालय् च्वंगु संकता द्यःयाथाय् लाख मत च्याकूगु खः। मिस नेवाः ११४१ या थुगु संस्करण झिंन्याक्वःगु खःसा थुकीया बिजंकासा –फाइनल० थ्वहे वइगु  नेपाल संवत् ११४१ सिल्लाथ्व सप्तमि (२०७७ फागुन ७ गते) येँया प्रज्ञाभवनया दबुलिइ जुइगु व नेपाल टेलिभिजनं तप्यकं प्रशारण याइगु ग्वसाः खलकं जानकारी ब्यूगु दु ।",https://www.nepalmandal.com/content/20353.html
आइफा अवार्ड: सुनां छु त्याकल? ,"Posted on Sun Jul 7, 2013  6:56 pm NST",भारतया नांजाःगु अवार्ड आइफा अवार्ड मकाउलय् सनिवाः क्वचाःगु दु । साहरुख खान व साहिद कपुरं संचालन याःगु कार्यक्रमय् 'बर्फी’ व ‘कहानी’ या बर्चस्व खनेदत । आइफा अवार्ड त्याकादीपिनिगु पूवंगु लिस्ट थुकथं दु -- उत्कृष्ट चलचित्र : बर्फी उत्कृष्ट नायक : रणवीर कपुर उत्कृष्ट नायिका : विद्या बालन उत्कृष्ट निर्देशक : अनुराग वासु उत्कृष्ट सहअभिनेता : अनु कपुर उत्कृष्ट सहअभिनेत्री : अनुष्का शर्मा उत्कृष्ट नव नायिका : यमी गौतम उत्कृष्ट नव नायक : आयुष्मान खुराना उत्कृष्ट हाँस्य कलाकार : अभिषेक बच्चन उत्कृष्ट खलपात्र : ऋषि कपुर स्टार जोडी अफ द इयर : दीपिका पादुकोण र रणवीर कपुर उत्कृष्ट नव निर्देशक : गौरी सिन्दे उत्कृष्ट संगीतकार : प्रितम उत्कृष्ट गीतकार : अमिताभ भट्टचार्य उत्कृष्ट पाश्र्व गायिका : श्रेया घोषाल उत्कृष्ट पाश्र्व गायक : सोनु निगम स्पेशल अवार्ड आइफा फरेभर : यश चोपडा इन्डियन इन्टरनेशनल सिनेमा आउटस्ट्याण्डिङ एचिभमेन्ट : अनुपम खेर आउटस्ट्याण्डिङ कन्टि्रब्यूसन टू इण्डियन सिनेमा : जावेद अक्तर ह्यूम्यानिटी अवार्ड : सवनव अज्मी डिजिटल स्टार अफ द इयर : साहरुख खान,https://www.nepalmandal.com/content/19645.html
सुदर्शन राजोपाध्याययात पश्चिम बंगाल सरकारपाखें सिरपा ,"Posted on Tue Jul 9, 2013  9:53 am NST","सरोदवादक सुदर्शन राजोपाध्याययात बंगाल सरकारं संगीत मञ्जरी अवार्ड बिइगु घोषणा याःगु दु। राजोपाध्याय नकतिनि भारतया पश्चिम बंगालय् सांगीतिक यात्रा यानादिसें कलकत्ता, अगरहाला व त्रिपुराया स्रोतायात सरोद थाना दिया सुदर्शनं थके दुगु प्रतिभा भारतीय संगीत परखीया दथुइ न्हयब्वयादी गु ख। थुगुसिया संगीत यात्राय् अगरशालाया सुर संगीत म्युजिक एकेडेमी व पासापिनिगु ब्वना सुदर्शनया सागितिक ज्याझव अन जुगु ख। सुदर्शनयात प्रस्तुतिका लागि बंगालया हे कलाकारं तबला वादनय् साथ ब्यूगु ख:। आः याकन हे सुदर्शनया सरोद वादन राजस्थानय् जुइत्यंगु दु। भारतया प्रयाग संगीत महाविद्यायलं संगीतय् स्नातकोत्तर तह क्वचायेका: दिम्ह सुदर्शनं थन वरिष्ठ सरोदवादक मोहन सुन्दर श्रेष्ठयाके स्यनादीगु ख।",https://www.nepalmandal.com/content/19651.html
भारतीय अभिनेता प्राण मन्त ,"Posted on Fri Jul 12, 2013  10:42 pm NST","भारतया नांजाःम्ह अभिनेता प्राण ९३ दँया उमेरय् मन्त । ताः ई न्ह्यःनिसें म्ह मफयाच्वंम्ह प्राण मुम्बइया लीलावति अस्पतालय् वासः याकुयाकुं मदुगु खः । डन, जञ्जिर,  अमर अख्बर आन्तोनि लगायत सलंसः संकिपाय् म्हितेधुंकूम्ह प्राण विशेष यानाः खल पात्रया लागि नां जाः । प्राणया अन्त्येष्टी कन्हय् शनिवाः न्हिनय् १२ ताः इलय् मुम्बइया शिवजी पार्कय् याइगु धाःगु दु ।",https://www.nepalmandal.com/content/19656.html
"“लाय् मदुगु पसः, कलाः मदुगु ससः”या शुभ मुहुर्त ","Posted on Sun Aug 25, 2013  11:03 pm NST","नेपालभाषाया छगू न्हूगु संकिपाया थौं छगू ज्याझ्वःया दथुइ शुभ मुहुर्त यात ।  रायण्डमलाइन प्रोडक्शनया न्हापांगु देछा नेपालभाषाया संकिपा “लाय् मदुगु पसः, कलाः मदुगु ससः”या शुभ मुहुर्त नांजाःम्ह कलाकार भृगुराम श्रेष्ठं क्ल्याप यासें यानादीगु खः । सनम कुमार श्रेष्ठया कथा व निर्देशनय् दयेकीगु थुगु संकिपाय् सविन वैद्य व प्रमिला मानन्धरपिनिगु मू भूमिका लिसें महन्तलाल मल्ल, अन्नपूर्णेश्वरी श्रेष्ठपिं दइगु प्रोडक्शनया दुजः विजय सिंह जानकारी बियादिल । थ्यंमथ्यं लच्छिया दुने सुटिङ्ग क्वचाइगु व नेपाल संवत् ११३४ न्हूदँया लसताय् स्वकुमिपिंथाय् थ्यकेगु तातुनागु नं सिंहं जानकारी बियादीगु दु ।",https://www.nepalmandal.com/content/19766.html
रामशेखरया व्यक्तित्व व कृतित्वयात कयाः विचार गोष्ठी ,"Posted on Tue Jul 23, 2013  5:54 am NST","झी कलाकार रामशेखर नकःमि हना ज्याझ्वः समितिया गोष्ठी ग्वसाः उपसमितिया ग्वसालय् थनया सातोआकी भवनय् छगू बृहत विचाः मुँज्या जूगु दु । हनेबहःम्ह निबन्धकार, साहित्यकार तेजेश्वरबाबु ग्वंगःजुं च्वयादीगु “पलंपौ – ख्यालिगुलु रामशेखरया” विषयया ज्यापौयात कयाः छगू विचाः मुँज्या जूगु खः । रामशेखर नकःमिया व्यक्तित्व व कृतित्वयात कयाः न्ह्यब्वःगु उगु ज्यापौयात कयाः प्रा. प्रेमशान्ति तुलाधरं टिप्पणी यानादीगु खः । स्रष्टा रामशेखर नकःमि हे मूपाहाँकथं झायादीगु उगु विचाः मुँज्याय् वय्कलं थथे थःम्हेसियागु विषयस जूगु विचाः गोष्ठी थःहे मूपाहाँ खनाः नुगः लसतां जायाच्वंगु खँ कनादिल । ज्याझ्वलय् गोष्ठी सकलसित ग्वसाः उपसमितिया संयोजक नवीन चित्रकारं लसकुस यानादिसें गोष्ठीया उद्देश्यबारे खँ कनादीगु खः । झी कलाकार रामशेखर नकःमि हना ज्याझ्वः समितिया कजि राजेन्द्रमान शाक्यया सभानायःसुइ जूगु विचाः मुँज्याय् ध्रुव मधिकर्मी, शशीकला मानन्धर, सौरभ शाक्य, श्रीराम श्रेष्ठ, तुयू पुं, विमल ताम्राकार, गणेश साय्मि, सुदन खुसःपिसं ज्यापौयात थःथःगु खँ तयादीगु खःसा ज्याझ्वलय् ग्वसाः खलःया ल्यू कजि विजयरत्न असंबरें विचाः गोष्ठीया ¥यापोर्टिंग न्ह्यब्वयादीगु खः ।",https://www.nepalmandal.com/content/19677.html
पेजथ्री नेपालभाषा पिपल्स च्वइस अवार्ड ११३३ ,"Posted on Sun Sep 8, 2013  8:39 pm NST",नेपालभाषा पिपुल्स च्वइस अवार्ड ११३३ अवार्ड त्याकेत ताः लानादिपिंनिगु नां शनिवाः सार्वजनिक याःगु दु । यलया अशोक पार्टी प्यालेशय् जूगु उगु अवार्ड लः ल्हायेगु ज्याझ्वःलय् मू कथं स्वःगु विधाययात कया अवार्ड बिइगु खः । अनलाइन व एस एम एस पाखें जुगू भोटिङ्गया आधारं अवार्ड त्याकामिंतयेगु नां ल्येगु ज्या जुगू खः । पेजथ्री नेपालभाषा पिपल्स च्वइस अवार्ड ११३३ त्याकेत ताः लानादिपिंनिगु नां थुकथं दु । संगीत ख्य १) उत्कृष्ट मिसा सः रीता महर्जन म्ये यः बाः यः बाः मनिनाया सवाः २) उत्कृष्ट मिजं सः धनबहादुर गोपाली म्ये ल्वमंके धयां नं मतिनाया चिखि ३) उत्‍कृष्ट संगीतकार अमरराज शर्मा म्ये ल्वमंके धयां नं मतिनाया चिखि ४) उत्कृष्ट संगीत संयोजक मनोज राजभण्डारी सिमाकचा ५) उत्कृष्ट म्ये च्वमि निर्मल रत्न शाक्य थ्व मिखा जितः यः (निर्मल मन) ६) उत्कृष्ट ज्वःम्ये सः सानुबाबु महर्जन व दीपा महर्जन छंगु लागी हे जि (गजव खः थ्व मतिना) ७) उत्कृष्ट मिसा हःपाः नेवाः सः बिजया गिरी छु धकाः सतेगु (सुखया म्हग्स) ८) उत्कृष्ट मिजं हःपाः नेवाः सः राजन क्षेत्री छं जितः (सुखया म्हग्स) ९) उत्कृष्ट नव प्रतिभा राजेश महर्जन तुयुगु ख्वालय् (जिगु थ्व नुगः) १०) उत्कृष्ट म्येचाः जि यःम्ह म्युजिक भिडियो ख्य १) उत्कृष्ट मिसा मोडल आशिष्मा नकःमि बुई वने त्यनाला (ब्वयेका यन ब्वयेका यन) २) उत्कृष्ट मिजं मोडल सुरेन्द्र महर्जन छन्त खनेवं (सिमाकचा) ३) उत्कृष्ट कोरियोग्राफी भुवन श्रेष्ठ सिरिसिरि फसं (छं नं यन जिं नं यल) ४) उत्कृष्ट निर्देशन सुरज महर्जन सुं मदुगु ताक स्वया (हिसिं जाःगु पहः) ५) उत्कृष्ट क्यामरा पर्सन सुमन महर्जन सिरिसिरि फसं (छं नं यल जिं नं यल) ६) उत्कृष्ट सम्पादन सुमन महर्जन स्वां छफ्वः (चाकःलि झीपिं) ७) उत्कृष्ट म्युजिक भिडियो सुं मदुगु ताक स्वया हिसिं जाःगु पहः ८) उत्कृष्ट समाः जितः ययेका सिमाकचा संकिपा ख्य १) उत्कृष्ट मिजं कलाकार मू भुमिकाय् किशोरकुमार शाही संकिपा थःम्हं म्हुगु गाः २) उत्कृष्ट मिसा कलाकार मू भुमिकाय् मंजु श्रेष्ठ संकिपा चन्द्रमान ३) उत्कृष्ट मिजं नव कलाकार मू भुमिकाय् बिनोद श्रेष्ठ संकिपा पानबती ४) उत्कृष्ट मिसा नव कलाकार मु भुमिकाय् सनम शाक्य संकिपा पानवती ५) उत्कृष्ट मिजं कलाकार सह भुमिकाय् राजेन्द्रमान शाक्य संकिपा जिगु मिखाया न्ह्यःने ६) उत्कृष्ट मिसा कलाकार सह भुमिकाय् नारायदेवी प्रधान संकिपा पानबती ७) उत्कृष्ट कलाकार खल भुमिकाय् मीरा माली संकिपा थः म्हं म्हुगु गाः ८) उत्कृष्ट कलाकार हास्य भुमिकाय् हृदयप्रसाद मिश्र संकिपा पानबती ९) उत्कृष्ट मचाः कलाकार श्लेषा श्रेष्ठ संकिपा माया १०) उत्कृष्ट स्त्रीनप्ले सुरेन्द्र तुलाधर संकिपा जिगु मिखाया न्ह्यःने ११) उत्कृष्ट संवाद शंकर खड्‍गी संकिपा थःम्हं म्हुगु गाः १२) उत्कृष्ट सम्पादन सुनिलकृष्ण ताम्राकार संकिपा जिपिं बदमाश मखु १३) उत्कृष्ट क्यामरापर्सन रत्न कार्कि व सुमन तण्डुकार संकिपा पानबती १४) उत्कृष्ट निर्देशन रविन्द्र शाही संकिपा थःम्हं म्हुगु गाः १५) ओरिजिनल साउण्ड ट्रर्‍याक मदनकृष्‍ण श्रेष्ठ संकिपा राजमति व छिला (माया) १६) उत्कृष्ट कोरियोग्राफी भोगेन्द्र मानन्धर व छु गल्ली (पानबती) १७) उत्कृष्ट संकिपा सुखावती फ्लिम्स् संकिपा पानबती,https://www.nepalmandal.com/content/19784.html
"""जय हो"" संकिपां रेकर्ड ब्रेक मयाइगु ","Posted on Sun Jan 26, 2014  7:48 pm NST","सलमान खानया न्हूगु संकिपा ""जय हो"" पाखें छुं न्हूगु रेकर्ड ब्रेक मयाइगु खँ विश्लेषकतय्‌सं धाःगु दु । ७५ करोड भारु लगानी दुगु थुगु संकिपा शुक्रवाः रिलिज जूगु न्हापांगु दिनखुन्हु भारतया ४५०० हलय् क्यंगु खःसा न्हिच्छिया दुने १७.५५ करोडया व्यापार याःगु खः । सलमान खानया न्हापाया संकिपा ""एक था टाइगर"" न्हापांगु दिनय् ३० करोडया व्यापार याःगु खःसा थुगु न्हूगु संकिपा जय हो पाखें एक हप्ताया दुने १०० करोडतक व्यापार जुइफु धकाः विश्लेषकतय्‌सं अनुमान याःगु दु ।",https://www.nepalmandal.com/content/19909.html
इटहरीइ म्हपुजा प्रशिक्षण ,"Posted on Fri Oct 25, 2013  7:02 pm NST","नेवाः तय्गु बिस्कं महत्वं जाःगु तःजिगु नखः 'म्हपुजा' स्वनिगलं पिने नं ब्यवहारय् छ्यलेत व उकीया बारे अप्वःसीकेत शुक्रवाः इटहरीइ छगू प्रशिक्षण ज्याझ्वः जुल । नेवाः पुचः, इटहरीया ग्वसालय् थनया नेपाः बहुउद्देश्यीय सहकारी छेँय् उगु ज्याझ्वः जूगु खः । प्रशिक्षक कथं झायादीम्ह मूपाहाँ संस्कृतिविद् भाजु गणेशराम लाछिं त्वाःदेवाय् मत च्याकाः ज्याझ्वःया उलेज्या यानादीगु खः । भाजु लाछिं म्हपुजा विधिबारे छगू कार्यपत्र हे न्ह्यब्वसें प्रशिक्षण बियादीगु खः । नेवाः जुयाःया नातां थःथःगु कथं नेवाःतय् तःजिगु नखः म्हपुजा सकसिनं थःथःगु छेँय् म्हपुजा यानादीत नं इनाप यानादिल । ज्याझ्वःलिपा म्हपुजा विधिबारे अन्तरक्रिया नं जूगु खः । उगु अन्तरक्रियाय् न्यंगु न्ह्यसःया लिसः बिसें मूपाहाँ व प्रशिक्षक भाजु लाछिं म्हपुजा व मण्दःया बारे नं ध्वाथुइकादीगु खः । इटहरीया जःखः च्वंगु थाय्त हासपोसा, पकली, झुम्का, इनरुवालिसें मोरङ्ग जिल्लाया सुन्दरपुर व पथरीइच्वंगु थीथी खलः/पुचःया थ्यंमथ्यं निसःम्हेसिनं उगु प्रशिक्षणय् ब्वतिकयादीगु खः । म्हो हे जक छेँय् म्हपुजा याइगु जूगुलिं नेवाः पुचः, इटहरीं थ्वहे वइगु नेपाल संवत् ११३४ न्हूदँ कुन्हु नेपाः बहुउद्देश्यीय सहकारी छेँय् हे मंकाः म्हपुजा याइगु जूगु दु । थ्यंमथ्यं सच्छिम्हेसित 'मंकाः म्हपुजा' यायेगु पुचःया नायः सोमबहादुर श्रेष्ठं जानकारी बियादिल । ज्याझ्वलय् पुचःया न्वकू देवनारायण श्रेष्ठं लसकुस यानादीगु खःसा नेवाः देय् दबूया केन्द्रीय दुजः भाजु पूर्णकृष्ण श्रेष्ठं संस्कृतिविद् भाजु गणेशराम लाछिजुया योगदानयात कदर यासें नेवाः पुचः, इटहरीं 'भाषाथुवाः'या उपाधिं विभूषित यायेमाःगु धयादिल । नेवाः पुचः, इटहरीया नायः भाजु सोमबहादुर श्रेष्ठया नायःसुइ न्ह्याःगु उग ज्याझ्वलय् पुचःया मिसा खलःया नकिं मय्जु सिला श्रेष्ठंनं नुगः खँ तयादीगु खःसा पुचःया छ्याञ्जे लक्ष्मीप्रकाश श्रेष्ठं न्ह्याकादीगु खः ।",https://www.nepalmandal.com/content/19828.html
शिल्पी थियटरय् शास्त्रिय ज्याझ्वः ,"Posted on Tue May 20, 2014  11:15 pm NST","वगु जेठ ३ गते येँया शिल्पी थियटरय् छगु शास्त्रिय ज्याझ्वः जुल। शास्त्रिय साँझ नाँ बियातःगु ज्याझवलय् सरोद वादन नाप शास्त्रिय गायन  जुगु खः। ज्याझवलय् उस्ताद यसराजं ५० मीनेट मदिक्क किरवानी रागय् सरोद थानादिलसा वयकयात तबलय् जीवन राई व तानपुराय् श्रीषा कुँवरं साथ बियादिगु खः। अथे ज्याझवलय् नीपू शास्त्रिय म्येया प्रस्तुती न जूगु खः। शारदा क्षेत्रीइ हालादिगु म्येय् सरोदय् उस्ताद यसराज, तबलाय् जीवन राई व तानपुराय् श्रीषा कुँवरं साथ बियादिगु खः। ज्याझवलय् संगीतकार धन बहादुर गोपालीइ शास्त्रिय कलाकारपिन्त हनादिगु खः।",https://www.nepalmandal.com/content/20035.html
