headline,date,final_news,url
न्यू जर्सीइ छम्ह नेपाली विद्यार्थी मन्त ,"Mon Mar 30, 2009  11:28 am",अमेरीकाया न्यू जर्सीइ उच्च अध्ययन यानाच्वंम्ह नेपाली विद्यार्थी राहुल हमाल वंगु शुक्रवाः उपचार याकूयाकूं मन्त । स्वःवाः न्ह्यः निसें न्यू जर्सीया माउन्टेनसाइद अस्पतालय् उपचार याकाच्वंम्ह हमालयात छू जूगु खः धकाः अन वासः यानाच्विपं चिकित्सकतय्सं तकं धाये मफु । हमालया मां अबु थः काय्या अवस्था नाजुक जूगुलिं निवाः न्ह्यः अन थ्यंक व:गु खः । मदुम्ह हमाल न्यू जर्सीया काल्दवेल कजेलय् अध्यन यानाच्वंम्ह खः । आः अन ब्वनाच्वंपिं हमालया नेपाली पासाःपिंसं हामलया सीम्ह व वयाः मांआबु छेँ लिहां छ्वयेत आर्थीक ग्वहालि मुंकेगु ज्या यानच्वंगु दु । ग्वहालि याये इच्छु सुनां नं www.helprahul.com य् वनाः ग्वहालि याये फइ ।,http://www.nepalmandal.com/content/857.html
सहकार्य व सहमतिया राजनीति त्वःधुला वनाच्वन : गृहमन्त्री ,"Wed Apr 1, 2009  7:46 pm",कार्यवहाक प्रधानमन्त्री व गृहमन्त्री बामदेव गौतमं सहकार्य व सहमतिया राजनीति त्वःधुला वनाच्वंगु व स्थिति गम्भीर जुया वनाच्वंगु खँ कनादीगु दु । बुधवाः यलय् जूगु छगू ज्याझ्वलय् न्ववासें मन्त्री गौतमं सत्ता साझेदार दलत दथुइ नं सहमति तनावनाच्वंगु खँ कनादिल । वय्कलं नकतिनि रुपन्देही हत्या जुम्ह एमाले कार्यकर्ता प्रचण्ड थैवया हत्यां आः जुयाच्वंगु असमझदारीयात अझ तच्वयेका ब्यूगु दु धयादिल । वयेकलं थ्व हत्याया बारे सरकार नाप छुं नं प्रमाण मदुगु तर एमालेया कन्द्रीय कमिटिं हत्यारा नां तकं सार्वजनीक यायेधुंकूगुलिं दुविधाय लानाच्वंगु खँ धयादिल । अथेहे वयेकलं नेपाली कांग्रेसं सरकारय् ब्वति मकाःगुलिं दुःख प्वंकादिल ।,http://www.nepalmandal.com/content/863.html
कीर्तिपुर क्याम्पसय् क्रान्तिकारी त्यात ,"Wed Apr 1, 2009  1:11 am",नकतिनि क्वचाःगु त्रिविविया स्ववियू निर्वाचन अन्तर्गत कीर्तिपुर केन्द्रीय क्याम्पसय् नेकपा माओवादी समर्थित अखिल क्रान्तिकारीया उम्मेदवार हिमाल शर्मा सभापतिया पदय् त्याःगु दु । थः निकटतम प्रतिद्वन्दियात प्यसःत्या भोटया फरकय् शर्मा चुनाव त्याकूगु खः । कीर्तिपुर क्याम्पसय् सभापतिलिसें अप्वः धयाथें पदय् क्रान्तिकारीया हे वर्चस्व खनेदुगु दु । स्वनिगःया रत्नराज्य लक्ष्मी क्यामपसय् एमाले निकट अनेरास्ववियुया राजकुमार राईया प्यानाल त्याःगु दुसा नेपाल ल क्याम्पसय् नं एमाले निकट अनेरास्ववियुया हे प्यानल सहित सभापति गुणराज आचार्य त्याःगु दु । उखे पद्मकन्या क्याम्पसय् धाःसा नेविसंघया प्यानल त्याःगु दु ।,http://www.nepalmandal.com/content/861.html
सेना समायॊजन प्राविधिक समितिपाखें आचारसंहिता व कार्यविधि तयार ,"Wed Apr 1, 2009  8:07 pm","माओवादीया सेनाया लडाकुतय् रेखदेख, समायोजन व पुनः स्थापनाया निंतिं गठन जूगु विशेष समिति अन्तर्गतया प्राविधिक समितिं थःगु आचारसंहिता व कार्यविधि तयार याःगु दु । बुधवाः सनिलय् सिंहदरवारय् च्वंगु प्रावधिक समितिया बैठकं खुगू बुँदे आचारसंहिता तयार याःगु दु । आचारसंहिताय् समितिया दुजतय्सं राजनीतिक दलया शीर्ष नेतातनाप परामर्श यायेफइगु तर नेतातपाखें प्राप्त जानकारी सार्वजनिक याये मदइगु खँ न्ह्यथंनातःगु दु । समितिया दुजःतय्सं नेपाली सेना वा माओवादी सेनाया लडकुतय्त भड्के यायेगु वा उत्तेजित यायेगु कथंया मन्तव्य अन्तर्वार्ता व सार्वजनिक रुपं थःगु बिचाः प्वंके दइमखु । प्रावधिक समितियात स्वलाःया दुने सेना समायोजा सम्बन्धि प्रारुप तयार यायेमाःगु जिम्मेवारी बियातःगु दु । प्राविधिक समितिया मेगु बैठक बिहावाः च्वनी ।",http://www.nepalmandal.com/content/864.html
किपुलिइ शहिद दिवस हन ,"Thu Apr 2, 2009  1:41 pm","२०४६ सालय् तात्कालिन पंचायती व्यवस्थाया विरुद्धय् न्ह्याःगु आन्दोलनया झ्वलय् शहादत जूपिनिगु लुमन्तिइ थौं किपुलइ शहिद दिवस हन । स्थानिय खाःसि बजारय् पलिस्था यानातःगु शहिदया झ्वाताय् स्वांमा क्वखायेका न्ह्याःगु र् यालीं किपू दे चाःहिउगु खः । २०४६ चैत्र २० गते थौंया दिनस किपूया जनतां पंचायती व्यवस्थाया बिरोधय् खाःसि च्वंगु प्रहरी चौकि न्ह्ःने आन्दोलन याःबलय् प्रशासनं गोिलं कयेकूगु खः । गोिलं लानां आन्दोलनकारीिपं लन बहादुर महर्जन, राजमान माली, हिराकाजी महर्जन व राजेन्द्र महर्जनिपं शहिद जूगु खः।",http://www.nepalmandal.com/content/866.html
माओवादी सरकार न्हूगु संविधान दयेकेत अनइच्छुक : कोइराला ,"Thu Apr 2, 2009  2:47 pm",नेपाली कांग्रेसया सभापति गिरिजाप्रसाद कोइरालां माओवादी नेतृत्वया सरकार न्हूगु संविधान दयेकेत अनइच्छुक दुगु खँ कनादीगु दु । बिहिवाः सुथय् अन्तर्राष्ट्रिय समाज सहयोग विकास मन्त्री माइक फोस्टर नापया खँल्हाबंलाया झ्वलय् वयेकलं माओवादी सरकार न्हूगु संविधान च्वयेगु सिवें मेमेगु गतिविधि अप्व ध्यान वियाच्वंगु खँ धयादीगु दु । वयेकलं अदालतया ज्याया नापं देया प्रमुख अङ्गया विरोध यासें माओवादीं अप्वयेका च्व‌ंगु अपराधीक गतिविधि प्रति चिन्ता प्वंकादिल । कोइरालानापया खँल्हाबंलालिपा बेलायती मन्त्री  फोस्टरं संविधान निमार्ण ज्याय् व शान्ति प्रकृयाय् नेपाली कांग्रेसया भुमिकाबारे जिज्ञासा तयादीगु खँ कनादिल । वयेकलं अनमिनया समायावधी तनेगु वा मतनेगु बारे नेपाली कांग्रेसया बिचाः न‌ न्यनादिल । अथेहे मन्त्री फोस्टरं बिहिवाः हे गृहमन्त्री बामदेव गौतमयात नं नापलाना सुरक्षा स्थितिबारे जानकारी कयादीगु दु ।,http://www.nepalmandal.com/content/867.html
"माओवादी भातृ संगठनं राष्ट्रपति, प्रधानमन्त्री व सभामुखयात ज्ञापनपत्र लःल्हाइगु ","Thu Apr 2, 2009  6:11 pm","एकीकृत नेकपा माओवादी निकट गणतान्त्रिक मांच समन्वय समितिं जनयुद्ध, जनआन्दोलन व मधेश आन्दोलनय् हत्या यापिं व बेपत्ता देयेकूपिं दोषीतय्त कारवाहीया मागयासें राष्ट्रपति, प्रधानमन्त्री व सभामुखयात ज्ञापनपत्र लःल्हाइगु जूगु दु । येँया बुद्धनगरस्थित माओवादी केन्द्रीय ज्याकूलय् छगू पत्रकार सम्मेलनया ग्वसाःगवःया आः वकइगु आइतवाः ज्ञापनपत्र लःल्हाइगु जानकारी ब्यूगु खः । अथेहे समितिया संयोजक कृष्ण केसीपाखें जारी विज्ञप्तिइ जनभावनायात संविधानय् दुथ्याकेत लखौं नेपामितय् हस्ताक्षर यानाः राष्ट्रपति, प्रधानमन्त्री व सभामुखयात ज्ञापनपत्र लःल्हाइगुलःल्हाइगुखँ न्ह्यथनातःगु दु ।",http://www.nepalmandal.com/content/869.html
विद्यार्थी हत्यालिपा विराटनगर बन्द ,"Thu Apr 2, 2009  3:03 pm","वाइसियलं थः विद्यार्थी कार्यकर्ताया स्याःगु द्वपं ब्यूसें युथफोस्रं बिहिवाः विराटनगरय् प्रदर्शन याःगु दु । प्रदर्शशनया कारणं निन्ह्य निसें बजाः बन्द जूगु दु । गोग्राहा उच्च माध्यमिक विद्यालय, पोखरियाय् न्ह्य्गु तगिमय् ब्वनाच्वंम्ह झिंन्ह्यदँया अनुज थापायात बिहिवाः सुथय् स्याःगु खः । युथफोस्रया कार्यकर्तातय्सं थापाया हत्या वाइसिएलं याःगु द्वप ब्यूस्गु दु । उखे पर्वतय् मनू स्यायेगु अपराध याःगु धासें एकीकृत माओवादीया कार्यकर्तायात ज्वंगु दु । पर्वतया रुपक भट्टराईयात प्रहरीं बुधवाः बहनी ज्वंगु खः । स्ववियु निर्वाचनया इलय् एमालेया जिल्ला सचिव विकास लम्सालया स्यायेगु ताः तया दाःगुलिं भट्टराईयात ज्वंग खः ।",http://www.nepalmandal.com/content/868.html
थौं जर्नेल अवकास मुद्दाया सुनुवाइ जुइगु ,"Sun Apr 5, 2009  11:31 am",सरकारी निर्णय विरुद्ध सर्वोच्च अदलातं ब्यूगु अन्तरिम आदेश खारेजीया माग यासें रक्षा मन्त्रालयं दायर याःगु मुद्दाय् आइतवाः सर्वोच्चय् सुनुवाइ जुइत्यंगु दु । थ्वस्वयां न्ह्यः सरकारं च्याम्ह जर्नेलतय्त अवकाश बीगू निर्णयया विरुद्ध सर्वोच्चयं ब्यूगु अन्तरिम आदेश उचित मजूगु धासें रक्ष मन्त्रालयं सर्वेच्चय् रिट दायर याःगु खः । न्यायाधीश रणबहादुर बम व सुशील कार्कीया संयुक्त इजलसं याइगु सुनुवाइलय् रक्षा मन्त्रालय व विपक्षीयात सहलह यायेत सःतुगु दु । अथेहे आइतवाः हे प्रधानमन्त्री पुष्पकमल दाहाल प्रचण्ड व प्रधानन्यायाधीश केदारप्रसाद गिरी दथुइ खँल्हाबंला जूगु दु । बालवाटारय् जूगु खँल्हाबंलाय् अवकास ब्यूपिं च्याम्ह जर्नेलतय् बारे खँ जूगु सिदुगु दु ।,http://www.nepalmandal.com/content/884.html
स्थानीय निकाय मनोनयनया झिंन्हय्गू  दलपाखें विरोध ,"Sun Apr 5, 2009  7:40 pm","स्थानीय निकाय पदाधिकारी मनोनयन यायेगु सरकारी तयारीया संविधानसभाय् प्रतिनिधित्व दुपिं झिंन्हय्गू चीचीधंगु दलतय्सं विरोध याःगु दु । झिंन्ह्यगु दलतय्सं स्थानीय निकाय निर्वाचनं गठन याइगु व निर्वाचन मजुतलेतकया निंतिं सर्वदलीय संयन्त्रमार्फत ज्या चले यायेमाःगु माग याःगु दु । राष्ट्रिय जनशक्ति, राष्ट्रिय जनमोर्चा, नेकपा एकीकृतनाप झिंन्ह्यगू दलतय्सं सरकारया निर्णय खारेजीया माग यासें आइतवाः सभामुख सुभाष नेम्वाङयात ज्ञापनपौ लःल्हात । प्रमुख प्रतिपक्षी दल कांग्रेसं मनोनयायात 'भागबण्डा प्रथा' धासें विरोध यानाच्वंगु दु । कांग्रेसं स्थानीय तहल् सर्वदलीय संयन्त्र देयेका संचालन यायेमाःगु अडान कयाच्वंगु दु । एमालें धासाः दक्वसिया सहमतिइ सर्वदलीय संयन्त्र देयेका स्थानीय निकाय गठनया पक्षय् दु । माओवादी नेतृत्वया सरकारं माघय् स्थानीय निकाय गठनया निंतिं गृहकार्य यायेत स्थानीय विकास मन्त्री रामचन्द्र झाया अध्यक्षताय् दुगु कार्यदलयात निर्देशन ब्यूगु खः । कार्यदलं जिल्ला विकास समिति नगरपालिका व गाविसय् दलया प्रतिनिधियात समानुपातिकरुपं स्थानीय निकायलय् मनोनयनया तयारी यायेवं चीचीधंगु दलतय्सं विरोधय् कुहांवःगु खः । २०५४सालया निर्वाचित प्रतिनिधिया म्याद सिधेवं स्थानीय निकाय कर्मचारीया भरय् साचालन जुया वयाच्वंगु दु । झिंन्ह्यगू दलतय्त प्रधानमन्त्री पुष्पकमल दाहाल प्रचण्डं चैत २५गते माओवादीया संसदीय दलया ज्याकूथी नापलायेगु ज्याझ्व क्व:छिगु दु ।",http://www.nepalmandal.com/content/885.html
थौं नेपाल बन्दया आंशिक लिच्वः ,"Mon Apr 6, 2009  9:14 am",एकिकृत नेकपा माओवादी विरुद्ध लक्षित याना रिभोलुसनरी लेफ्ट विङ्ग नेकपा एकिकृत जनमोर्चा आदि पार्टीं घोषणा याःगु नेपाल बन्दं थौं जनजीवनय् लिच्वः लाकूगु खनेदु । बन्दं याना सवारी साधनत कम जक लँय् चले जूगु खनेदुसा पसःत धाःसा उलि बन्द जूगु मदु । बन्दकर्तातय्सं एबिसि टि.भिया गाडि छगः तछ्याये धुंकूगु दुसा कलंकी सवारी साधनय् अवरोध थनाच्वंगु दु । २०४६ सालय् जूगु जनआन्दोलनय् दक्कले तःधंक आन्दोलन जूगु दिं लुमंके कथं थौं चैत्र २४ गते थ्व बन्दया घोषणा याःगु खः । जन आन्दोलनया म्याण्डेट कथं सरकार चलेमजू धकाः एकिकृत माओवादी लिसे विद्रोह यानां वंपिं व माओवादि लिसे जनमोर्चां याःगु एकिकरण मयःपिंसं थ्व बन्द याःगु खः। लुमंकेबहःजू २०४६ सालय् जूगु दक्कले तःधंगु आन्दोलन चैत्र २४ गते खःसा तात्कालिन राजा विरेन्द्रं चैत्र २६ गते बहुदलया घोषणा यानां कृष्ण प्रसाद भट्टराईयात प्रधानमन्त्री दयेका अन्तरीम सरकारया मन्त्रिमण्डल गठन याःगु खः ।,http://www.nepalmandal.com/content/886.html
बबन सिंह तमलोपाय् प्रवेश याइगु् ,"Tue Apr 7, 2009  3:28 pm",स्वतन्त्र सभासद् बबन सिंह तराई मधेश लोकतान्त्रिक पार्टी प्रवेश याइगु जूगु दु । संविधानसभाया उपनिर्वाचन प्रचार प्रसारया निंतिं धनुषा वनेगु झ्वलय् सभासद् सिंहं जनकपुर विमानस्थलय् पत्रकारतनाप खँल्हासें तमलोपा प्रवेश यायेगु खँ धाःगु दु । येँय् बम विस्फोट याकूगु द्वपं बियातम्ह व विरगाजय् उद्योपति राजेश क्यालया हत्याया द्वपंबियातम्ह सिंह बैशाष २ गते औपचारिक ज्याझ्व मार्फत तमलोपा प्रवेश यायेत्यंगु दु । सिंह संविधान सभाया निर्वाचनय् रौतहटं निर्वाचित जुम्ह खः ।,http://www.nepalmandal.com/content/890.html
शान्ति प्रकृयायात तार्किक निश्कर्षय् थ्यंकेगु प्रमया प्रतिबद्धता ,"Tue Apr 7, 2009  7:44 am","पुष्पकमल दाहाल प्रचण्डं संविधान च्वयेगु ज्या व शान्ति प्रकृयायात तार्किक निश्कर्षय् थ्यंकेगु प्रतिबद्धता हाकनं प्वंकादीगु दु । नेकपा एकीकृत (माओवादीं) सोमवाः २०४६सालया जनआन्दोलन उत्तकर्शय् थ्यंगु दिँया सम्मानय् खुल्लामंचय् याःगु ज्याझ्वयात संवोधन यानादीसें प्रम प्रचण्डं शान्ति प्रकृयायात तार्किक निशकर्षय् थ्यंकेगु निंतिं सेना संमायोजन व जनसेनाया पुर्नस्थापना प्रमुख आवस्यक्ता खः धयादिल । वय्कलं सेना संमायोजनया विरोद्ध याइपिं 'सच्चा प्रजातन्त्रवादीत' मखु धयादिल । प्रमुख विपक्षी दल नेपाली कांग्रेस व प्रमुख सत्ता साझेदार दलतय्सं सेना संमायोजन देय्या हित विरुद्ध मजुइगु व समायोजन जुसाः देय् गृहयुद्ध पाखे वनेफु धयाच्वंगु इलय् प्रम प्रचण्डया थ्व धापू सार्वजनीक जूगु खः । संबोधन यायेगुझ्वलय् प्रम प्रचण्डं संसदय् गतिरोध जुयाच्वंसाः थुकीं संविधान च्वयेगु ज्याय् लिच्व लाकीगुलिं संसद् सुचारु यायेत दक्वसितं इनाप यानादिल । वयेकलं 'छुं शक्ति केन्द्र' माओवादी नेतृवय् संविधान च्वकेगु पक्ष मदुगुलिं थुकीपाखे सचेत जुइत दक्वसित आह्वान यानादिल । माओवादीं येयँ नापं पोखरा, विराटनगर, जनकपुर, नेपालगंज, दाङ, कलैया व कन्चनपुरय् जुलुस व सभातयाःगु खः । येँय् जूगु सभाय् माओवादीया केन्द्रय दुजःतय्सं नं संवोधन यानादीगु खः । अथेहे पाखराय् जूगु सभाय् माओवादी संसदीय दलया उपनेता नारणकाजी श्रेष्ठं संवोधन यानादीगु खसाः विराटनगरय् जूगु सभाय् लिलामणि पोखरेलं संबोधन यानादीगु खः । माओवादीं चैत २४गते पाचायति व्यवस्थाया विरुद्ध २०४६सालया जनआनदोलन उत्तर्कशय् थ्यंगु लसताय् देँय्दसं हनेगु यानाच्वंगु दु ।",http://www.nepalmandal.com/content/888.html
बुटवल घटना छानबिनया निंतिं माओवादीपाखें समिति गठन ,"Tue Apr 7, 2009  3:31 pm",नेकपा एकीकृत माओवादीं केन्द्रीय सचिवालय दुजः वर्षमान पुन अनन्तया संमयोजकत्वय् बुटवल घटना छानबिन यायेत छगू समिति गठन याःगु दु । मंगलवाः च्वंगु माओवादीया बैठकं पुनया संयोजकत्वय् स्वम्ह दुजः दुथ्याःगु समिति गठन याःगु खः । समिति पुननापं अधिवक्ता एकराज भण्डारी व लिला मरासैनी नं दुथ्याः । सुथय् प्रधानमन्त्री निवास बालुवाटारय् च्वंगु बैठकं बुटवल घटनाया छानबिन याकनं स्वयां यानाः छानबिन प्रतिवेदन पार्टीयात लःल्हायेत निर्देश ब्यूगु दु । अथेहे बैठकं बुटवल घटनाय् ल्हाः दु धकाः नेकपा एमालें द्वपं बियाच्वम्ह वाइसिलया रुपन्देही इन्चार्ज सुजीत विकयात कानुनी दायरा दुने वयेत निर्देशन ब्यूगु दु । बैठकलिपा जानकारी ब्यूसें समितिया संयोजक पुनं द्वपंबियातम्ह विक पार्टी सम्पर्कय् मदुगु खँ कनादिल । वंगु मार्च २६ तारिक खुन्हु एमाले समर्थीत युथफोर्सया कार्यकर्ता प्रचण्ड थैवयात बुटवलय् गोलिं कायॆकाः स्याःगु खः । एमालें हत्याया अपराधीयात मज्वंतलय् संसद् सुचारु याकेमबीगु व मन्त्री परिषदया बैठक बहिष्कार यायेगु ख्याच्वः लिपाः माओवादीं एमाले नापया स्वापू सुधार यायेत थ्व पलाः ल्ह्वंगु खः ।,http://www.nepalmandal.com/content/891.html
तःधंगु मिडियात सामन्तवादीतय् ल्हातय् : प्रम प्रचण्ड ,"Tue Apr 7, 2009  4:56 pm","प्रधानमन्त्री पुष्पकमल दाहालं हाक्वन छकः नेपाःया मिडिया ख्यः सामन्तवादी, पुँजीवादी व प्रतिकृयावादी शक्तिय् ल्हाते लानाच्वंगु द्वपं बियादिल । रेडियो मिरमिरे दच्छि क्यंगु लसताय् येँय् मंगलवाः याःगु ज्याझ्वलय् प्रम प्रचण्डं तस्कर हैकमय् दुगु संचार ख्यःत विश्वया  निंतिं हाथ्य खः धयादिल । वयेकलं छुंछुं तधंगु संचार माध्यमत तस्करतय् ल्हाते दुगु व अज्याःगु संचार माध्यमं जनताया भ्रम सृजना जुइ कथंया बुखँत बियाच्वंगु कनादिल । वयेकलं धयादिल, 'संचार माध्यमय् तधंगु लगानी जुयाच्वंगु दु तर तस्करतपाखें संचालित संचार माध्यमं दयेया जनतायात भ्रम सृजना यानाच्वंगु दु ।' प्रम प्रचण्डं संचार माध्यम तस्करत व पुँजीवादीतय् ल्हाते दुगुलिं संचार ख्य नियन्त्रणय् तयेगु युद्ध थाकूइगु खँ कनादिल ।",http://www.nepalmandal.com/content/893.html
एमाले व कांग्रेसं सदन बहिष्कार ,"Tue Apr 7, 2009  7:24 pm","बुटवलय् हत्या जुम्ह एमाले समर्थीत युथ फोस्रया नेता प्रचण्ड थैवया हत्यारायात गिरफ्तार मयाःगु विरोधय् नेकपा एमालें व्यवस्थापिका संसद्या मंगवलाःया बैठक बहिस्कार याःगु दु । थैवया हत्यारायात मज्वंतल्ले सदन बहिष्कार यायेगु धासें एमालेया सचेतक भीम आचार्यं पार्टीया पाखें सदन बहिष्कारया घोषणा यानाः पिहांवंगु खः । थ्वस्वयां न्ह्यः सभासद्तय्सं हत्यारायात प्रधानमन्त्रीया ज्याकूथीं हे संरक्षण बियातःगु धासॆं आलोचना याःगु खः । निर्धारित ई स्वयां निघौ च्वंगु बैठकय् न्ववापिंसं सत्ता नेतृत्व यानाच्वंगु दलया कारणं हे हत्या, हिंसा लगायतया अराजक ज्याखँ त अप्वया वनाच्वंगु धासें सरकारया विरोध याःगु खः । एमालेया सभासद्तय्सं सदन बहिष्कार याना पिहांवनेवं कांग्रेसं नं सदन बहिष्कार याःगु खः । सदन बहिष्कारया कारणं मंगलवाः नं कार्यसूची दुहांय् मवंसें बुधवाःतकःया निंतिं बैठक स्थगित याःगु दु ।",http://www.nepalmandal.com/content/894.html
अदालतया आदेश अवज्ञा ,"Sat Feb 14, 2009  9:01 am",मेडिकल कलेज भरतपुरं सर्बोच्च अदालतया आदेश अटेरी यासें चितवनया देवघाट क्षेत्रदुने दुगु थःगु कजेज तथा आवासिय भवन अझं मचीकुगुनीगु सीदुगु दु । देवघाट क्षेत्र बिकाश समिति तथा थीथी संघ संस्थां छक्वःपतिक चिकेत दवाव ब्युसां नं थीथी  राजनितिक दलया आडय मेडिकल कलेजं अटेरी यानाः वःगु स्थानिय बासीया द्धपं दु । सर्बोच्च अदालतं मंसिर २६ गते धार्मिक स्थलय नकारात्मक असर लाःगु धासें अनं चीकेत मेडिकल कलेजयात आदेश ब्युगु दु ।,http://www.nepalmandal.com/content/754.html
सशस्त्र संघर्षरत समुहयात ल्वाभः मज्वनेत इनाप ,"Sat Feb 14, 2009  7:34 pm",कृषि तथा सहकारी मन्त्री व मधेशी जनाधिकार फोरमया ल्यू नायः जयप्रकाश गुप्तां सरकारय् च्वनाः नं मधेशया एजेन्डा पूवंकेमफुसा थःिपं ल्वाभः ज्वनेत तयार दुगु धयादीगु दु । सशस्त्र संगठनत मधेशया हे अधिकारया निितं संघर्षरत दुगुिलं मधेशवादी दलतय्सं उिपंलिसे समझदारी यायेमाःगु धयादीगु दु । तराईलय् सशस्त्र संघर्षरत समुहयात छुं ई ल्वाभः मछ्यलेत इनाप यानादीगु दु । सप्तरीया राजविराजय् ग्वसाः ग्वःगु छगू ज्याझ्वलय् न्वंवानादिसें वय्कलं मधेशयात दच्छियादुने अधिकार सम्पन्न दयेकेगु जानकारी बियादिसें मधेशया विकास प्रकि्रयाय् पंगः मजुइत सशस्त्र समूततय्त इनाप यानादीगु दु । वय्कं राजनीतिक मुद्दाया समाधान राजनीतिक ढंगपाखें मालेमाःगु खँय् बह बियादिसें राजनीतिक मुद्दाया नामय् विकास प्रकि्रयायात ल्यूने घ्वायेमज्यूगु धयादीगु दु ।,http://www.nepalmandal.com/content/756.html
गल्ती याइपिं सरकारं पिहांवनी : खनाल ,"Wed Apr 8, 2009  2:40 pm","सत्ता साझेदार नेकपा एमालेया अध्यक्ष झलनाथ खनालं सरकारय् च्वना गल्तीयाइपिं सरकारं पिहांवनीगु खँ धयादीगु दु । एमालें छुं गल्ती मयागुलिं सरकारं पिहांवनीगु खँ मदु धासें बरु सरकारय् च्वना गल्तीयाइपिं हे पिहांवनी धयादिल । बुधवाः प्रेस चौतारी कस्कीं पोखराय् याःगु पत्रकार भेटघाट ज्याझ्वलय् अध्यक्ष खनालं धयादिल - 'सरकारय् च्वना एमालें छुं नं गल्ती मयाःगुलिं पिहांवनेमाःगु आवश्यकता मदु ।' वयेकलं धयादिल - 'सुनां गल्तीयाइ वहे पिंहावनी ।' सरकारया नेतृत्व यासें हत्या, हिंसा न्ह्याकातुं च्वंगुलिं वयेकलं माओवादी नेतृत्वयात सुधार यायेत इनाप यानादिल । खनालं माओवादीया अराजक व अपराधिक गतिविधि विरुद्ध सचेत जुया संघर्ष यायेमा धयादिल । माओवादीं अपराध ल्वाभ व शक्तिया भरय् जनतायात ख्यायेत स्वःगु धासें खनालं आः अज्याःगु खँ एमालें सहःयाइमखु धयादिल । बुटवलय् हत्यायाम्ह एमाले कार्यकर्ता प्रचण्ड थैवया हत्यारायात माओवादीं संरक्षण याःगु खनालं द्वपं बियादिल । प्रधानमन्त्रीं थैवया हत्यारायात ज्वनेगु आश्वासन ब्यूगुलिं थःपिं उगु ई पियाच्वना:गु खँ कनादिल । अथेहे खनालं न्याक्वःगु राष्ट्रिय खेलकुद धेंधेंबल्लाय् माओवादीया जनमुक्ति सेनायात दुथ्याका अनावश्क विवाद सृजना याःगु खँ धयादिल ।",http://www.nepalmandal.com/content/895.html
सशस्त्र प्रहरी बलया पुचः शान्तिस्थापनार्थ लाइवेरियापाखे ,"Sat Feb 14, 2009  7:35 pm",संयुक्त राष्ट्रसंघया लाइबेरी दुगु मिसनकथं फम्र्ड पुलिस युनिटयारुपं ज्या यायेत जुयाच्वंगु सशस्त्र प्रहरी बलया सच्छि व नीम्ह दुजः दुगु पचुः वंगु बहनि उखेपाखे वंगु दु । सशस्त्र प्रहरी महानिरीक्षक बासुदेव वलीं सशस्त्र प्रहरी बलया मू ज्याकुथिइ ग्वसाः ग्वःगु छगू समारोहदथुइ उगु पुचःयात िभंतुना लिसे बिदा बियादीगु खः । सशस्त्र प्रहरी महानिरीक्षक बासुदेव वलीं उगु हे झ्वलय् मानवअधिकारया उच्चसम्मान व रक्षा यासें कुशलतापूर्वक जिम्मेवारी निर्वाह यानाः स्वदेश लिहाँवयेत पुचःतय्त निर्देशन बियादीगु दु ।,http://www.nepalmandal.com/content/758.html
