headline,final_news,additional_info,url
सरकार त्वःताः सतकय् सिके राउत !,"जनमत पार्टी सरकारयात ब्यूगु समर्थन लितकायेगु तयारीइ ब्वाँ जूगु दु । थ्वसिबें न्ह्यः प्रधानमन्त्री पुष्पकमल दाहाल प्रचण्डयात विश्वासया मत बियाः सरकारय् सहभागी जूगु जनमत पार्टी मन्त्रालय बांलाःगु कायेमखंगु धासें सरकारपाखें पिहाँ वयेगु तयारीइ पलाः न्ह्याकूगु दु । जनमतपाखें न्वकू व सांसद अब्दुल खान खानेपानी मन्त्री जूगु खः । तर, जनमतं उद्योग व कृषिमध्ये छगू मन्त्रालय माग याःगु खः । ल्यःगु मन्त्रालय कायेमखनेधुंकाः आः जनमत प्रधानमन्त्री प्रचण्डलिसे असन्तुष्ट जूगु दु । सिके राउतं बुधवाः हे शासक वर्गलिसे नश्लीय सोच दूगु धासें मधेशी, थारु लिसेंयापिन्सं थःपिनिगु संघर्ष जारी यायेगु अभिव्यक्ति ब्यूगु खः । राउतं सरकार त्वःताः सतकय् वनेगु धायेधुंकूगु दु । राउतं थःपिनिगु दलपाखें मन्त्री जूम्ह खानयात राजीनामा बिइत तयारी अवस्थाय् च्वनेत निर्देशन ब्यूगु दु । खानं म्हिगः बुधवाः हे प्रधानमन्त्री प्रचण्डलिसे नापलानाः थःपिनिगु असन्तुष्टि न्यंकूगु खः ।","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ माघ ५, बिहिबार १४:४९:५०  ",https://www.newaonlinenews.com//%E0%A4%B8%E0%A4%B0%E0%A4%95%E0%A4%BE%E0%A4%B0-%E0%A4%A4%E0%A5%8D%E0%A4%B5%E0%A4%83%E0%A4%A4%E0%A4%BE%E0%A4%83-%E0%A4%B8%E0%A4%A4%E0%A4%95%E0%A4%AF%E0%A5%8D-%E0%A4%B8%E0%A4%BF%E0%A4%95%E0%A5%87-%E0%A4%B0%E0%A4%BE%E0%A4%89%E0%A4%A4
राष्ट्रपतिइ समझदारी मालेगु प्रधानमन्त्री प्रचण्डया धापू,"प्रधानमन्त्री पुष्पकमल दाहाल प्रचण्डं सभामुखया निर्वाचनय् सत्ता पक्ष छथासं दंथें उपसभामुखय् नं छगू हे थासय् दनीगु धाःगु दु । तर, राष्ट्रपतिया निर्वाचनय् धाःसा समझदारी मालेगु थःगु चाहना दूगु प्रचण्डया धापू दु ।","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ माघ ६, शुक्रबार १०:५५:४९  ",https://www.newaonlinenews.com//%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A4%AA%E0%A4%A4%E0%A4%BF%E0%A4%87-%E0%A4%B8%E0%A4%AE%E0%A4%9D%E0%A4%A6%E0%A4%BE%E0%A4%B0%E0%A5%80-%E0%A4%AE%E0%A4%BE%E0%A4%B2%E0%A5%87%E0%A4%97%E0%A5%81-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A7%E0%A4%BE%E0%A4%A8%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%80-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%9A%E0%A4%A3%E0%A5%8D%E0%A4%A1%E0%A4%AF%E0%A4%BE-%E0%A4%A7%E0%A4%BE%E0%A4%AA%E0%A5%82
रास्वपाया इन्दिरा राना मगरं उपसभामुखय् उम्मेदवारी बिल,"राष्ट्रिय स्वतन्त्र पार्टीया सांसद इन्दिरा राना मगरं उपसभामुखय् उम्मेदवारी दर्ता याःगु दु । मगर सत्ता गठबन्धनपाखें उपसभामुखय् मंकाः उम्मेदवार खः । मगरया प्रस्तावकय् रास्वपाया हे सांसद सोविता गौतम दुसा समर्थकय् नेकपा एमालेया कृष्णगोपाल श्रेष्ठ, नेकपा माओवादी केन्द्रया नारायणी शर्मा व राप्रपाया राजेन्द्र लिङ्देन दु ।","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ माघ ६, शुक्रबार १५:०७:०३  ",https://www.newaonlinenews.com//%E0%A4%B0%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%AA%E0%A4%BE%E0%A4%AF%E0%A4%BE-%E0%A4%87%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%BF%E0%A4%B0%E0%A4%BE-%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A4%BE-%E0%A4%AE%E0%A4%97%E0%A4%B0%E0%A4%82-%E0%A4%89%E0%A4%AA%E0%A4%B8%E0%A4%AD%E0%A4%BE%E0%A4%AE%E0%A5%81%E0%A4%96%E0%A4%AF%E0%A5%8D-%E0%A4%89%E0%A4%AE%E0%A5%8D%E0%A4%AE%E0%A5%87%E0%A4%A6%E0%A4%B5%E0%A4%BE%E0%A4%B0%E0%A5%80-%E0%A4%AC%E0%A4%BF%E0%A4%B2
उसाँय् बांलायेधुंकाः वर्षमान पुन डिस्चार्ज,पूर्वअर्थमन्त्री लिसें नेकपा माओवादी केन्द्रया उपमहासचिव वर्षमान पुन उसाँय् बांलायेधुंकाः अस्पतालं डिस्चार्ज जूगु दु । रोल्पा समृद्ध फाउण्डेसनया ज्याझ्वलय् गृह जिल्ला रोल्पा थ्यंकूम्ह पुनया उसाँय् गम्भीर कथं समस्या खनेदयेधुंकाः वंगु महिना हेलिकोप्टरपाखें येँय् हयाः यलया सुमेरु अस्पताल भर्ना याःगु खः । सुमेर अस्पतालय् छवाः वासः यायेधुंकाः थौं शुक्रवाः अस्पतालं डिस्चार्ज जूगु वया सचिवालयस जानकारी ब्यूगु दु । अस्पतालं डिस्चार्ज जूसां नं चिकित्सकपिन्सं पुनयात कलेजो प्रत्यारोपणया सल्लाह ब्यूगु दु । ताःई न्ह्यःनिसें पुनया वासः यायेगुलि दुथ्याःम्ह प्वाः ल्वय् विशेषज्ञ प्रा.डा. युवराज शर्मां छुं दिं न्ह्यः ब्यूगु जानकारी कथं पुनया कलेजोया ८० प्रतिशतसिबें अप्वः भाग स्यनेधुंकूगु दु ।,"नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ माघ ६, शुक्रबार १५:२७:०५  ",https://www.newaonlinenews.com//%E0%A4%89%E0%A4%B8%E0%A4%BE%E0%A4%81%E0%A4%AF%E0%A5%8D-%E0%A4%AC%E0%A4%BE%E0%A4%82%E0%A4%B2%E0%A4%BE%E0%A4%AF%E0%A5%87%E0%A4%A7%E0%A5%81%E0%A4%82%E0%A4%95%E0%A4%BE%E0%A4%83-%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%B7%E0%A4%AE%E0%A4%BE%E0%A4%A8-%E0%A4%AA%E0%A5%81%E0%A4%A8-%E0%A4%A1%E0%A4%BF%E0%A4%B8%E0%A5%8D%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%9C
उपसभामुखय् रास्वपाया इन्दिरा राना मगर बहुमतं त्यात,"प्रतिनिधिसभाया उपसभामुख पदय् राष्ट्रिय स्वतन्त्र पार्टीया सांसद इन्दिरा राना मगर निर्वाचत जूगु दु । प्रतिनिधिसभाया म्हिगः शनिवाःया बैठकय् इन्दिरा राना मगरयात उपसभामुख पदय् निर्वाचित या धकाः न्ह्यब्वःगु प्रस्तावया पक्षय् १६६ मत कुतुंवंगु खः । सभामुख देवराज घिमिरें मत विभाजनया लिच्वः सार्वजनिक यासें मगरयात उपसभामुख पदय् निर्वाचित या धैगु प्रस्तावया पक्षय् उपस्थित ल्याःया बहुमत थ्यंगुलिं मगर उपसभामुख पदय् निर्वाचित जूगु घोषणा याःगु खः । उगु प्रस्तावया विपक्षय् मुक्कं ९७ मत कुतुंवंगु खः । मतदानय् मुक्कं २६४ मत कुतुंवंगु खः । छम्हेस्यां धाःसा मत मबिल । मगरयात उपसभामुख पदय् निर्वाचित या धकाः प्रस्तावया पक्षय् बहुमत खनेदूगुलिं मेगु प्रस्तावयात बैठकय् निर्णयार्थ न्ह्यब्वयेके मबिल । रास्वपाया उम्मेदवार थापाया प्रस्तावकय् वहे दलया सोविता गौतम व समर्थकय् एमालेया कृष्णगोपाल श्रेष्ठ, नेकपा माओवादी केन्द्रया नारायणी शर्मा व राप्रपाया राजेन्द्र लिंगदेन खः ।  नेपाली कांग्रेसया मुक्ताकुमारी यादवया प्रस्तावकय् कांग्रेस सहमहामन्त्री बद्रीप्रसाद पाण्डे व समर्थकय् नेकपा एकीकृत समाजवादीया नेता मेटमणि चौधरी व लोसपाया सर्वेन्द्रथान शुक्ला खः । थ्वसिबें न्ह्यः कांग्रेसया अर्जुन नरसिंह केसी, रुपा सोशी चौधरी, रास्वपाया सुमना श्रेष्ठ, राप्रपाया ज्ञानबहादुर शाही, जनता समाजवादी पार्टी नेपालया राजकिशोर यादव, नेकपा एकीकृत समाजवादीया अम्मरबहादुर थापा व जनमत पार्टीया गोमा लाभ सापकोटां थःथःगु पार्टीं समर्थन यानागु उपसभामुखया उम्मेदवारया पक्षय् मत बिइगु प्रतिबद्धता प्वंकूगु खः ।","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ माघ ८, आइतबार ११:०३:२५  ",https://www.newaonlinenews.com//%E0%A4%89%E0%A4%AA%E0%A4%B8%E0%A4%AD%E0%A4%BE%E0%A4%AE%E0%A5%81%E0%A4%96%E0%A4%AF%E0%A5%8D-%E0%A4%B0%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%AA%E0%A4%BE%E0%A4%AF%E0%A4%BE-%E0%A4%87%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%BF%E0%A4%B0%E0%A4%BE-%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A4%BE-%E0%A4%AE%E0%A4%97%E0%A4%B0-%E0%A4%AC%E0%A4%B9%E0%A5%81%E0%A4%AE%E0%A4%A4%E0%A4%82-%E0%A4%A4%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A4
"राष्ट्रपतिइ डा. बाबुराम भट्टराईयात यायेगु प्रचण्डया तयारी, कांग्रेसया नं समर्थन !","प्रतिनिधिसभां सभामुख व उपसभामुख ल्ययेधुंकाः देय् आः राष्ट्रपति व उपराष्ट्रपतिया निर्वाचतपाखे न्ह्यःने वंगु दु । संसदया नेतृत्व सभामुख व उपसभामुख निगुलिं पद सत्ता गठबन्धनं ल्हातय् लाकूगु दु । सभामुखय् एमालेया उम्मेदवार देवराज घिमिरे निर्वाचित जुलसा उपसभामुखय् सास्वपापाखें इन्दिरा राना मगरं निर्वाचित जूगु दु । मुलुक आः राष्ट्रपतिया निर्वाचनय् दुहाँ वनेधुंकाः उम्मेदवार सु जुइगु धैगु चर्चा न्ह्याःगु दु । प्रधानमन्त्री पुष्पकमल दाहाल प्रचण्डं राष्ट्रपतिइ राष्ट्रिय सहमति मालेगु धाःगु दु । पुस २६ गते संसदय् विश्वासया मत काःबलय् प्रधानमन्त्री प्रचण्डयात नेपाली कांग्रेसं नं समर्थन याःगु खः । उगु समर्थनलिसें कांग्रेस नेतृत्व राष्ट्रपतिइ दाबी यायेगु तहलय् थ्यंगु दु । कांग्रेस नेतापिन्सं राष्ट्रपतिइ थःपिन्सं न्ह्यःने हःम्ह उम्मेदवारं हे त्याकीगु सार्वजनिक अभिव्यक्ति बियाहःगु दु । प्रधानमन्त्रीप प्रचण्डं राष्ट्रपतिइ राष्ट्रिय सहमति मालेगु धकाः अभिव्यक्ति बिइधुंकाः सत्ता गठबन्धनया मू घटक नेकपा एमालेया नायः केपी शर्मा ओली थारान्हूगु दु । ओलीं राष्ट्रपतिबारे सत्ता गठबन्धनय् सहमति जुयाः एमालेया भागय् लाःगु दाबी याःगु दु । राष्ट्रपतिइ सहमति जूसा आः एमालें न्ह्यःने हइम्ह उम्मेदवारय् सहमति जुइमाःगु धयाहःगु दु । तर, प्रधानमन्त्री प्रचण्डं धाःसा शक्ति सन्तुलन मिलेयायेगु नितिं नं एमाले बाहेकया सर्वस्वीकार्य व्यक्तित्वया मालेमाःगु धासें सहलह ब्याकूगु दु ।  माओवादी लिक्क लाःगु उच्च स्रोतया कथं प्रधानमन्त्री प्रचण्डं कांग्रेस व मधेशवादी दलं स्वीकार यायेफइगु धासें नेपाल समाजवादी पार्टीया नायः लिसें पूर्व प्रधानमन्त्री डा. बाबुराम भट्टराईयात राष्टपतिया नितिं न्ह्यःने हयेत्यंगु दु । डा. भट्टराई संसदया सक्रिय राजनीतिपाखें आः तापाक्क च्वनाच्वंगु दु । बाबुरामया हे जोडबलय् प्रचण्ड गोरखा २ पाखें उम्मेदवार जुयाः त्याकूगु खः । कांग्रेस सभापति शेरबहादुर देउवां नं डा. बाबुराम भट्टराईया नामय् राष्ट्रपतिया निर्वाचनय् सहमति प्वंकेफइगु सिग्नल ब्यूगु दु । देउवा नं एमालेया म्हिचाय् राष्ट्रपति पद मवनेमा धैगु पक्षय् दु । बरु, पूर्व माओवादी नेता बाबुरामयात हे राष्ट्रपतिइ स्वीकार यायेफइगु देउवाया धापू दु ।  निर्वाचनतकया कांग्रेस नेतृत्वया गठबन्धन कायम हे जूगु जूसा कांग्रेसया बरिष्ठ नेता रामचन्द्र पौडेल राष्ट्रपतिया स्वभाविक उम्मेदवार जुइगु खः । तर, आः निर्वाचनया गठबन्धन क्वःदले धुंकूगु दु ।","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ माघ ८, आइतबार ११:२५:०४  ",https://www.newaonlinenews.com//%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A4%AA%E0%A4%A4%E0%A4%BF%E0%A4%87-%E0%A4%A1%E0%A4%BE-%E0%A4%AC%E0%A4%BE%E0%A4%AC%E0%A5%81%E0%A4%B0%E0%A4%BE%E0%A4%AE-%E0%A4%AD%E0%A4%9F%E0%A5%8D%E0%A4%9F%E0%A4%B0%E0%A4%BE%E0%A4%88%E0%A4%AF%E0%A4%BE%E0%A4%A4-%E0%A4%AF%E0%A4%BE%E0%A4%AF%E0%A5%87%E0%A4%97%E0%A5%81-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%9A%E0%A4%A3%E0%A5%8D%E0%A4%A1%E0%A4%AF%E0%A4%BE-%E0%A4%A4%E0%A4%AF%E0%A4%BE%E0%A4%B0%E0%A5%80-%E0%A4%95%E0%A4%BE%E0%A4%82%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%B8%E0%A4%AF%E0%A4%BE-%E0%A4%A8%E0%A4%82-%E0%A4%B8%E0%A4%AE%E0%A4%B0%E0%A5%8D%E0%A4%A5%E0%A4%A8
रास्वपाया उपनेताय् विराजभक्त श्रेष्ठ ,"राष्ट्रिय स्वतन्त्र पार्टी (रास्वपा) या उपनेताय् विराजभक्त श्रेष्ठ ल्यगु दु । म्हिगःआइतवाः च्वंगु संसदीय दलया मुज्यां येँया ८ न. लागां प्रत्यक्ष निर्वाचित श्रेष्ठयात उपनेताया जिम्मेवारी ब्यूगु खः । अथे हे समानुपातिक सांसद सन्तोष परियारयात प्रमुख सचेतकया जिम्मेवारी ब्यूगु दु । रास्वपा सभापति एवं संसदीय दलया नेता रवि लामिछाने उपप्रधानमन्त्री तथा गृहमन्त्री जुयाच्वंगु दुसा सांसद डिपी अर्याल श्रम, शिशिर खनाल शिक्षामन्त्री र डा. तोसिमा कार्की स्वास्थ्य राज्यमन्त्री व रास्वपा सांसद इन्दिरा राना मगर उपसभामुख जुगु दु ।","नेवा: अनलाइन न्युज | २०७९ माघ ९, सोमबार १०:४१:४९  ",https://www.newaonlinenews.com//%E0%A4%B0%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%AA%E0%A4%BE%E0%A4%AF%E0%A4%BE-%E0%A4%89%E0%A4%AA%E0%A4%A8%E0%A5%87%E0%A4%A4%E0%A4%BE%E0%A4%AF%E0%A5%8D-%E0%A4%B5%E0%A4%BF%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A4%AD%E0%A4%95%E0%A5%8D%E0%A4%A4-%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%B7%E0%A5%8D%E0%A4%A0
समसामयिक विषयलय् सहलह यायेत सभापति देउवा मुज्या सःतल,समसामयिक विषयलय् सहलह यायेत सभापति देउवा मुज्या सःतुगु दु । केन्द्रीय कार्यालयका मुख्यसचिव कृष्ण पौडेलं थुकिया जानकारी ब्यूगु खः । आइतवाः जक कांग्रेसया शेखर कोइराला पक्षया नेतातय्गु मुज्या जुगु खः । उगु मुज्यां प्रधानमन्त्रीयातविश्वासको मत बिइगु ज्यायात गलत जुगु खँ धाःगु खः ।,"नेवा: अनलाइन न्युज – निश्चल | २०७९ माघ ९, सोमबार १०:५८:१७  ",https://www.newaonlinenews.com//%E0%A4%B8%E0%A4%AE%E0%A4%B8%E0%A4%BE%E0%A4%AE%E0%A4%AF%E0%A4%BF%E0%A4%95-%E0%A4%B5%E0%A4%BF%E0%A4%B7%E0%A4%AF%E0%A4%B2%E0%A4%AF%E0%A5%8D-%E0%A4%B8%E0%A4%B9%E0%A4%B2%E0%A4%B9-%E0%A4%AF%E0%A4%BE%E0%A4%AF%E0%A5%87%E0%A4%A4-%E0%A4%B8%E0%A4%AD%E0%A4%BE%E0%A4%AA%E0%A4%A4%E0%A4%BF-%E0%A4%A6%E0%A5%87%E0%A4%89%E0%A4%B5%E0%A4%BE-%E0%A4%AE%E0%A5%81%E0%A4%9C%E0%A5%8D%E0%A4%AF%E0%A4%BE-%E0%A4%B8%E0%A4%83%E0%A4%A4%E0%A4%B2
प्रचण्डं ओलीयात धोका बियाः देउवालिसे सहकार्य याइगु : बाबुरामया बाजी,"राष्ट्रपतिया निर्वाचन यायेमाःगु लिक्क वयेखतं मू राजनीतिक दलया शीर्ष नेतापिन्सं नापलायेगु ज्या व सहलहयात तीब्रता ब्यूगु दु ।  राष्ट्रपतिइ एमाले व कांग्रेसं उम्मेदवारी बिइगु चर्चा दु । तर, सत्ताया बागडोर कःघाःगु नेकपा माओवादी केन्द्रया नायः पुष्पकमल दाहाल प्रचण्ड आःतक मौन च्वंबलय् निगुलिं दल प्रचण्डया निर्णययात पियाच्वंगु दु । प्रचण्ड एमालेया हे ग्वाहालि व समर्थनय् प्रधानमन्त्री जूगु खः । पुस २६ गते संसदय् विश्वासया मत काःबलय् कांग्रेसया नं साथ कायेधुंकाः प्रचण्ड रणनीतिक पलाः छिइगु कथं न्ह्यःने वंगु स्रोतया दाबी दु । सरकारया नेतृत्व न्हापांगु चरणय् यायेमखंगु धासें प्रचण्ड कांग्रेस नेतृत्वया गठबन्धन त्याग यानाः एमालेलिसे सहकार्य यायेत वंगु खः । प्रचण्डं थःगु उगु पलाःयात बाध्यात्मक पलाःया रुपं प्रष्ट यायेगु ज्या यानाच्वंगु दु । आः माओवादी दुने नं राष्ट्रपति एमालेयात बिइमज्यूगु सः थ्वयाच्वंगु दु । पार्टी दुने निगू शक्तिशाली गुट अःखः ध्रुवय् दनेधुंकाः प्रचण्ड नं दबाबय् लाःगु दु । उपमहासचिव वर्षमान पुन प्रचण्डयात कांग्रेस नेतृत्वया गठबन्धनपाखें ब्यागलं तयाः एमालेलिसे सहकार्य याकेत ताःलाःगु खः । उखे, मेम्ह उपमहासचिव जनार्दन शर्मा धाःसा कांग्रेसलिसे हे सहकार्य यायेमाः धकाः पलाः छिनाच्वंगु दु ।  पुस २६ गते प्रधानमन्त्री प्रचण्डयात विश्वासया मत बिइगु नितिं धासें शर्मां हे कांग्रेस सभापति शेरबहादुर देउवालिसे तःक्वःमछि भेटवार्ता याःगु खः । शर्मा आः राष्ट्रपतिया निर्वाचनय् कांग्रेसलिसे सहकार्य यायेमाःगु पक्षय् दंगु दु । थुकिया नितिं शर्मां सक्रिय भूमिका म्हितूगु दु । सभामुख, राष्ट्रपति कायेगु अले निदँत्या ईलिपा एमालें सत्ताया नेतृत्व यायेदइबलय् ओलीं नं सर्वसत्ता लादेयाइगु चर्चा माओवादी दुने दु ।  प्रधानमन्त्री प्रचण्डं नं राष्ट्रपतिइ समझदारी मालेगु धासें एमालेलिसे जूगु सहमति पालनाप्रति इमान्दारिता क्यंगु मदुनि । वं कांग्रेसयात नं मान्य जुइगु कथं मंकाः व्यक्ति मालेगु ज्या याःगु दु । प्रचण्डं ला थः पूर्व सहकर्मी डा. बाबुराम भट्टराईयात राष्ट्रपतिइ न्ह्यःने हयेत्यंगु दु । कांग्रेस नेतृत्वं नं बाबुरामयात न्ह्यःने हःसा ग्वाहालि दइगु विश्वास प्वंकूगु दु । तर, एमाले नायः ओलीं धाःसा छुं नं हालतय् थःगु दलं न्ह्यःने हइम्ह उम्मेदवारयात माओवादीं ग्वाहालि यायेमाःगु अडान काःगु दु । आः एमाले वृत्तय् राष्ट्रपतिया निर्वाचनय् प्रचण्डं ओलीयात धोका बिइगु बारे चर्चा जुयावःगु दु ।  राष्ट्रपतिया निर्वाचनय् माओवादी निर्णायक दु । मधेशवादी दलं नं बाबुरामयात समर्थन यायेफइगु जूगुलिं प्र्रचण्डं फयांफतले बाबुरामया नामं हे सहमति यायेगु कुतः याःगु दु । माओवादी दुने लिपांगु ई जुयाच्वंगु चर्चाबारे छम्ह नेतां धाःगु दु, ‘राष्ट्रपतिइ बाबुरामं बाजी मारेयाइगु सम्भावना दु । नायः कमरेडं ट्याक्टिकल्ली मुभ दयेकूगु दु । स्वये, आः लच्छिया दुने फुक्क छर्लङ जुइ ।’ मंसीर ४ गतेया निर्वाचनय् प्रचण्डयात थःगु क्षेत्र त्वःताः बाबुरामं गुण याःगु चर्चा दु । आः प्रचण्ड बाबुरामयात वहे गुण पुलेगु तयारीइ दु ।","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ माघ १०, मंगलबार १४:४१:२६  ",https://www.newaonlinenews.com//%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%9A%E0%A4%A3%E0%A5%8D%E0%A4%A1%E0%A4%82-%E0%A4%93%E0%A4%B2%E0%A5%80%E0%A4%AF%E0%A4%BE%E0%A4%A4-%E0%A4%A7%E0%A5%8B%E0%A4%95%E0%A4%BE-%E0%A4%AC%E0%A4%BF%E0%A4%AF%E0%A4%BE%E0%A4%83-%E0%A4%A6%E0%A5%87%E0%A4%89%E0%A4%B5%E0%A4%BE%E0%A4%B2%E0%A4%BF%E0%A4%B8%E0%A5%87-%E0%A4%B8%E0%A4%B9%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF-%E0%A4%AF%E0%A4%BE%E0%A4%87%E0%A4%97%E0%A5%81-%E0%A4%AC%E0%A4%BE%E0%A4%AC%E0%A5%81%E0%A4%B0%E0%A4%BE%E0%A4%AE%E0%A4%AF%E0%A4%BE-%E0%A4%AC%E0%A4%BE%E0%A4%9C%E0%A5%80
"बाबुरामयात राष्ट्रपति यायेगु तयारी, एमालेयात मबिइगु प्रचण्डया पलाः","प्रधानमन्त्री लिसें नेकपा माओवादी केन्द्रया नायः पुष्पकमल दाहाल प्रचण्ड राष्ट्रपति पद एमालेयात मबिइगु निष्कर्षय् थ्यंगु दु । पार्टीया शुक्रवाः च्वंगु स्थायी कमिटी बैठकय् प्रचण्डं थुज्वःगु संकेत याःगु खः । छम्ह नेताया कथं प्रचण्डं राष्ट्रपतिया निर्वाचततक थ्यंकीबलय् आःया सत्ता गठबन्धनया सन्तुलन स्यनेफूगु आँकलन  याःगु दु । पुस १० गते प्रधानमन्त्रीइ दाबी यायेत शीलतनिवास थ्यंके न्ह्यः एमाले नायः केपी शर्मा ओलीया निवास बालकोटय् एमाले व माओवादीदथुइ राष्ट्रपति एमलों कायेगु सहमति जूगु चर्चा जूगु खः । तर, प्रधानमन्त्री प्रचण्डं संसदय् विश्वासया मत कायेधुंकाः धाःसा स्थितिइ हिलाबुला जूगु दु । २६ पुसय् संसदय् विश्वासया मत काःबलय् प्रधानमन्त्री प्रचण्डयात नेपाली कांग्रेसं नं मत ब्यूगु खः । वहे दिंनिसें प्रचण्डं राष्ट्रिय सहमतिया आवश्यकता प्वंकूगु खः । प्रचण्ड महत्वं जाःगु पदय् सन्तुलन मिलेयायेगु पक्षय् दु । माओवादीपाखें थः प्रधानमन्त्री जूम्ह प्रचण्ड राष्ट्रपति एमालेयात बिइगु पक्षय् मदु । एमालें सभामुख कायेधुंकूगु दु । आः राष्ट्रपति नं काल धाःसा शक्ति सन्तुलनय् भुखाय् ब्वइगु प्रचण्डया धापू दु । माओावादी केन्द्र दुने नं एमालेयात राष्ट्रपति बिइमज्यूगु सः थ्वःगु दु । राष्ट्रपतिइ प्रचण्डं फुक्कसित मान्य जुइम्ह मंकाः व्यक्तित्रया मालेगु ज्या याःगु दु । प्रचण्ड थः पूर्व सहकःमि डा. बाबुराम भट्टराईयात राष्ट्रपति दयेकेगु पक्षय् दु ।","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ माघ १३, शुक्रबार १०:१०:५५  ",https://www.newaonlinenews.com//%E0%A4%AC%E0%A4%BE%E0%A4%AC%E0%A5%81%E0%A4%B0%E0%A4%BE%E0%A4%AE%E0%A4%AF%E0%A4%BE%E0%A4%A4-%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A4%AA%E0%A4%A4%E0%A4%BF-%E0%A4%AF%E0%A4%BE%E0%A4%AF%E0%A5%87%E0%A4%97%E0%A5%81-%E0%A4%A4%E0%A4%AF%E0%A4%BE%E0%A4%B0%E0%A5%80-%E0%A4%8F%E0%A4%AE%E0%A4%BE%E0%A4%B2%E0%A5%87%E0%A4%AF%E0%A4%BE%E0%A4%A4-%E0%A4%AE%E0%A4%AC%E0%A4%BF%E0%A4%87%E0%A4%97%E0%A5%81-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%9A%E0%A4%A3%E0%A5%8D%E0%A4%A1%E0%A4%AF%E0%A4%BE-%E0%A4%AA%E0%A4%B2%E0%A4%BE%E0%A4%83
