url,category,date_published,headline,news_text,date
https://nepalbhasatimes.com/24129,न्ह्यइपुख्यः,  ,ख्यालि न्हिली,"अमेरिकी वैज्ञानिकतय् संस्था नासां स्वम्ह सरदारयात चन्द्रमाय् छ्वयाबिल । रकेटय् च्वनाः वनाच्वंपिं करिब बछि लँपुइ थ्यनेधुंकाः लिहां वल । नासाया वैज्ञानिकतय्सं थुकिया कारण न्यंबलय् इमिसं धाल, ‘छिमिसं जिमित मूर्ख तायेकागु ला ? थौंला आमाइ खः, तिमिला ला दइ हे मखु नि ! ह्ह्ह् पत्रपत्रिकाय् न्हियान्हिथं वइगु राशिफल ला मात्र इहिपा मजूनिपिनिगु निंतिं जक खः । इहिपा जुइधुंकूपिंसं ला छेँया अवस्था स्वयाः हे थुइका काये फइ कि थौंया दिं गथे जुइ ! ह्ह्ह् कलाः (भाःतनाप) स्वयादिसँ, जि ज्या यानाच्वनेबलय् जितः चुप्पा नयेगु, कुचुकुचु नकेगु ज्या यानादीमते । अबलय् लाक्क ज्या यायेत तयाःम्ह मिसां धाल, ‘मालिक्नी, बांलाक थुइका बियादिसँ । जिं ला ग्वक्वः धाये धुन । धाधां जि थः हे दिक्क चायेधुंकल !","August 12, 2019 05:40 AM"
https://nepalbhasatimes.com/24164,न्ह्यइपुख्यः,  ,ख्यालि न्हिली,"जीवनया हरेक कठिन मोडय् उतिकं नापनापं वनाः छितः ग्वाहालि याइम्ह सु खः, सिउला ? कलाः, भाःत, दाजु, किजा, तता, केहेँ, मतिनामि, पासा ….. थुपिं सुं नं मखु । छिं तुतिइ न्ह्यानातःगु लाकां । ह्ह्ह् ल्वगि ः डाक्टर सा’ब । अपरेशन लिपा नं जिगु मुटुया चाल ठिक जुइ मखुला ? डाक्टर ः धन्दा कयादीम्वाः ! गबलय् तक छि म्वानाच्वनी, छिगु मुटुया चाल नं ठिकठाक हे जुइ ! ह्ह्ह् मिजं (ल्यासेनाप) ः छि थपाय्सकं बांलासे च्वंगु कारण छु थें ? ल्यासे ः थुकिया कारण अय्लाः खः, । मिजं ः अहो ! अय्सा छि अय्लाः त्वनादीका मखुला ? ल्यासे ः मखु, मखु । जिं मखु, छिं अय्लाः त्वनाः नशा लगे जूगुलिं जि बांलाः खने दुगु खः ।","August 13, 2019 06:45 AM"
https://nepalbhasatimes.com/24214,न्ह्यइपुख्यः,  ,ख्यालि न्हिली,"छम्ह ज्याथम्ह थःगु ल्वय्या जांच याकेत चिकित्सकयाथाय् वन । चिकित्सकं स्वास्थ्य परीक्षण लिपा धाल— ‘बाज्या, जिं छितः छता थज्याःगु वासः बी कि, छि हाकनं न्हापा थें ल्याय्म्ह जुया वइ ।’ ‘मखु बाबु, मखु ! अज्याःगु अपराध गुगुं हालतय् नं यायेमते’— उम्ह ज्याथम्हं धाल— छं अथे यात धाःसा जिगु ला पेन्शन हे बन्द जुइ ।’ ह्ह्ह् ताःईतक न्हाय्कं न्ह्यःने दनाः थःगु म्ह स्वयाच्वंम्ह कलाःम्हं धयाहल— न्हापा जिगु म्ह कोकाकोलाया सिसि थें च्वं का आः …..! ‘आः नं अथे हे च्वं, धन्दा कायेम्वाः’ भाःतम्हं धयाहल । ‘सत्य खः ? धाथें खःला ?’ कलाःम्ह तसकं लय्लय्तातां न्यन । ‘खः खः, न्हापा २५० एमएलया सीसी थें च्वंसा’— भाःतम्हं धाल— थौंकन्हय् जम्बो थें !’","August 14, 2019 06:30 AM"
https://nepalbhasatimes.com/24830,न्ह्यइपुख्यः,  ,ख्यालि न्हिली,"फ्वगिं ः साहुजी, छिं न्हापा १०, २०, ५० तका ध्यबा बियादीगु खः। आः धाःसा छिं १, २, ५ स्वयां अप्वः बियामदी छाय् थें ? साहु ः न्हापा जि याकःचा जक खः, आः ला जि ब्याहा जुइधुंकल नि सा ! फ्वगिं ः अरे वाह ! जिमिगु ध्यबां छिं कलाःलिसें मोज यानादीम्ह जुल का मखुला अय्सा । ह्ह्ह् कलाः ः छिकपिनि पासां लसिं थें ज्याःम्ह मिसालिसे इहिपा यायेत्यन हँ ! छि वनाः व इहिपायात पनादिसँ ले ! भाःत ः जिं छाय् पनेगु ? छु धकाः पनेगु ? छु व दुष्टं जिं इहिपा यायेत्यनाबलय् पं वःगु दु ला ? ह्ह्ह् शिक्षिका ः मस्त, यदि छिमिसं थःगु भविष्य बांलाकेगु खःसा दक्वं ‘मिस’पिंत थः मां भाःपिउ । राजु ः मिस, अथे खःसा जिमिगु भविष्य ला बांलाइ धायेका । तर जिमि बाःया क्यारेक्टर ला खराब मजुइला ???","September 04, 2019 06:45 AM"
https://nepalbhasatimes.com/24742,न्ह्यइपुख्यः,  ,सेलिब्रेटिङ्ग सक्सेसफुलय् स्वतन्त्रयात ग्वाहाली,"येँ –  ‘भुतुमालि ब्वये थें…’ म्यूजिक भिडियोया अपार सफलताया लसताय् खोनाया कार्यविनायकस्थित खोकना पार्टी भेन्युया हलय् वंगु बिहिवाः ‘सेलिब्रेटिङ्ग सक्सेसफुल म्यूजिकल प्रोग्राम’ तःजिक क्वचाल ।संसार क्रियसन्सया ग्वसालय् यल महानगरपालिका २१ वडा खोनाया विशेष ग्वाहालिइ जूगु उगु ‘सेलिब्रेटिङ्ग सक्सेसफुल म्यूजिकल प्रोग्राम’ संसार क्रियसन्सया क्रियटिभ डिरेक्टर स्वतन्त्र संसार महर्जनया सभापतित्वय् न्ह्याःगु खः । उगु ज्याझ्वलय् मूपाहां कथं यल महानगरपालिका २१ वडा खोनाया वडाध्यक्ष रविन्द्र महर्जन झाःगु खःसा विशेष पाहां कथं लोकंह्वाःम्ह बरिष्ठ अभिनेतालिसें चलचित्र कलाकार संघया नायः रविन्द्र खड्का झाःगु खः ।                                                         ज्याझ्वलय् ‘भुतुमालि ब्वये थें’ म्यूजिक भिडियोया कलाकार, प्राविधिकलिसें ग्वाहालिमिपिंत मतिनाया चिं व हनापौ लःल्हाःगु खः । ज्याझ्वलय् कलाकार स्वतन्त्र संसार महर्जनया जीवनय् आधारित म्यँे नं न्ह्यब्वःगु खः । पवन जोशीं च्वयादीगु व अनिल तुलाधरं लसय् हनादीगु उगु म्येँय् सरीता शाही व कृष्ण महर्जनं सः बियादीगु खः । उगु ज्याझ्वलय् भुतुमालि ब्वये थें म्यँे नं पूजा सुनुवार व मचाराजा महर्जनं न्ह्यब्वःगु खः । थुगु म्येँ अनिल तुलाधरया संगीत व पवन जोशीया च्वसाय् पिहां वःगु खःसा नेपालभाषा संगीत ख्यलय् युट्युबय् छन्हुया दुने खुद्वलं मल्याक्क भ्युअर्सं स्वयाः अतिकं लोकंह्वाःगु खः । ज्याझ्वःया निगूगु ब्व कथं ‘सेलिब्रेटिङ्ग सक्सेसफुल म्यूजिकल प्रोग्राम’ जूगु खः । उगु ज्याझ्वलय् दकलय् न्हापां संगीत ख्यलय् नवोदित गायक भुवन महर्जनं थःगु न्हूगु मचाम्येँ हालाः न्यंकादीगु खः ।ज्याझ्वलय् स्वतन्त्र संसार महर्जनं नेपालभाषा संकिपा ख्यःया नायिकापिं आराध्यलक्ष्मी खड्गी, सरीता बज्राचार्य, शोभा महर्जन, अनु महर्जन व यासिना सञ्जु महर्जनपिंत दबुली सःताः न्हूगु संकिपा ‘कलियुगया किसनचा’य् उपिं न्याम्ह मिसा कलाकारपिन्त दुथ्याकागु जानकारी बिसें सरप्राइज बियादीगु खः । संसार क्रियसन्सया क्रियटिभ डिरेक्टर कलाकार स्वतन्त्र संसार महर्जन तुतिं चुइमफुगु ल्वचं पीडित जुयाच्वंगुलिं आः याकनं हे अपरेशन यायेत्यंगु दुसा ज्याझ्वलय् ब्वति काःपिं थीथी व्यक्तित्वपिंसं भाजु महर्जनया उपचारया नितिं आर्थिक ग्वाहालि नं लःल्हाःगु खः । लिसें थीथी व्यक्ति व संघसंस्थापाखें ग्वाहालि यायेगु बचं नं अन बिउगु खः । ज्याझ्वलय् समाजसेवी हसना शाक्यपाखें १५,००० तका, लूनिभाः बाल सरोकार समूह यलपाखें ५०,००० तका, अस्ट्रेलियाय् च्वनादीम्ह सुयश महर्जनं ५०,००० तका, पूजा श्रेष्ठं २०,००० तका, किशोर जङ्ग  रानां १०,००० तका, श्याम महर्जनं ५,००० तका दां स्वतन्त्र महर्जनया उपचारया नितिं ग्वाहालि लःल्हाःगु खः । अथेहे, भाजु महर्जनया उपचार यायेगु नितिं यल महानगरपालिकालिसे नं ग्वाहालिया नितिं सहलह जुयाच्वंगु जानकारी यल महानगरपालिका २१ वडा खोकनाया वडा नायः रविन्द्र महर्जनं बियादीगु दु ।","September 02, 2019 06:52 AM"
https://nepalbhasatimes.com/24410,न्ह्यइपुख्यः,  ,‘द रक’या इहिपा,‘द रक’या नामं नांजाःम्ह हलिउडया कलाकार व रेस्लिङ स्टार ड्वेन जन्सनं थः प्रेमिका लरेन ह्यशिअननाप सुतुक अमेरिकाया हवाईलय् इहिपा याःगु दु । पीन्हय्दँ जन्सनं १५ करोड ४० लख प्रयोगकर्ता दुगु इन्स्टाग्रामया माध्यमं थःपिंसं इहिपा यानागु जानकारी बिउगु खः ।                                                         थःपिं सन् २००६ निसें प्रेम सम्बन्धय् दुगु व आः हवाइय् छगू गोप्य समारोहय् थःपिनिगु इहिपा जूगु जानकारी बियातःगु खः ।समाचार कथं ‘द गेम प्लान’ फिल्मया छायांकनया इलय् उपिं न्हापां नापलाःगु खःसा औपचारिक रुपय् इहिपा याये न्ह्यः उमि निम्ह सन्तान दये धुंकूगु दु । द रकया थ्व निक्वःगु इहिपा खः थ्व स्वयां न्ह्यः वं सन् १९९७ स डेनी गार्सिआनाप इहिपा याये धुंकूगु दुसा वयापाखें भिंmच्यादँया म्ह्याय् छम्ह नं दु ।  ,"August 21, 2019 06:55 AM"
https://nepalbhasatimes.com/24314,न्ह्यइपुख्यः,  ,ख्यालि न्हिली,"सोफाय् द्यनाच्वंम्ह काययात मामं चप्पलं दादां धाल— गुलि धायेगु छंत कि सोफा धइगु द्यनेगु निंतिं मखु, फ्यतुइगु निंतिं खः धकाः ! ‘अथे खःसा चप्पल नं ला’—कायं धाल— ‘तुतिइ न्ह्यायेत खःनि, दायेत ला मखुनि सा !’ ह्ह्ह् कलाः धइपिं निगू कथंया दइ । छगूकथंया कलाःपिं इपिं खः, गुम्हेसिनं थः भाःतया खँ न्यनी, वयागु विचाःयात थुइकी, प्रेमपूर्वक, लज्जास्पद धंगं प्रस्तुति जुइ, छुं कथंया नं माग तइमखु, थःला तं चाइगु ख हे मखु, भाःतं तमं ब्वः बिउसां न्हिला हे च्वनी अले मेगु कथंया कलाः — गुपिं सकसिकें हे दइ । ह्ह्ह् स्कुल वने त्ययेकाः मस्तय् गुगु छ्यं स्याइगु, प्वाः स्याइगु ल्वय् दु । उकिया वासः यायेगु उपचार विधि संसारया सुं नं डाक्टरयाके मदु, वश्वास यानादिसँ ।","August 18, 2019 06:45 AM"
https://nepalbhasatimes.com/23601,न्ह्यइपुख्यः,  ,ख्यालि न्हिली,"अबु (कायलिसे) ः छ म्हिगः छिमि मांलिसे ततसलं हाल हँ खः ला ? काय ः जिं सिउ थुकिं यानाः छितः ईष्र्या जुयाच्वंगु दु, खः कि मखु बाः । अबु ः जितः छुकिया ईष्र्या जुइमालं धका ….. ! काय ः छाय्कि, छिं जि थें मांलिसे ततःसलं हाले मफुनिसा । ऋऋऋ थः काययात भम्चा स्वः वनेत्यंम्ह छम्ह मनुखं काययात थुकथं खँ स्यन ः– ‘स्व पुता, यदि मिसाया छेँजःपिंसं मोटरसाइकल बी धाःसा छं कार फ्वं, कुलर वा पंखा बी धाल धाःसा छं एसी फ्वं, यदि छेँ व जग्गा बी धाःसा बंगला बिउ धकाः धाः न्हिं !’ ‘अथे खःसा बाः ….’— कायं धाल— ‘इमिसं म्ह्याय्मचा बीगु पक्का जुल धकाः धाल धाःसा जितः मांम्ह माः धकाः धायेगु खः ला ?","July 28, 2019 06:00 AM"
https://nepalbhasatimes.com/23740,न्ह्यइपुख्यः,  ,ख्यालि न्हिली,"डाक्टर ः न्हिं ५ किलोमिटर न्यासि वनेगु यानादिसँ । यदि छिं थथे यानादिल धाःसा दछिया दुने छिगु तौल ५० किलो म्हो जुइ । दछि लिपा उम्ह मनुखं डाक्टरयात फोन यानाः धाल— ‘डाक्टर सा’ब छिं धयादी थें जिगु तौल ला कम जुल, तर आः जि छेँय् गथे यानाः वनेगु ? जि ला १८२५ किलामिटर तापाक वयेधुन । ह्ह्ह् ‘भीडयात तितर–बितर यायेमाल धाःसा छं गज्याःगु पलाः ल्ह्वने ?’— प्रहरीया प्रशिक्षकं छम्ह तालिमेयाके न्यन । ‘चन्दा फ्वनेगु शुरु याये’— लिसः वल । ह्ह्ह् छम्ह प्राइभेट सेक्रेटरीं थः बोसयात ख्याच्वः बिल— यदि छिं जिगु तलब बढे यानामबिल धाःसा जिं सकसितं थ्व खँ कनाबी कि थगुने छिं जिगु तलब छाय् बढय् यानाबिउगु खः ।","July 31, 2019 07:21 AM"
https://nepalbhasatimes.com/23416,न्ह्यइपुख्यः,  ,ख्यालि न्हिली,"मिजंया अबु ः छिकपिनि म्ह्याय् छु यानादी थें ? मिसाया अबु ः अँ, एक्टर खः, टिकटकय् । अले छिकपिनि काय ? मिजंया अबु ः काय आर्मी खः, पब्जीइ । ह्ह्ह् भाःत (तमं कलाःलिसे) ः छं छु जितः खिचा धयागु ला ? कलाः ः सुम्क च्वनादिसँ । भाःत ः छं छु जितः खिचा धयागु ला ? कलाः ः सत्य, सत्य, मखु । भाःत ः छं छु जितः खिचा धयागु ला ? कलाः ः मखु धया मखु । मखु धासेंलि गुलि उया च्वनेमाःगु … ह्ह्ह् राजु ः यदि छंत छुं जुल धाःसा जि ला वँय् हे जुइ । कलाःम्ह ः यदि जि सित धाःसा छिं मेम्ह इहिपा ला यानादीमखु । राजु ः जि थेंज्याःम्ह वँय्या छु विश्वास । न्ह्यागुं यायेफु ।","July 23, 2019 06:45 AM"
https://nepalbhasatimes.com/23634,न्ह्यइपुख्यः,  ,ख्यालि न्हिली,परीक्षाहलय् ः— रमेशं फताफत न्ह्यसःया लिसः च्वयाच्वन । थ्व खनाः राजुं धाल— ‘छं ला फताफत च्वयाच्वन । जितः नं लिसः छकः धया बिउ ले !’ ‘जि थःत हे ला छुं मवयाच्वन’— रमेशं धाल । ‘अय्सा छं अपाय्सकं फताफत’ राजुं तमं धाल— ‘छिमि गर्लफ्रेन्डयात लभलेटर च्वया च्वनागु ला ?’ ह्ह्ह् अप्वःथें तःमिपिं व सम्भ्रान्त परिवारयापिं तसकं थिकेगु गाडीइ जिम क्लब वनी । अन इपिं साइकल चले यायेत …। ह्ह्ह् मिसा ‘नारी शक्ति’ खःसा मिजं छु खः । थुकिया स्पष्ट लिसः खः ‘सहन शक्ति ।’,"July 29, 2019 06:50 AM"
https://nepalbhasatimes.com/23678,न्ह्यइपुख्यः,  ,ख्यालि न्हिली,"छम्ह तसकं ल्ह्वंम्ह मनू गंसि जुइगु उपाय न्यनेत डाक्टरयाथाय् वन । ल्ह्वंम्ह मनू ः डाक्रट सा’ब गंसिं जुइगु छुं उपाय मदुला ? डाक्टर ः दु, छाय् मदु धकाः … । ल्ह्वंम्ह मनू ः अय्सा छु उपाय दु धयादिसँ ले ! डाक्टर ः छिं थःगु छ्यं जवंखवं संकेगु यानादिसँ । ल्ह्वंम्ह मनू ः अले डाक्टर सा’ब थ्व गुगु इलय् यायेगु ले ? डाक्टर ः जब छितः सुनानं नयेत धाइ, वा नयेगु न्ह्यःने तये हइ, अबलय् । ह्ह्ह् कलाः ः जितः छिनाप खँ हे ल्हाये मास्ति मवः, उकिं जिं थनिंनिसें छिनाप खँ ल्हाये मखुत । भाःत ः ठीक जू । कलाः ः थुकिया कारण सीके मास्ति मवःला छितः ? भाःत ः मखु, जिं छंगु पैmसलाया इज्जत याये ।","July 30, 2019 06:28 AM"
https://nepalbhasatimes.com/23794,न्ह्यइपुख्यः,  ,ख्यालि न्हिली,"मिल्क टी व ब्ल्याक टी स्वयां ग्रीन टी त्वनेगु व त्वंकेगुया आपालं फाइदा दु । — चिनी व दुरुया खर्च बचत जुइ । — बिस्कुटया खर्च नं बचत जुइ । — धनाढ्य जूगु महसुस जुइ । — च्या थप काइमखु । महत्वपूर्ण खँ ला थ्व दु कि सुं नं पाहां हाकनं छेँय् वयेगु कुतः याइमखु । ह्ह्ह् न्ह्यसः ः एरेन्ज म्यारिजय् पारपाचुके म्हो हे जक जुइ । छाय् खः ? लिसः गुम्हेसिनं थःगु इच्छाकथं इहिपा तक ला याये मखं वं छु धकाः पारपाचुके कायेगु आँट याइ ? ह्ह्ह् छगू पार्कय् छज्वः प्रेमी च्वनाः खँ ल्हानाच्वन । मिजंनं धाल— ‘प्रिय ! छंगु व मिखाय् जिं सारा संसार खनाच्वना । अबलय् लाक्क इमिगु न्ह्यःने थ्यंकः वःम्ह अय्लाःगुलुं धाल— भाई, अथे खःसा प्रहरीं गन गन चेकिंग यानाच्वंगु दु । छकः स्वयाबिउ सा ।","August 01, 2019 06:17 AM"
https://nepalbhasatimes.com/23737,न्ह्यइपुख्यः,  ,फिल्म त्वःतूसां बांलाः,छगू इलय् बलिउड फिल्म उद्योगय् चर्चा व लोकप्रियताय् दुम्ह कलाकार खः ईशा कोपिकर । थौंकन्हय् बलिउड फिल्म ख्यलं तापानाच्वंम्ह ‘खल्लास गर्ल…..’या नामं नं चर्चित ईशा हालसालय् मुम्बईया बान्द्रास्थित छगू पसलय् शपिंग यायेत वयाच्वंगु इलय् खंकूगु खः । पसलय् शपिंगया निंतिं वयाच्वंम्ह ईशायात न्हापा स्वयां आः तसकं बांलाःगु धासें वयागु चर्चा जुयाच्वंगु दु ।                                                         सन् २०११ य् दकलय् लिपा इशा ‘राख’ नांया संकिपाय् खने दयेकः वःगु खः । थुगु हे संकिपाया छपु म्येँ ‘खल्लास ……’ धइगु म्यें गाक्कं चर्चाय् वःगु खः । फिल्मय् म्हितेगु त्वःतूगु तःदँमछि लिपा नं वयागु सुन्दरताय् खास हे छुं फरक खने मदुगु भारतीय संचारमाध्यमं न्ह्यथंगु दु । आकर्षक पहिरनय् शपिंगया निंतिं वयाच्वंम्ह इशायात विशेष यानाः वयागु न्हिला अर्थात मुस्कानं सकसितं आकर्षित यायेगु याः । सन् १९९८ य् तामिल भाय्या संकिपा ‘बाथल कविथार्ड’ नांया संकिपापाखें अभिनय यात्रा शुरु याःम्ह ईशां सन् २००० प्रदर्शनय् वःगु ‘फिजा’ नांया संकिपापाखें हिन्दीभाय्या संकिपाय् अभिनय यात्रा न्ह्याकूगु खः ।,"July 31, 2019 07:05 AM"
https://nepalbhasatimes.com/23497,न्ह्यइपुख्यः,  ,ख्यालि न्हिली,"अस्टे«लियाय् ब्वनाच्वंम्ह छम्ह अर्बपतिया कायं थः अबुयात एसएमएस यात । एसएमएस थुकथं च्वल ः–                                                         अस्ट्रेलिया धाथें हे तसकं बांलाःगु देय् खः । स्वःस्वःथाय् न्ह्यइपुसे च्वंगु थाय् । थनच्वंपिं मनूत नं साप हे भिं । तर जितः थन च्वंपिं विद्यार्थीत २०, २५ तोलाया सिखः, ब्रासलेट न्ह्यानाः फरारी कारय् च्वनाः कलेज वनी अबलय् धाःसा जितः तसकं मछालापुसे च्वना वइ । खय्तला मेमेपिं नं दु ट्रेनं वनीपिं । तुरन्त अबुम्हं म्यासेज छ्वल ः– ‘जि अतिकं यःम्ह काय, छंगु खाताय् २३० मिलियन डलर तया बियागु दु, कन्हय् छं नं छगः ट्रेन कयाछ्व । ह्ह्ह् जितः अज्याःपिं मिजंत खनाः तसकं माया वं, गुम्हेसिया राशि कन्या खः, तर भाग्यय् धाःसा छम्ह हे मिसा चूमलानाः दिक्क चायाच्वंगु दु । छितः गथे ताः ?","July 25, 2019 06:35 AM"
https://nepalbhasatimes.com/23498,न्ह्यइपुख्यः,  ,आःपाः ः चीहाः संकिपा नखःया,"थौं स्वयां न्हय्दँ न्ह्यः थनया केलत्वालय् च्वंगु मछिन्द्र क्लबया ग्वसालय् न्हापांखुसी नेपालभाषाया संकिपा नखः जुल। ‘नेवाः संकिपा नखः–११३२’ नामं जूगु थ्व संकिपा नखतं न्हापांखुसी हे स्वकुमितय् नुगः त्याकेत सफल जुल ।                                                         नेवाःत उकिसनं स्वनिगःया दुनेया लागाय् च्वंपिं तसकं हे मलाइगु इलय् जूगु संकिपा नखः नं तःजिक सफल जूगुया श्रेय ग्वसाः खलः मछिन्द्र क्लब नापं थुकिया सहजकर्ताकथं भूमिका म्हितादीम्ह नांजाःम्ह म्येँ हालामि नापं फिल्म प्राविधिक पवित्र कसाःलिसें थ्व विचाःयात न्ह्यःने हयादीपिं विजयरत्न असंबरे व आलोकसिद्धि तुलाधरयात बी हे माः । येँयाः थेंज्याःगु येँया नेवाःत तसकं लिमलाइगु नखःया इलय् जूगु थुकथंया न्हापांगु संकिपा नखः लिपा थुकिं प्यदँ तक निरन्तरता काल । थ्व संकिपा नखतं आपालं फिल्म निर्माता, निर्देशक, स्क्रिप्ट च्वमि, कलाकार, प्राविधिकयात छगू कथंया हौसला नं प्राप्त जूगु खनेदत । संकिपा नखः शुरु जूगु इलंनिसें स्वदँतक मदिक्कं येँयाःज्वःछि (च्यान्हुतक) न्हियान्हिथं बहनिसया इलय् संकिपा क्यनेगु ज्याझ्वः बांलाक हे जुल । अनं लिपा थ्व संकिपा नखः स्वन्हुया दिनय् सीमित जू वन । थ्व ने.सं. ११३५याया दँय् (२०७२ सालय्) खः । थुगु दँय् देशय् विनाशकारी तःभुखाय्या कारणं निन्हु हे जक संकिपा क्यनाः नखःयात निरन्तरता बीगु ज्या जुल । वयां लिपा धाःसा थ्व संकिपा नखः निदँ तक दित । थुकिया कारण स्वकुमिपिं मदयाः मखु । थुकिया छुं कारणमध्ये ग्वसाः खलःया व्यस्तता व केल त्वाः लागाया स्थानीय व्यापारीतय्त जूगु समस्या खः । ग्वसाः खलःया क्लबया थःगु हे व्यस्तता ला दुगु हे जुल । व्यापारीतय्सं नं छवाःयंकं नखः संकिपा नखः यायेबलय् थःपिंत समस्या जूगु खँ न्ह्यःने तयेवं उकियात क्वपालेगु ज्या जूगु नखःया निंतिं सहजकर्ताया भूमिका म्हितादीम्ह कसाःनं कनादिल । वय्कलं धयादिल, न्हियान्हिथं जुइगु नखतं थःपिनि व्यापार व्यवसायय् हे लिच्वः लाःगुलिं निन्ह स्वन्हुजक क्यनेत वय्कःपिंसं इनाप यानादीगुलिं ग्वसाः खलः मछिन्द्र क्लबं नं उकथं ग्वसाः ग्वःगु खः ।’ ‘केल त्वालय् न्ह्यानाच्वंगु संकिपा नखः आः दित धइगु यक्वसिनं तायेकूगु खः । तर थ्व दिउगु थ्यंक मखु । न्हापा छवाःयंकं जुयाच्वंगु थासय् लिपा स्वन्हु, अनं निन्हुइ सीमित जुल अनं लिपा निदँ तक धाःसा दिउगु खत, तर थगुने प्यन्हुतक नखः यानाः थुकियात निरन्तरता बिया वनेगु ज्या हाकनं न्ह्याःगु व थुगुसी नं थ्व संकिपा नखः यायेगु निंतिं खँ जुयाच्वंगु दु’, वय्कलं स्पष्ट यानादिल । नेवाः संकिपा नखः दित धइगु व छवाःयंकं जुयाच्वंगु थासय् निन्हु स्वन्हुया दिनय् लिकुना वनाच्वंगु इलय् आः वयाः ‘चीहाः संकिपा नखः – ११३९’ जू वनाच्वंगु दु । नेपालभाषा चीहाः संकिपा नखः ग्वसाः पुचःया नामं थ्व हे वइगु दिल्लागा चतुर्दशि व आमै निन्हुयंकं थ्व नखः जू वनाच्वंगु दु । सुमन श्रेष्ठ, पवित्र कसाः, सुरेश किरण मानन्धर, प्रविण ताम्राकार व अनिल रंजित यानाः मुक्कं न्याम्हेसिया थुगु पुचलं चीहाः संकिपा नखःया ग्वसाः ग्वयेत्यंगु खः ।चीहाः संकिपा नामं हे प्रष्ट जू कि थ्व मेमेगु संकिपा थें घौछि, छघौत्या वा निघौया जुइमखु । १ मिनेट निसें अप्वलय् २०, २२ मिनेटया जुइ । चीहाः संकिपा नखतय् थनिं न्यादँ न्ह्यः मछिन्द्र क्लबया हे ग्वसालय् जूगु चीहाः संकिपा कासा, पुचःया ग्वसालय् दछि न्ह्यः जूगु चीहाः संकिपा कासा स्वतःस्फूर्त रुपं चीहाः संकिपा दयेकाः सामाजिक संजालय् तयातःगु संकिपा हे क्यनेगु तयारी जुयाच्वंगु दु । मछिन्द्र क्लबया ग्वसालय् न्यादँ न्ह्यः जूगु चीहा संकिपा कासाय् दुथ्याःगु १७ गू संकिपा, थगुने जूगु कासाय् दुथ्याःगु १० मध्ये गुंगू व मेमेगु नापं यानाः आतक २७ गू संकिपा दुथ्यायेधुंकूगु दु’ वय्कलं धयादिल । नखःया निंतिं ३० गू तक चीहाः संकिपा दुथ्याकेगु ग्वसाः खलःया योजना दु । थ्व दक्वं संकिपायात छगू हे यानाः क्यनेगु तयारी ग्वसाः खलकं यानाच्वंगु दुसा थथे यायेबलय् दुहां वःगु दक्वं संकिपाया ई मुक्कं प्यघौत्यानिसें न्याघौतक थ्यनी । थ्व दक्वं संकिपा छन्हुं क्यनीगु मखसे निघौत्या निघौत्या यानाः निन्हुयंकं क्यनेगु ज्या जुइगु वय्कलं जानकारी बियादिल । ‘स्वीगू चीहाः संकिपायात एकीकृत यायेबलय् अप्वलय् न्याघौतकया संकिपा तयार जुइ, थुकियात बछि बछि यानाः निन्हुयंकंया नखतय् क्यनेगु ग्वसाः दु’, वय्कलं धयादिल । नेवाः संकिपा नखः जुयाच्वंगु थासय् थ्व चीहाः संकिपाया आवश्यकता छाय् जुल धइगु न्ह्यसःया लिसलय् वय्कलं धयादिल, ‘न्यादँ न्ह्यः व थगुने जूगु कासाया निंतिं दयेकूगु संकिपा क्यनेगु थाय् व वातावरण नं मदयाच्वंगुलिं थुकथं छगू हे यानाः क्यनेत्यनागु खः । संकिपायात प्रोत्साहन बीगु ल्याखं थुकथं संकिपा नखःया नामं संकिपा क्यनेगु जिमिगु ग्वसाः खः ।’यद्यपि दछि न्ह्यःया कासाय् दुथ्याःगु चीहाः संकिपा केल त्वाः व अमेरिकाय् च्वनाच्वंपिं नेवाःतय् ग्वाहालिं क्यनेज्या धाःसा जूगु दु ।    ","July 25, 2019 06:13 AM"
