category,date_published,headline,news_text
अन्तर्राष्ट्रिय,११४० तछलाथ्व दशमी,चीनय् हानं १६म्हेसित संक्रमण,['बेइचिङ (रुइटर्स) – चीनय् कोरोना भाइरसा (कोभिड-१९)या कारणं हानं १६म्हेसित संक्रमण जूगु दु । थ्व चीनय् स्ववाः थुके संक्रमण जूगु दकलय् अप्वगु ल्याः खः । चीनया राष्ट्रिय स्वास्थ्य आयोगया कथं फुक्कं संक्रमितत पिनं वःपिं खः । इजिप्टं वःपिं मनूतय् मे ३१ तारिक कुन्हु संक्रमणया पुष्टि जूगु खँ आयोगं धाःगु दु । उकी मध्ये दकलय् अप्व दक्षिणी प्रान्त सिचुवानयापिं खः । चीनाय् आः तक ८३ हजार १७म्हेसित संक्रमण जुइधुंकूगु दु ।']
अन्तर्राष्ट्रिय,११४० तछलागा दशमी,अमेरिकाय् हाकनं अश्वेतया हत्या,"['एजेन्सी – अमेरिकाय् प्रहरीं हाकनं छम्ह अश्वेत नागरिकयात स्याःगु दु। अमेरिकाया एटलान्टाय् रेशर्ड ब्रुक्स नांया हाकु जातियाम्ह छम्ह २७ दँया ल्याय्म्हयात प्रहरीं गोली कयेकाः स्याःगु खः । थ्व घटना लिपा एटलान्टाया प्रहरी प्रमुख एरिका शील्ड्सं राजीनामा बिउगु दु।\r\n                    \r\n                    \r\n                ', 'अमेरिका जर्ज फ्लाइड नांयाम्ह छम्ह हाकु वर्णया मनूयात छम्ह प्रहरी अधिकारीं गःपतय् पुलिं त्यलाः स्यानाबिइवं वंगु स्वाः न्ह्यव निसें तःधंगु प्रदर्शन जुयाच्वंगु दु। थ्व हे झ्वलय् हाकनं मेम्ह छम्ह अश्वेतया प्रहरीपाखें हत्या जूगु खः ।', 'जर्जिया ब्यूरो अफ इन्भेस्टिगेशन (जीबीआईं) ब्रुक्सया हत्यायात कयाः अनुसन्धान न्ह्याकाच्वंगु दु। जीबीआईया कथं ब्रुक्स लँ दथुइ कारय् हे द्यना बीवं सतक जाम जुल, थ्व लिपा प्रहरीं वयात अनया वेन्डीज नांया रेष्टुराँय् सःतूगु जुयाच्वन ।ब्रुक्सया मापसे परीक्षण याःबलय् अय्लाः त्वनातःगु सीदत, तर व गिरफ्तार जुइत माने मजुल । थ्व लिपा व प्रहरीया टेजर धाइगु छगू विद्युतिय हतियार लाकाः बिसिउँ वन । थ्व हतियार मनूयात विद्युतीय झट्का बियाः अस्थायी रुपं पक्षाघात याइगु हतियार खः । ब्रुक्सं व हतियारं छम्ह प्रहरी अधिकारीयात ताके यायेवं प्रहरीं गोली कयेकूगु खः ।', 'प्रत्यक्षदर्शी छम्हेसिनं कयातःगु भिडियोय् ब्रुक्सं प्रहरीयात टेजरं ताके यायेवं प्रहरीं नं वयात टेजरं कयेकूगु खः । थ्व लिपा प्रहरी अधिकारी भिडियो फ्रेमय् खनेदइमखु। तर भचा जायेवं बन्दूकया सः तायेदइ, अले ब्रुक्स बँय् ग्वःतूवनी । वयात अस्पताल यंकी, तर वया मृत्यु जुइधुंकी ।', 'थ्व घटना लिपा शुक्रवाःनिसें हे हाकनं प्रदर्शन तच्वया वःगु दु। प्रदर्शनकारीतय्सं आः ब्रुक्सया नां व ब्ल्याक लाइभ्स म्याटर धयागु सन्देश च्वयातःगु प्लेकार्ड प्रदर्शन यानाच्वंगु दु। अमेरिकाया मेमेगु शहरय् नं जर्ज फ्लोयडया हत्यायात कयाः जुयाच्वंगु प्रदर्शन न्ह्याना हे च्वंगु दनि ।']"
अन्तर्राष्ट्रिय,११४० तछलाथ्व एकादशी,अमेरिकी राष्ट्रपति ट्रम्पया ट्वीट – ‘सुभाय् राष्ट्रपति ट्रम्प’,"['वासिङ्टन (एजेन्सी) – अमेरिकाय् अश्वेत नागरिक जर्ज फ्लोयड सीधुंका अन विरोध प्रदर्शनत तच्वयावंगु दु । १६ राज्यया २५ स्वयां अप्व शहरय् कर्फ्यू तयातःगु दु । छवाः न्ह्यःनिसें जुयाच्वंगु प्रदर्शन हिसांत्मक जुयावनाच्वंगु दु । सोमवाः सुथय् जक राजधानी वासिङ्टनया राष्ट्रपति भवन न्ह्यःने आपालं प्रदर्शनकारीत जम्मा जूगु खः । उकीया कारणं स्वयम राष्ट्रपति डोनाल्ड ट्रम्प घौछिया निंतिं बंकरय् वना च्वनेमाःगु खः ।\r\n                    \r\n                    \r\n                ', 'वयां लिपा राष्ट्रपति ट्रम्पं वासिङ्टनय् कफ्र्यूयात अझ कडा यायेगु व अमेरिकी राज्यया गर्भनर व शहरया मयेरतय्सं स्थिति नियन्त्रणय् कायेमफुसा सेनायात छ्यलेगु तकं धयादीगु खः । थ्वहे दथुइ राष्ट्रपति ट्रम्पं छगू ट्वीट यानादिसें थःम्ह थःयात हे सुभाय् बियादीगु दु ।', 'वय्कलं म्हिग बहनी वासिङ्टन डिसीइ छुं नं कथंया समस्या मजूगु व मिनियापोलिसय् नं अथेहे जूगु धासें थःयात हे सुभाय् बियादीगु खः । वय्कलं ट्वीटय् च्वयादी, ‘म्हिग बहनी डिसीइ छुं समस्या मजू । यक्वसित ज्वन । फुक्कसिनं बांलागु ज्या यात । अत्याधिक बल । प्रभुत्व । अथेहे, मिनियापोलिसया अवस्था नं बांला जू (सुभाय् राष्ट्रपति ट्रम्प) ।’']"
अन्तर्राष्ट्रिय,११४० बछलागा द्वादशी ,विश्व स्वास्थ्य संगठनयात ट्रम्पया ख्याच्वः – सुधार मजूसा सदांया निंतिं ग्वाहालि बन्द,"['बीबीसी  – अमेरिकी राष्ट्रपति डोनाल्ड ट्रम्पं विश्व स्वास्थ्य संगठनं (डब्लूएचओ) यानाच्वंगु ज्याय् सुधार यायेत ३०न्हुया अल्टिमेटम बियादीगु दु ।\r\n                    \r\n                    \r\n                ', 'विश्व स्वास्थ्य संगठनया प्रमुख टे«डो एडहानोम गेहब्रेयससयात छपु पौ छ्वयादिसें ट्रम्पं ३०न्हुया अल्टिमेटम बियादीगु खः । ३०न्हुया दुने स्वास्थ्य संगठनं यानाच्वंगु ज्याय् व्यापक सुधार यायेमफुसा अमेरिकां बियाच्वंगु ग्वाहालि सदांया निंतिं बन्द यायेगु ख्याच्वः बियादीगु खः ।', 'दँय्दसं स्वास्थ्य संगठनयात ४ सय निसें ५ सय मिलियन अमेरिकी डलर ग्वाहालि यानाच्वंगु अमेरिकां थज्याःगु ख्याच्वः बिउगु खः । कोरोना भाइरसया महामारी न्यनेवं अमेरिका व विश्व स्वास्थय संगठन दथुइया स्वापु स्यनावंगु खः ।', 'छु ई न्ह्यःनिसें चीनया कठपुतलि जूगु धासें ट्रम्पं स्वास्थ्य संगठनया विरोध यानावयाच्वंगु खः । अमेरिकाय् कोरोना भाइरसयात नियन्त्रण यायेमफुगु धासें ट्रम्पया विरोध जुयाच्वंगु इलय् ट्रम्पं थ्व ख्याच्वः बियादीगु खः ।']"
अन्तर्राष्ट्रिय,११४० बछलागा दशमी,कोरोना नियन्त्रणय् राष्ट्रपति ट्रम्प गम्भीर मजू : ओबामा,"['बीबीसी – अमेरिकाया पुलाम्ह राष्ट्रपति बाराक ओबामां विश्वन्यंक महामारी न्यनाच्वंगु कोरोना भाइरस नियन्त्रण यायेत राष्ट्रपति डोनाल्ड ट्रम्प गम्भीर मजूगु द्वपं बियादीगु दु ।\r\n                    \r\n                    \r\n                ', 'ओबामां अमेरिकाया आःया अवस्था स्वयेगु खःसा देशय् रोग नियन्त्रण यायेगु निंतिं सुनानं जिम्मेवारी कयाच्वंथें मच्वंगु खँ धयादीगु दु । छगू क्याम्पसया स्नातक जूपिं विद्यार्थीतय्थ अनलाइनं सम्बोधन यानादिसें राष्ट्रपति ट्रम्पया प्रशासनं कोरोना नियन्त्रण यायेत असफल जूगु धयादिल ।', 'वय्कलं कोरोनाया महामारीं अमेरिकाया नेतृत्वकर्तात गुलि असफल जूगु धकाः स्पष्ट क्यंगु धयादिल । छुं ई थुके ओबामां कोरोना भाइरसया खँय् ट्रम्प प्रशासनया विरोध याःगु थ्व निगूगु खुसी खः ।', 'सम्बोधनया झ्वलय् ओबामां महामारीया कारणं अश्वेत समुदाय प्रति लाकूगु लिच्वः बारे नं थःगु बिचाः प्वंकादीगु खः । अमेरिकाय् न्हापां निसें अश्वेत समुदायं भोगे यायेमाःगु असमान्तायात थुगु महामारीं यचुक क्यनाबिउगु धयादिल ।']"
अन्तर्राष्ट्रिय,११४० तछलागा नवमी,बलिउड अभिनेता सुशान्त सिंह राजपुतपाखें अत्महत्या,"['मुम्बई (बीबीसी) – बलिउड अभिनेता सुशान्त सिंह राजपुतं मुम्बईया बन्द्राय् च्वंगु थःगु छेँय् अत्महत्या याःगु दु । आत्महत्याया कारण धाःसा सीकेमफुनी । ३४दँया राजपुतया छेँय् ज्या याइम्हेसिनं बान्द्र पुलिस स्टेशनय् आत्महत्याया बारे जानकारी बिउगु खः ।\r\n                    \r\n                    \r\n                ', 'टिभी ज्याझ्वःपाखें थःगु करियर सुरु याःम्ह राजपुतं छुं दँ थुके बलिउडय् म्हितुगु बांलागु भूमिकाया निंतिं तारिफ जुयाच्वंगु खः । ‘काई पो चे’ संकिपापाखें फिल्मी यात्रा सुरु याम्ह सुशान्तं बलिउड स्टार आमिर खाननाप ‘पिके’ नांगु संकिपाय् तकं ज्या यायेधुंकूगु दु । ‘एमएस धोनी : द अनटोल्ड स्टोरी’, ‘छिछोरे’ थज्याःगु हिट फिल्म म्हितुम्ह सुशान्त १९८६स बिहारया पटनाय् बुम्ह खः ।', 'झिन्हु न्ह्यः जक कलाकार सुशान्तं थःगु इन्स्टाग्राम पोष्टय् थः मां नापया किपा तःगु खः ।']"
अन्तर्राष्ट्रिय,११४० तछलागा अष्टमी,बेइजिङय् हाकनं कोरोना संक्रमण खनेदत,"['बेइजिङ (एजेन्सी) – चीनया राजधानी बेइजिङय् हाकनं कोरोना संक्रमण खनेदयेवं अन उच्च सतर्कता कायेगु सुरु याःगु दु । बेइजिङय् ४५म्ह न्हूपिं संक्रमित लूगु दु । न्हूगु संक्रमितत लुइवं बेइजिङय् पर्यटकीय क्षेत्र बन्द याःगु दुसा फङडाइ जिल्लाया झिंछगू आवासिय क्षेत्रय् लकडाउन याःगु दु ।\r\n                    \r\n                    \r\n                ', 'बेइजिङय् निला थुके शुक्रवाः छम्ह मनूयात संक्रमणया पुष्टि जूगु खः । छवाः न्ह्यः स्थानीय सिनफाडी धाःगु ला बजारय् वंम्ह उम्ह मनूयात संक्रमण जूगु खः । मेगू छुं नं कथंया ट्राभल हिस्ट्र मदुगुलिं उम्ह मनूयात उगु हे बजारय् संक्रमण जूगु आशंका याःगु खः ।', 'वयां लिपा शनिवाः मेपिं खुम्हेसित नं संक्रमण जूगु खः । उकी मध्ये स्वम्ह उगु हे बजाः दुगु क्षेत्रय् ज्या याइपिं खः । अथेहे मेम्ह छम्ह उगु हे बजाःया पसलय् वम्ह ग्राहक व निम्ह धाःसा चिनियाँ ला अनुसन्धान केन्द्रया कर्मचारीत खः । उपिं कर्मचारीत मध्ये छम्ह छवाः न्ह्यः उगु पसः क्षेत्रय् वःगु खः । उगु क्षेत्रया ५ सय १७म्हेसिगु परीक्षण याःगु इलय् ४५म्हेसित संक्रमण खनेदुगु खः ।', 'अधिकारीतय्सं आः उगु सिनफाडी बजाः क्षत्रे व मेगू छगू सिफुडया बजाः बन्द याकूगु दु । बेइजिङय् सिनाफाडी छगू तःधंगु थोक बजाः खः । कोरोना भाइरस गनं वल धाइगु पुष्टि मजूनिसां छगू सिफुड पसःया टेबुलय् भाइरस लूगु खँ अधिकारीतय्सं धाःगु दु ।', 'उगु क्षत्रेय् आः उच्च सतर्कता कायेगु निंतिं चिनियाँ जनसेना परिचालन याःगु दु । अन लिकसं च्वंगु गुंगू ब्वनेकुथी बन्द याःगु दु । आः उगु क्षेत्रय् च्वनीपिं १० हजार मनूतय्त परीक्षण यायेगु तयारी जुयाच्वंगु दु ।']"
अन्तर्राष्ट्रिय,११४० तछलागा दुतिया,"कोरोना भाइरस : सीपिं ४ लख थ्यन, संक्रमित थ्यंमथ्यं ७० लख","['येँ – कोरोना भाइरस (कोभिड-१९)या महामारीया कारणं हलिन्यंक सीपिं ४ लखं अप्व जूगु दु । जोन्स हप्किन्स विश्वविद्यालयया कथं थौं तक ४ लख २ सय ४३म्ह मनूत सीगु दु । अथेहे कोभिड-१९पाखें संक्रमिततय् ल्याः ६९ लख २३ हजार ८ सय ३६म्ह थ्यंगु दु ।\r\n                    \r\n                    \r\n                ', 'संक्रमणपाखें दकलय् अप्व अमेरिका प्रभावित जूगु दु । अन १९ लख २० हजार ६१म्ह मनूतय्त संक्रमण जूगु दुसा  १ लख ९ हजार ८ सय २म्ह मनूत सीधुंकूगु दु । अथेहे ब्राजिलय् ६ लख ७२ हजार, रुसय् ४ लख ६७ हजार व बेलायतय् २ लख ८६ हजार मनूतय्त संक्रमण जुइधुंकूगु दु ।', 'अथेहे भारतय् नं संक्रमणया ल्याः अप्वया वंगु दु । भारतय् संक्रमितत २ लख ४८ हजार थ्यंगु दु । हलिं दकलय् अप्व संक्रमिततय् धलखय् भारत न्यागूगु स्थानय् लानाच्वंगु दु ।', 'नेपालय् नं संक्रमिततय् ल्याः न्हिया न्हिथं अप्वयाच्वंगु दु । थौं जक नेपालय् थप २ सय १३म्हेसित कोरोना भाइरसया संक्रमण जूगु खः । नेपालय् संक्रमिततय् ल्याः ३ हजार ४ सय ४८म्ह थ्यंगु दुसा सीपिं १३म्ह थ्यनेधुंकल ।']"
अन्तर्राष्ट्रिय,११४० तछलाथ्व सप्तमी,कोरोना भाइरस : आःतक छम्ह नं संक्रमित मदुगु देय्त,"['येँ – सन् २०१९या डिसेम्बरय् सुरु जूगु कोरोना भाइरस (कोभिड-१९) आः तक १८८ स्वयां अप्व देशय् थ्यनेधुंकूगु दु । चीनया वुहान शहरं सुरु जूगु संक्रमण विश्वन्यंक महमारीया रुप कयाच्वंग दु । विश्वन्यंक हे थुगु ल्वय् पाखें बचे जुइगु निंतिं सामाजिक दुरी कायम यायेगु ज्या जुयाच्वंगु दु । अधिकांश थासय् लकडाउनया अवस्था दु ।\r\n                    \r\n                    \r\n                ', 'जोन हप्किनस विश्वविद्यालयया कथं आः तक ५८ लख मनूत थुगु ल्वय्पाखें संक्रमित जुइधुंकूगु दु । अले ३ लख ६० हजार स्वयां अप्व मनूत सीधुंकूगु दु । २४ लख मनूत संक्रमण मुक्त जुइधुंकूगु दु ।', 'थ्वहे दथुइ कोरोना भाइरसया छम्ह नं संक्रमित खनेमदुगु छुं छुं देय्त दु । आधिकारिक रुपं छम्ह नं संक्रमितत मदुगु देय्त थुकथं दु :']"
अन्तर्राष्ट्रिय,११४० बछलागा तृतीया,कोभिड-१९ संक्रमित ४० लख थ्यन,['लन्डन (एजेन्सी) – कोभिड-१९ संक्रमितया ल्या: शनिवा: तक दुने ४० लख थ्यंगु जोन्स हपकिन्स विश्वविद्यालयं धा:गु दु । थुपिं संक्रमितमध्ये सिपिनिगु ल्या: निगू लख ७७ द्व थ्यंगु दु । कोरोना भाइरस संक्रमणया महामारीं दकलय् अप्व: लिच्व: ला:गु दे अमेरिका जूगु दु । विशेषज्ञतय्सं संक्रमितया ल्या: अझ अप्व: दयेमा:गु नं अनुमान या:गु दु । अपेक्षासिबें कम हे जक परिक्षण जूगुलिं संक्रमितया ल्या: पुवकं मव:गु अनुमान ख: । अप्व: धयाथे देसय् संक्रमितमध्ये सिपिगु ल्या: धा:सा कम जुयाच्वगु दु ।']
अन्तर्राष्ट्रिय,११४० बछलागा पारू ,अफ्रिकाय् छगू लख ९०द्व सीफु : डब्लूएचओ,['जेनेभा (एएफपी) – वर्ल्ड हेल्थ अरगनाइजेसनं (डब्लूएचओ) कोरोना भाइरस संक्रमणया कारणं दच्छिया दुने अफ्रिकाय् छगू लख ९०द्व मनू सीफु धका: ख्याच्व: ब्यूगु दु । डब्लूएचओया कथं अफ्रिकां आ: हे पुवंक सावधानी नालामकाल धा:सा निगू करोड तक कोभिड-१९ पाखें संक्रमित जुइफु । अफ्रिकाया ४७ देसय् याना स्वंगु सर्वेक्षण लिपा डब्लूएचओया थ्व ख्याच्व: न्ह्यने व:गु ख: । अफ्रिकाय् स्वास्थ्य स्थिति व पूर्वाधार तसकं कमजोर दूगु जुगुलिं महामारीया स्थिति वयेफूगु डब्लूएचओया अनुमान ख: । अफ्रिकी न्यंकया गरिबीया स्थितिं भाइरस संक्रमण अप्वकेत ग्वाहालि याये फूगु ख: । अमेरिका व युरोपय् थें अफ्रिकाय् आ: तक भाइरसया संक्रमण तच्व:गु धा:सा मदुनि ।']
अन्तर्राष्ट्रिय,११४० बछलागा दुतिया,इटालीइ सिपिं ३०द्व थ्यन,"['मिलान (एजेन्सी) – युरोपेली युनियनय् दुथ्या:गु देय्मध्ये इटालीइ कोरोना भाइरस संक्रमणया महामारीका कारण सिपिं दकलय् अप्व: थ्यंगु दु । शुक्रबार बहनि तक अन संक्रमण सिपि ३०द्व थ्यंगु ख: । शुक्रवा: जक अन संक्रमणं २४३ सिगु ख:, अले थुकिया झ्वलय् मुक्कं सिपिगु ल्याख: ३०, २४१ थ्यंगु ख: । इटाली बुलुहं लकडाउन कम याना वना च्वंगु दु । अयनं सरकारया थ्व नीतिं इटाली हाकनं भयावह स्थिति वयेफु धका: नं चिकित्सकतय्सं ख्याच्व: बियाच्वंगु दु । युरोपेली युनियनय् दुमध्या:गु बेलायतं बुधवा: जक संक्रमण सिपिनि ल्या: ३०द्व थ्यंगु ख: ।']"
अन्तर्राष्ट्रिय,११४० बछलागा दुतिया,मनूतय्के परीक्षणया चरणय् थ्यंगु कारोनाया खुगू भ्याक्सिन,"['बिबिसी – कोरोना भाइरस संक्रमण पनेत विश्वन्यंकंया वैज्ञानिकत भ्याक्सिन (खोप) तयार यायेगु निंतिं तसकं मेहनत यानाच्वंगु दु । विशेषज्ञतय् धापू कथं गुगु गतिं कोरोनाया खोपया निंतिं रिसर्च जुयाच्वंगु दु व असाधारण धायेमाः ।\r\n                    \r\n                    \r\n                ', 'छुं नं भ्याक्सिन विकासया निंतिं दँ दँ ई काइ, गुबलें गुबलें ला दशकौं तक नं ई काइ । उदाहरणया निंतिं धाये इबोलाया भ्याक्सिान । थ्व भ्यासिन विकाया निंतिं झिंखुदँ बित ।', 'मेगु छगू खँ छु धाःसा भ्याक्सिन (खोप)या विकासया प्रक्रिया तःगू चरण जुयाः न्ह्याःवनी । न्हापांगु चरणया ज्या ल्याबरोटरी जुइ, वयां लिपा जनावरतय्त परीक्षण जुइ । थ्व झ्वलय् यदि भ्याक्सिनया छ्यलाबुला सुरक्षित खनेदत धाःसा व प्रतिरोधक क्षमता खनेदत धाःसा मनूतय्त परीक्षण सुरु याइ ।', 'आःया बांलाःगु खबर छु धाःसा मुक्कं स्वलाया दुने कोभिड १९ या भ्याक्सिन दयेकेत ज्या यानाच्वंगु ९० गू रिसर्च टिम मध्ये खुगू टिम मनूतय्त परीक्षण यायेगु चरणय् थ्यनेधुंकूगु दु । आः थुपिं खुगू रिसर्च टिमं विकास यानाच्वंगु भ्याक्सिन बारे थुइकेगु कुतः याये –', 'mRNA-1273 भ्याक्सिन ', '\nमोडर्ना थेराप्युटिक्स छगू अमेरिकी बायोटेक्नोलोजी कम्पनी खः, गुकीया मू ज्याकू म्यासाचुसेट्सय् दु । थ्व कम्पनीं कोभिड १९ या भ्याक्सिन विकासया निंतिं न्हूगु रिसर्च रणनीति कथं ज्या यानाच्वंगु दु । थ्व कम्पनीया लक्ष्य थज्याःगु भ्याक्सिन तयार यायेगु खः, गुकिं मनूया प्रतिरोधक क्षमतायात ट्रेन याइ ताकि गुकिं कोरोना भाइरस विरुद्ध ल्वाइ, अले ल्वचं बचे याइ ।', 'थुकिया निंतिं गुगु पारम्परिक तरिका नालीगु खः, उकी जीवित तर कमजोर व निष्क्रिय विषाणुया छ्यलाबुला याइगु । तर मोडर्ना थेराप्युटिक्सया ', 'mRNA-1273 ', ' भ्याक्सिनय् अज्याःगु विषाणुया छ्यलाबुला याःगु मदु, गुगु कोभिड १९ महामारीया निंतिं जिम्मेवार खः । थुकिया परीक्षणया निंतिं अमेरिकाया नेशनल इन्ष्टिच्यूट अफ हेल्थपाखें ध्यबाया ग्वाहालि चूलानाच्वंगु दु । थ्व भ्याक्सिन मेसेन्जर च्ल्ब् वा मेसेन्जर राइबोन्यूक्लिक एसिडय् आधारित खः ।', 'वैज्ञानिकतय्सं ल्याबय् हे कोरोना भाइरसया जेनेटिक कोड तयार याःगु दु, उकिया चिधंगु ब्वयात मनूया म्हय् इन्जेक्सन पाखें बी । वैज्ञानिकतय् आशा दु कि थथे यायेबलय् मनूया प्रतिरोधक क्षमता संक्रमणविरुद्ध ल्वायेत प्रतिक्रिया क्यनी ।', 'INO-4800 भ्याक्सिन', '\nअमेरिकी बोयोटेक्नोलोजी कम्पनी इनोभियो फर्मास्युटिकल्सया मू ज्याकू पेन्सिल्भेनियाय् दु । इनोवियों थःगु रिसर्चय् न्हूगु रणनीति नालाच्वंगु दु ।', '\nकम्पनीया ध्यान थज्याःगु भ्याक्सिन तयार यायेगु पाखे वनाच्वंगु गुकी ल्वगिया सेल्स (कोशिका)य् प्लाज्मिड (छगू कथंया चिधंगु आनुवंशिक संरचना) पाखें तप्यंक डिएनएय् इन्जेक्ट याइ । थुकिं ल्वगिया म्हय् संक्रमणलिसे ल्वायेगु निंतिं एन्टिबडीया निर्माण सुरु जुइगु आशा यानातःगु दु ।', 'इनोभियो व मोडर्ना निगुलिं कम्पनीं न्हूगु प्रविधिया ग्वाहालि कयाच्वंगु दु, गुकी छगू आनुवंशिक संरचनाय् हिउपा हयेगु वा उकी सुधार यायेगु ज्या याइ ।', 'चीनय् जुयाच्वंगु रिसर्च', 'चीनय् थ्व इलय् स्वंगू भ्याक्सिन रिसर्च मनूतय्त परीक्षण यायेगु चरणय् थ्यनेधुंकूगु दु । थुपिं उत्पादनय् धाःसा पारम्परिक तरिका हे छ्यलाच्वंगु दु ।', 'AD5-nCoV भ्याक्सिन', '\nवंगु १६ मार्चय् गुबलय् मोडर्ना थेराप्युटिक्सं मनूतय्त भ्याक्सिनया परीक्षण सुरु याःगु खः, उकुन्हु हे चिनिया बायोटेक कम्पनी कैन्सिनो बायोलोजिक्सं नं मनूतय्त परीक्षण सुरु याःगु दु ।', 'थ्व प्रोजेक्टय् कैंसिनो बायोलोजिक्सया लिसें इन्ष्टिच्यूट अफ बायोटेक्नोलोजी व चाइनिज एकेडमी अफ मिलिट्री मेडिकल साइन्सेजं नापं च्वनाः ज्या यानाच्वंगु दु ।', 'AD5-nCoV ', 'भ्याक्सिनय् एडेनोभाइरसया छगू विशेष भर्सनया छ्यलाबुला भेक्टरया कथं याइ । एडेनोभाइरस विषाणुतय् अज्याःगु पुचःयात धाइ, गुगु झीगु मिखा, श्वासनली, स्वँ, आन्द्रा, नर्भस सिस्टमय् जुइगु संक्रमणया कारण जुइ । थुकिया सामान्य लक्षण ज्वर वइगु, सेखं चाइगु, कथु स्याइगु, डायरिया जुइगु व मिखा ह्याउँया वइगु खः । थ्व भेक्टरया मतलब भाइरस वा एजेन्टलिसे दु, गुकिया छ्यला छुं कोशिकाय् डिएनए थ्यंकेगु निंतिं याइगु खः ।', 'वैज्ञानिकतय् आशा दु कि थ्व भेक्टरं अज्याःगु प्रोटिनयात सक्रिय यानाबी, गुगु संक्रमणलिसे ल्वायेत प्रतिरोधक क्षमताया निंतिं ग्वाहालि जुइ ।', 'LV-SMENP-DC  भ्याक्सिन', '\nचीनया हे सेन्जेन जीनोइम्यून मेडिकल इन्ष्टिच्यूटय् थ्व भ्याक्सिन मनूतय्त परीक्षण यानाच्वंगु दु । थुकी एचआइभी थेंज्याःगु ल्वय्या निंतिं जिम्मेवार लेन्टिभाइरसं तयार याःगु अज्याःगु सहायक कोशिकाया छ्यलाबुला याःगु दु, गुकिं प्रतिरोधक क्षमतायात सक्रिय याइ ।', 'वुहानय् दयेकाच्वंगु भ्याक्सिन', 'चीनय् तयार जुयाच्वंगु स्वंगूगु भ्याक्सिनय् निष्क्रिय भाइरसया भ्याक्सिन बीगु प्रस्ताव यानातःगु दु । थ्व सम्बन्धी रिसर्चया ज्या वुहान बायोलोजिकल प्रोडक्टस इन्ष्टिच्यूटय् जुयाच्वंगु दु । थ्व भ्याक्सिया निंतिं निष्क्रिय भाइरसय् छुं अज्याःगु हिउपाः हइ, गुकिं यानाः सुयातं विरामी दयेकाबीगु क्षमता हे मदयेकाबी ।', 'जर्मनीया म्याग्डेबर्गय् म्याक्स प्लेंक इन्ष्टिच्यूटया बायोप्रोसेस इन्जिनियरिंग गु्रपया विशेषज्ञ डा. फेलिपे टापियांया कथं थ्व भ्याक्सिन तयार यायेगु दकलय् सामान्य प्रविधि खः । अप्वः थें भ्याक्सिन थ्व हे प्रक्रियां तयार याइ ।', 'थुकिं स्वीकृति कायेगु निंतिं अप्वः पंगः वइमखु । उकिं वइगु झिंनिला निसें झिंखुला तकया दुने छुं भ्याक्सिन तयार जुइसा व थ्व हे प्रविधिइ आधारित जुइ ।', 'ChAdOx1 भ्याक्सिन', '\nबेलायतया अक्सफर्ड विश्वविद्यालयया के जेनर इन्ष्टिच्यूटय् ', 'ChAdOx1 ', ' भ्याक्सिनया विकासया निंतिं ज्या जुयाच्वंगु दु । वंगु २३ अप्रिलय् युरोपय् थुकिया न्हापांगु क्लिनिकल ट्रायल सुरु जूगु दु ।', 'जेनर इन्ष्टिच्यूटया वैज्ञानिकतय्सं अज्याःगु प्रविधि पाखें ज्या यानाच्वंगु दु, गुगु चिनिया कम्पनी कैंसिनो बायोलोजिक्स रिसर्चं यानाच्वंगु खः । तर अक्सफर्डया रिसर्च टिमं चिम्पांजीपाखें काःगु एडेनोभाइरसया कमजोर भर्सनया छ्यलाबुला यानाच्वंगु दु । थुकी छुं अज्याःगु हिउपाः हःगु दु, गुकिं मनूतय्स म्हय् थ्वं थःथःम्हं छुं विकास मयायेमा ।', 'वैज्ञानिकतय्सं न्हापा नं थज्याःगु प्रविधि छ्यलेधुंकूगु दु । थुकिया ग्वाहालिं मर्स कोरोना भाइरसया भ्याक्सिन विकसित याःगु खः । थ्व भ्याक्सिनया क्लिनिकल ट्रायल्सय् सकारात्मक लिच्वः वःगु खँ नं पिहां वःगु दु ।', 'हाथ्या', '\nकोभिड १९ या भ्याक्सिन मालेगु निंतिं युद्धस्तरं ज्या यानाच्वंगु दुसा विज्ञतय्सं थुपिं छुं नं खोपं ज्या हे याइ धयागु ग्यारेन्टि मदुगु खँ धाःगु दु । डा. फेलिपे टापियां धाःगु दु, ‘आःतक सुनां नं थ्व भ्याक्सिनपाखें अप्रत्यासित रुपं गज्याःगु लिच्वः क्यनी धकाः धायेफुगु मदुनि । अलग अलग थासय् अलग अलग उमेरयापिंत थ्व भ्याक्सिनं छु लिच्वः लाकी धयागु सीमदुनि । थ्व ला ई लिसें बुलुहुं सिया वइ ।’']"
