category,date_published,headline,news_text
नेवाःख्यः,११३८ अनलाथ्व तृतीया,न्हापांगु मातृभाषा (राष्ट्रभाषा) पत्रकारिता सम्मेलन — येँ घोषणापत्र,"['नेपालय् न्हापांखुसी २६ गू आदिवासी जनजाति पत्रकारतय् सहभागिताय् ‘संघीय संरचनाय् संचार— मातृभाषा पत्रकारिताया आधार’ धइगु मूल नारालिसें नेवाः पत्रकार राष्ट्रिय दबुलिं नेपाल आदवासी जनजाति पत्रकार महासंघ (फोनिज) लिसे संयोजन यानाः ने.सं. ११३८ अनलाथ्व पारु (सन् २०१८ मई १६)या न्हिकुन्हु नेपाल पर्यटन बोर्ड, येँय् ग्वसाः ग्वःगु मातृभाषा (राष्ट्रभाषा) पत्रकारिता सम्मेलनया जिपिं सहभागिपिं,\r\n                    \r\n                    \r\n                ', 'नेपालय् वंगु ९३ दँ न्ह्यवंनिसें निरन्तरता कया वयाच्वंगु मातृभाषा पत्रकारिताया लहर वइगु दिनय् थप सशक्त याना यंकेमाःगु आवश्यकता अनुभव यासें, करिब छगू शताब्दी ताःहाकःगु मातृभाषा पत्रकारिता राज्यया मिखाय् सकारात्मक संरक्षकत्व, प्रोत्साहन, प्राथमिकताया विषयवस्तु जुइ मफुगु कारण परिपक्व, सुविधायुक्त, उर्बर व विकसित जुइमफुगु तथ्ययात आत्मसात् यासें,', 'बहुजातीय, बहुभाषिक व बहुधार्मिक संघीय लोकतान्त्रिक गणतन्त्रात्मक संरचनाय् दुहां वनेगु धुंकूगु नेपाःयात समावेशी, सहभागितामूलक व लोकतान्त्रिक मूल्यमान्यताय् आधारित जातीय विविधां युक्त जीवन्त राष्ट्रया रुपय् न्ह्यःने न्ह्याकेत संचारमाध्यम पूर्ण समावेशी जुइमाःगु व उकिया महत्वपूर्ण आधारया रुपय् आदिवासी जनजाति समुदाय दथुइ अभ्यासया रुपय् दुगु मातृभाषा पत्रकारितायात थप सशक्त, उपलब्धिमूलक, व्यावसायिक व सिर्जनशील दयेकेत बहुभाषिक पत्रकारिताया निंतिं समावेशी संचार नीतिया अविलम्ब कार्यान्वयन यासें क्वय् न्ह्यथनाकथंया पलाः न्ह्याकेमाःगु निष्कर्षय् थ्यनागु दु ः', '# नेपाली संचार जगतय् आदिवासी जनजाति पत्रकारिताया न्यून उपस्थितियात नीति निर्माण तहं समस्याया रुपय् आत्मसात् यायेमाःगु व उकिया समाधानया निंतिं बहुआयामिक सकारात्मक पहल न्ह्यःने न्ह्याकेमाःगु,', '# हाल गोरखापत्र न्हिपतिं अभ्यास याना वयाच्वंगु बहुभाषिक पत्रकारितायात समावेशी पत्रकारिताया छगू नमूनाया रुपय् कयाः प्रत्येक प्रदेशया जनसंख्या, भाषा, सांस्कृतिक बाहुल्यताया लिधंसाय् मातृभाषी संचारकःमितय्गु सक्रिय सहभागिता सुनिश्चित यायेगुया नापं सरकारी संचारमाध्यमय् मातृभाषा पत्रकारिता याना वयाच्वंपिं जनशक्तिया पेशागत सुनिश्चितता कायम यायेमाःगु,', '# नीति निर्माण तहय् आदिवासी जनजाति पत्रकारया प्रतिनिधित्व सुनिश्चित यायेमाःगु,', '# नेपाली संचारमाध्यमया अन्तरवस्तुइ नेपाःया विविधता प्रतिविम्बित जुइमाःगु व उकिया निंतिं समाचारकक्षय् आदिवासी जनजाति समुदायया समानुपातिक प्रतिनिधित्व जुइमाःगु,', '# गैर मातृभाषी संचार क्षेत्रय् संलग्न आदिवासी जनजाति संचारकःमितय्त थ्व क्षेत्रय् परिचालित जुइत प्रोत्साहित व आकर्षित यायेमाःगु,', '# जनजाति संचारकःमिया क्षमता विकासया निंतिं आवश्यक ज्याझ्वःत संचालन यायेमाःगु', '# पत्रकारितायात समानाता व सामाजिक न्याय, पहिचानया निंतिं आदिवासी जनजातिं याना वयाच्वंगु आन्दोलनयात अभिन्न अंगया रुपय् आत्मसात यायेमाःगु', '# आदिवासी जनजाति संचार पहलया निंतिं विशेष सुविधा व प्रोत्साहनया व्यवस्था जुइमाःगु,', '# राज्यं समानुपातिक व समानताया लिधंसाय् अनुदान वितरण प्रणाली संचालन यायेमाःगु', '# राज्यं राष्ट्रियस्तरय् प्रत्येक दँय् मातृभाषा पत्रकारिता दिवस ग्वसाः ग्वयेमाःगु ।', 'मातृभाषा पत्रकारिताया विकासं प्रेस व अभिव्यक्ति स्वतन्त्रताया उच्च्तम अभ्यास याकीगु व नेपाली पत्रकारिताया परिभाषायात व्यापकता बीगु जूगुलिं आमसंचारय् सकसिगुं पहुँच सुनिश्चितता यायेत थन न्ह्यथनातःगु बुँदात कार्यान्वयनय् हयेत सम्वद्ध निकाययात आव्हान यानाच्वना ।']"
नेवाःख्यः,११३८ अनलाथ्व सप्तमी,रथजात्रा च्वखँ कासाया सिरपाः इन,"['येँ – नेवाः बस्ती नेवाः स्कुल अभियानया ग्वसालय् जूगु जनबहाः द्यः व बुंगद्यःया रथजात्रा सम्बन्धी च्वसु च्वज्या कासाय् ताःलाःपिंत छगू ज्याझ्वःया दथुइ सिरपाः लःल्हाःगु दु ।अभियानया संयोजक दीपक तुलाधरया सभापतित्वय् जूगु ज्याझ्वलय् मिस नेवाः आइकन–११३८ दिया श्रेष्ठ मूपाहांकथं झायादीगु खः ।\r\n                    \r\n                    \r\n                ', 'थीथी ब्वनेकुथिया झिंखुम्ह विद्यार्थीपिंसं ब्वति काःगु रथजात्रा सम्बन्धी च्वसु च्वज्या कासाय् श्लेष्मा बाबा वज्राचार्य (शांकारी स्कुल) न्हाप, नस्वाः जोशी (पाठशाला स्कुल) लिउ व सनिशाथापा मगर (लियांलिउ) लाःगु खः । वय्कःपिंत छसिकथं न्हय्द्वः, न्याद्वः व स्वद्वः तका दांलिसें दसिपौ लःल्हाःगु खः ।', 'अथे हे उगु च्वसु कासाय् लुभा महर्जन (मैत्री स्कुल), उध्यान शाह (भास्सरा स्कुल), सामना महर्जन (भास्सरा स्कुल), सचेतना महर्जन (जगतसुन्दर ब्वनेकुथि)ं व इशिका महर्जन (थेच्व नेवाः इ. स्कुल)यात हःपाःकथं म्हति द्वःछितका दांलिसें दसिपौ लःल्हाःगु खः ।', 'निर्णायकमण्डलया दुजः सकृति शाहीं च्वसु कासाया विजेताया नां घोषणा यानादीगु खःसा मेम्ह निर्णायकमण्डलया दुजः उदेन न्हूसाय्मिं च्वसुयात गुकथं दुवालेगु ज्या जूगु धइगु बारे जानकारी बीगु नापं थुकथंया ज्याझ्वलं मस्तय्त नेवाः संस्कृतिया बारे दुग्यंक जानकारी बी फइगु जूगुलिं वइगु दिनय् थुकथंया ज्याझ्वलय् मस्तय् सहभागिता अप्वयेकेत अभिभावकं नं चिउताः तयेमाः धयादिल ।', 'अथे हे मेम्ह निर्णायकमण्डलया दुजः दर्शनवीर शाक्यं न्हापांखुसी थुकथंया कासा जूगुलिं च्वखँय् दयेमाःगु विशेषताया निंतिं वइगु दिनय् च्वखँ च्वयेमाःगु प्रशिक्षण बीगु स्वयेमाः धयादिल ।', 'ज्याझ्वलय् नेवाः स्यनामि नेपालमण्डलया कायबहादुर नेपाली, काठमाडौं नेवाः किन्डरगार्टेनया निर्देशक राजेन्द्र महर्जन, नेवाः सचेतना दबूया राजाराम धौभडेल, तोखा नेवाः ग्वाहालि पुचःया श्रीकृष्ण महर्जन, शांकरी स्कुलया नेपालभाषा स्यनामि सोनी श्रेष्ठ, मोडर्न नेवाः इंग्लिश स्कुलया स्यनामि यशोदा पाण्डे, आदर्श उमावि थिमिया पुलांम्ह प्रधानाध्यापक विद्या चित्रकार, नेवाः शिक्षा समितिया देवदास मानन्धर लगायत नेपालभाषा शिक्षा ख्यलय् वयाच्वंगु थीथीकथंया समस्यायात कयाः कुलादीगु खः ।', 'थेच्व नेवाः इंग्लिश स्कुलया प्रिन्सिपल नविन थेच्वमिं लकसुस यानादीगु ज्याझ्वःया संयोजन व सिरपाःया प्रायोजन मोडर्न नेवाः इंग्लिश स्कुलं याःगु खः ।', ' ']"
नेवाःख्यः,११३८ अनलाथ्व सप्तमी,सुरेन्द्र तुलाधरया अध्यक्षता सुखावतिया न्हूधाः,"['येँ– सुखावति मल्टि प्रोडेक्सनया ज्यासना पुचःया न्हूधाः जूगु दु । सुखावतिया आइतवाः जूगु न्हापांगु दँ मुँज्यां सुरेन्द्र तुलाधरया अध्यक्षताय् न्हूगु ज्यासना पुचः निस्वंगु खः । दँमुँजयां भोगेन्द्र मानन्धरयात न्वकु, निल शाक्ययात छ्याञ्जे, रञ्जना सितुखुयात दांभरि पदय् ल्यःगु खः । अथेहे मू दुजलय् रुमन जोशी, रामराजा भाम, रोहन प्रजापति, राजेश महर्जन, गंगाराम महर्जन व सुधा शाक्यपिंत ल्यःगु खः ।\r\n                    \r\n                    \r\n                ', 'सुखावति पाखें वइगु जेठ २६ गते नेपाल कलाकार स्वास्थ्य कोषया ग्वाहालिया निंतिं नेवाः कलाकार फुटसल कासा यायेत्यंगु दु । पकनाज्वलय् च्वंगु कुमारी फुटसलय् जुइगु उगु कासाय् उठे जुइगु ध्यबा स्वास्थ्य कोषय् तयेगु खँ सुखावतिया नायः सुरेन्द्र तुलाधरं कनादीगु दु ।', 'सुथसिया १० ताः निसें न्हिनसिया ४ ताःई तक जुइगु उगु कासाय् छगू टिमय् च्याम्ह च्याम्ह कलाकार दुथ्याकाः धेंधेंबल्लाः जुइ । फुटसलय् ब्वति कायेगु निंतिं छम्ह कलाकारं द्वःछि दां तयाः नां दुतिनेमाः । कासा लिपा उकुन्हु कासाय् ब्वति काःपिं सकल कलाकारपिंत कमलादी ब्यांक्वेटय् ककटेल डिनरया व्यवस्था यानातयागु खँ नायः तुलाधरं कनादीगु दु ।']"
नेवाःख्यः,११३८ बछलागा षष्ठी,"दिपा महर्जनया याकः शाे, कलाकार स्वास्थ्य कोषय् न्यागू लाखं मल्याक दां मुन","['येँ औ  कलाकारतय् उपचारया निंतिं ग्वाहालि यायेगु ताः तयाः नीस्वंगु ‘नेपाः आर्टिस्ट हेल्थ फण्ड’ निंतिं न्यागू लाखं मल्याक दां मुंगु दु । कोषया ग्वाहालिया निंतिं शनिवाः थनया पाँचतारे होटल याक एण्ड यतिइ जूगु मेलोडि क्वीन दिपा महर्जनया ‘लाइभ म्युजिकल इभेन्ट’य् हे थीथी व्यक्तिपिंसं कोषय् दां तयेगु घोषणा यानादीगु खः ।\r\n                    \r\n                    \r\n                ', 'सुखावति मल्टि प्रोडक्सनया ग्वसालय् जूगु शोलय् म्येँ हालामि महर्जनं नेवाः व खस नेपाली यानाः झिंप्यपु म्येँ न्यंकादीगु खः । दिपाया याकः शोलय् वय्कःयात गायकपिं सानुबाबु महर्जन, सतिस महर्जन, नील शाक्य, राजेश महर्जन व राकेश वज्राचार्यपिंसं साथ बिउगु खः ।', 'ज्याझ्वलय् ख्यालि जुजु मदनकृष्ण श्रेष्ठं नं निपु नेवाः म्येँ व निपु खस नेपाली म्येँ न्यंकादीगु खः । थः जहान मदुगु लछि हे मदुनिवं स्टेजय् दं झाःम्ह ख्यालि जुजु श्रेष्ठं थ्व दुःखया इलय् नं थन वयाः थःगु दुःख ल्वःमंगु दु धासें धयादिल, ‘मदुम्ह जि जहानं नं न्ह्याथाय् च्वनाच्वंगु दुसां जि थन वयागु खनाः लय्तायाच्वंगु दु जुइ । न्हिकेगु न्हिलेगु याना वयाच्वनाम्ह जि थन वल धकाः व तंचाइ मखु जुइ ।’', 'ज्याझ्वःया अन्तय् न्ववानादिसें मू पाहाँ येँ महानगरपालिकाया मेयर विद्या सुन्दर शाक्यं थः जहान मदुगु दुःखया इलय् नं सकसितं न्हिकेत वयेफुम्ह ख्यालि जुजु मदनकृष्ण श्रेष्ठपाखें सकसिनं प्रेरणा कायेमाः धयादिल । कलाकारतय् स्वास्थ्यया निंतिं ग्वाहालि याइगु कोष दयेकेगु थें ज्याःगु छगू बांलाःगु उद्देश्यया निंतिं स्टेजय् दं झाःगु खनाः न्ह्याथाय् दुसां वय्कःया तिरिमय्जु नं लय् हे ताःगु दइ जुइमाः धयादिसें मेयर शाक्यं जीवनयात थूम्ह मदनदाईपाखें झीसं नं प्रेरणा कायेमाः धयादिल । अथे हे वय्कलं कलाकारतय् ग्वाहालि यायेगु पवित्र उद्देश्य ज्वनाः न्ह्यानाच्वंगु सुखावति मल्टि प्रोडक्सनया ज्या सुथां लायेमाः धकाः भिंतुना देछायादिल ।', 'ज्याझ्वःया सुरुइ ख्यालि जुजु श्रेष्ठं कलाकार स्वास्थ्य कोषया लोगो उलेज्या यानादीगु खः । थुगु ज्याझ्वःया झ्वलय् हे कोषया निंतिं ४ लाख ५९ हजार, ९९९ तका दां मुंगु खँ सुखावतिया नायः सुरेन्द्र तुलाधरं धयादीगु दु । कोष सुखावतिपाखें दकलय् न्हापां छगू लाख तका दां तयाः नीस्वंगु खः । ज्याझ्वलय् हे समाज सेवी विश्वरत्न तुलाधरं १,११,१११।–, नेपाल चलचित्र समाजया सचिव एस के श्रेष्ठं १,१०,०००।–, महर्जन कम्प्लेक्सया कृष्ण लाल महर्जनपाखें ५५,५५५।–, चलचित्र वितरक गोपालकाजी कायस्थं लाखेभाजु संकिपापाखें ३३,३३३।–, अमेरिका, बोस्टनया मधुकर श्रेष्ठं ७५,०००।–, न्यू जेनिथ इंग्लिस स्कुलया प्रिन्सिपल राजु महर्जनपाखें २५,०००।–, आर बी फिल्म्सया रविन्द्र साहीपाखें २५०००।–, शाही वास इन्डस्ट्रिजया भरत सापकोटापाखें २५०००।– तका दां तयेगु घोषणा यानादीगु खः ।', 'ज्याझ्वलय् चलचित्र वितरक गोपालकाजी श्रेष्ठं गायिका महर्जनयात थःगु खस नेपाली भाय्या फिल्मय् म्ये हायेकेगु बचं नं बियादीगु खः ।', 'ज्याझ्वःया अन्त्यय् गायिका महर्जनयात ‘सरप्राइज’ बिइगु झ्वलय् नायः तुलाधरं मय्जु महर्जनया छगू एल्बम सुखावति पाखें पिथनेगु घोषणा यानादीगु खः । थ्व एल्बमय्संगीत गुज्ये मालाकार व निल शाक्यया, बाजं ग्वसाः (एरेन्ज) जीवित जल्मी व भुपेन्द्र वज्राचार्य दइगु व म्येँया रेकर्ड हरिशरण साय्मि, सुरेन्द्र श्रेष्ठया स्टुडियोय् यायेगु घोषणा यानादीगु खः । अथेहे एल्बमय् दुथ्याःगु फुक्क म्येँया म्युजिक भिडियो दयेकेगु खँ नं वय्कलं धयादीगु दु ।', ' ']"
नेवाःख्यः,११३८ अनलाथ्व चौथी,थिमिइ लिपि वर्कशप,"['थिमि – नेपाल लिपि गुथिपाखे थौकन्हय् न्ह्याकाच्वंगु लिपि स्यने ज्या अभियानया झ्वलय् म्हिगः थिमिया बालकुमार लागाय् रञ्जना लिपिया', '\nक्यालिग्राफी वर्कशप जुल । नेपाललिपि गुथि, गुथिया थिमि कचा, क्यालिजात्रा व मैचाबौचाया मंकाः ग्वसालय् अन उगु ज्याझ्वः जूगु खः ।', '\nगुथिया नायः निरञ्जन ताम्राकार , छ्यांज्ये पवित्र कसाः लिसे लिपि प्रशिक्षक सुनिता डंगोल नं सहभागी जुयादीगु उगु ज्याझ्वलय् आपालं', '\nमनूतय्सं ब्वति काःगु खः । नेपाल लिपि गुथिं थौकन्हय् येया थःपिनि ज्याकुथी सुथय् व बहनी यानाः न्हिं निगू सेसन लिपि कक्षा सञ्चालन यानाच्वंगु दु ।\r\n                    \r\n                    \r\n                ', ' ', ' ', ' ']"
नेवाःख्यः,११३८ बछलागा अष्टमी,पूर्ण वैद्यया विम्बय् सहलह,"['येँ – नेपाल–भाषाया न्हापांम्ह आधुनिक कवि पूर्ण वैद्यया ‘लः लः खः’ कविता मुनाय् दुथ्याःगु कविताय् विम्बया प्रयोग बारे अन्तक्र्रिया ज्याझ्वः जुल । लिजः नेपालभाषा कविता दबूया ग्वसालय् आइतवाः उगु ज्याझ्वः जूगु खः । ज्याझ्वलय् कवि वैद्यं ‘लः लः खः’ कविताय् छ्यलादीगु विम्व बारे प्रा.डा. श्रीधर लोहनीं दुग्यंक कुलादीगु खः ।\r\n                    \r\n                    \r\n                ', 'ज्याझ्वलय् सहभागीपिंसं तःगु जिज्ञासाया लिसः बिसें कवि वैद्यं थुगु सफू वास्तवय् लःया बारे जक च्वये धकाः च्वयागु मखु, कविता च्वयेगु झ्वलय् लःयात कयाः च्वयातयागु कविता तःपुमछि खने दुगुलिं पासापिंसं लःया बारे जक च्वयातःगु कविताया अलग्ग जक सफू पिकाःसा जी धकाः सुझाव बिउगुलिं थ्व सफू पिथनागु खँ कनादिल ।', 'थःगु जीवनय् जूगु घटना, मेपिनिगु जीवनय् जूगु घटनायात अनुभूत यानाः थुपिं कविता सिर्जना यानागु खँ नं कवि वैद्यं कनादिल । वय्कःया कविता बारे खँ तयेगु झ्वलय् प्रा.डा. लोहनीं विश्वय् न्हापां विम्ब छ्यलाः कविता च्वःम्ह इज्रा पाउन्ड खः, कवि बैद्ययात विम्बवादी कवि नं धायेगु याः धासें ‘लः लः खः’ कविता मुनाय् विम्ब जक मखु प्रतिक नं छ्यलातःगु खँ कनादिल ।ज्याझ्वःयात लिजःया नायः नविन चित्रकारं सहजीकरण यानादीगु खः ।']"
नेवाःख्यः,११३८ बछलागा अष्टमी,दाङया नेवाःतय् म्हसीका कालबिल ज्याझ्वः,"['येँ – येँय् च्वनाच्वंपिं दाङया नेवाःतय् दथुइ म्हसीका कालबिल ज्याझ्वः वंगु शनिवाः जुल । दाङ काठमाडौं नेवार समाजया ग्वसालय् उगु ज्याझ्वः जूगु खः । समाजया नायः भेषराज श्रेष्ठया सभापतित्वय् जूगु ज्याझ्वलय् नेवाः देय् दबूया नायः नरेशकुमार ताम्राकार मूपाहांकथं झायादीगु खःसा न्वकु दीपककुमार श्रेष्ठ विशेष पाहांकथं झायादीगु खः ।\r\n                    \r\n                    \r\n                ', 'थीथी ज्याया निंतिं दांगं येँय् वयाः च्वनाच्वंपिं नेवाःतय्त छप्पँ यायेगु उद्देश्यं गठन यानातःगु समाजया ग्वसालय् जूगु म्हसीका कालबिल ज्याझ्वःया दथुइ समाजया कार्यसमितिया दुजः, आजीवन दुजः व साधारण दुजःपिंत दसिपौ नं लःल्हाःगु खः ।', 'ज्याझ्वलय् नवासें मूपाहां ताम्राकारं दाङय् नेवाः भाय्, कला, संस्कृतिया पुनर्जागरणया निंतिं देय् दबूपाखें फक्व ग्वाहालि यायेगु जुइ धासें दाङ व येँया दथुइ भौगोलिक रुपं तापाःसां भावनात्मक रुपं एकता क्वातुकेत ताः लाइगु विश्वास प्वंकादिल ।', 'अथे हे समाजया नायः श्रेष्ठं स्वनिगःया नेवाःतलिसे स्वापू क्वातुका यंकाः दाङय् नेवाः भाय् नापं कला, संस्कृति ल्यंकेया निंतिं माःगु ज्या न्ह्याका वनेगु प्रतिवद्धता प्वंकादिल ।']"
नेवाःख्यः,११३८ बछलागा त्रयोदशी ,मातृभाषा पत्रकारिता सम्मेलन याइगु,"['येँ – थ्वहे वइगु जेठ २ गते मातृभाषा पत्रकारिता सम्मेलन याइगु जूगु दु । नेवाः पत्रकार राष्ट्रिय दबुलिं नेपाल आदिवासी जनजाति पत्रकार महासंघया ग्वाहालिं थनया पर्यटन बोर्डय् उगु सम्मेलन यायेत्यंगु खः ।\r\n                    \r\n                    \r\n                ', 'संघीय संरचनाय् मातृभाषाया पत्रकारितायात राज्यं प्रर्वद्धन याकेगु नीति तर्जुमा यायेगु आज्जुं उगु सम्मेलन यायेत्यंगु खः । सम्मेलनय् नेपालभाषाया लिसें थीथी भाषाया पत्रकारिताया इतिहास, आः फयेमालाच्वंगु समस्या, राज्यं यायेमाःगु ज्या दुथ्याकाः कार्यपत्र न्हयब्वयेगु नं ग्वसाः दयेकातःगु खँ ज्याझ्वःया संयोजन नृपेन्द्रलाल श्रेष्ठं कनादिल ।']"
नेवाःख्यः,११३८ बछलागा अष्टमी,अमेरिकाया बोस्टनय् नेवाः न्ह्यलुवाः,"['येँ – नेवाः अर्गनाइजेसन अफ न्यू इंल्याण्ड, बोस्टन, अमेरिकापाखें च्वमि मय्जु प्रेमहिरा तुलाधरया नेवाः न्ह्यलुवाः सफू पिदन । वंगु ने.सं. ११३८ बछलागा खस्थिकुन्हु जूगु छगू ज्याझ्वःया दथुइ उगु सफू लुम्बिनी बौद्ध विश्वविद्यालयया उपकुलपति प्रा. डा. नरेशमान वज्राचार्यं पितब्वज्या यानादीगु खः ।\r\n                    \r\n                    \r\n                ', 'अर्गनाइजेसनया निवर्तमान नायः महेन्द्र शाक्यया सभापतित्वय् जूगु ज्याझ्वलय् अर्गनाइजेसनया न्वकु मबि सिंहं लसकुस यासे पितब्वज्या जूगु सफूया समीक्षा नं यानादीगु खः ।', 'अर्गनाइजेसनया छ्यांजे समन्त वज्राचार्य, प्राध्यापक निर्मलमान तुलाधरं सफूया थीथी पक्षयात कयाः थःगु नुगःखँ तयादीगु खः । संस्थाया न्हापांगु पलाःकथं पिदंगु उगु सफुतिइ नेपालभाषा च्वन्ह्याकेत योगदान बिया वंपिं नेपालभाषा साहित्य ख्यःया च्याम्ह न्ह्यलुवापिनिगु जीवनी दुथ्याःगु सफूया च्वमि नापं सह प्राध्यापक तुलाधरं कनादीगु दु ।']"
नेवाःख्यः,११३८ बछलाथ्व पुन्हि,स्वक्वःगु मातृभाषा पत्रकारिता दिवस हन,"['यल – नेपालभाषाया पत्रकारिता सुरु जूगु ९३ दँ क्यंगु लसताय् आइतवाः स्वक्वःगु मातृभाषा पत्रकारिता दिवस हन ।नेवाः पत्रकार राष्ट्रिय दबू केन्द्रीय समितिं यल शाखाया व्यवस्थापनय् थीथी ज्याझ्वः यानाः दिवस हंगु खः । नेपाल संवत १०४५ (विक्रम संवत १९८२) बुद्ध जयन्तीया दिंकुन्हु भारतया कलकत्तापाखें धर्मादित्य धर्माचार्य (जगतमान वैद्यं) ‘बुद्ध धर्म व नेपालभाषा’ नांगु पत्रिका पिथनेवं नेपालभाषा पत्रकारिता सुरुवात जूगु खः ।\r\n                    \r\n                    \r\n                ', 'वय्कःया ११३ क्वःगु बुदिं लाकाः मातृभाषा पत्रकारिता दिवस कथं स्वदँ न्ह्यःनिसें हनेगु ज्या जूगु खः । थ्वहे पत्रकारिता सम्भवत गैर नेपालभाषां पिदंगु न्हापांगु पत्रिका जूगु आः तकं अध्ययनं प्रमाणित जूगुलिं मातृभाषा पत्रकारिता दिवस नेवाः पत्रकार राष्ट्रिय दबूया केन्द्रीय अध्यक्ष श्रीकृष्ण महर्जनं कनादिल । उगु हे ज्याझ्वलय् यलया पुल्चोकय् धर्मादित्य धर्माचार्य (जगतमान वैद्य)या झ्वाताय् नं स्वांमाः क्वखायेकूगु खः ।', 'ज्याझ्वलय् वक्तातय्सं संविधानं देसय् न्ववाइगु फुक्कं भाषायात मातृभाषा खः धकाः धाये धुंकूगु अवस्थाय् नं मातृभाषा पत्रकारिताया विकासया लागिं राज्यं विशेष ध्यान तयेमाःगु खँ कनादिल । प्रत्येक नेपालीयात मातृभाषाया माध्यमं सूचना फ्वनेगु व सुसुचित जुइगु हक दुगु कनादिसें सहभागी वक्तातय्सं उकिया प्रत्याभूति यायेत राज्य तयार जुइमाः धयादिल ।', '\nज्याझ्वलय् वांगमय शताब्दी–पुरुष सत्यमोहन जोशीं नेपाःया पत्रकारिता दायरा तब्याः यायेत मातृभाषाया पत्रकारिताया प्रवद्र्धन यायेमाःगु खँ कनादिल ।', 'वय्कलं धर्मादित्य धर्माचार्य बुद्धधर्म व नेपालभाषा प्रति अनुरागं यानादीगु पत्रकारिता आः व्यावसायिक धारय् न्ह्यःने वनाच्वंगु न्ह्यथनादिसें उकियात राज्यया साथ व ग्वाहालि दयेमाःगु खँ कनादिल । नेपाल आदिवासी जनजाति पत्रकार महासंघया केन्द्रीय अध्यक्ष दण्ड गुरुगं न्हापांम्ह पत्रकार कथं धर्मादित्य धर्मायार्चयात मान्यता बियाः मातृभाषा पत्रकारिता दिवस हनेमाःगु कनादिल । मुलुक संघीयताय् वने धुंकूगु सन्दर्भय् विविध भाषाया पत्रकारिताया विकासया लागिं प्रदेश व स्थानीय तहया विशेष पहल जुइमाःगु नं अध्यक्ष गुरुगं कनादिल ।', 'उगु ज्याझ्वलय् यल प्रदेश नम्बर २ या प्रदेश सांसद ज्ञानेन्द्र शाक्यं ३ नम्बरया नां ऐतिहासिक तथ्य व प्रमाणया लिधंसाय् नेपालमण्डल तयेत सञ्चारकःमिपिंत थःगु थासं भूमिका म्हितेत बः बियादिल । वय्कलं संविधानं बियातःगु प्रेस स्वतन्त्रताया हकयात उच्चतम अभ्यासया लागिं मातृभाषा पत्रकारिताया विकास जुइमाःगु खँ तयादिल । दबूया ग्वसाय् थ्वहे वइगु जेठ ३ गते मातृभाषा पत्रकारिता विकासया बृहत अन्तरक्रिया ज्याझ्वः जुइगु उगु ज्याझ्वलय् जानकारी बिउगु दु ।']"
नेवाःख्यः,११३८ बछलाथ्व पुन्हि,अमेरिकाय् नेपालभाषा बारे अन्तक्र्रिया,"['येँ – नेवाः अर्गनाइजेशन अफ अमेरिका सियाटल च्याप्टरया ग्वसालय् अप्रिल २८ शनिवाः नेपालभाषाया च्वमि व प्राध्यापक मय्जु प्रेमहिरा तुलाधरलिसे अन्तक्र्रिया ज्याझ्वः यात । च्याप्टरया नायः भाजु सुरोज डंगोलं लसकुस यानाः न्ह्याकूगु ज्याझ्वलय् मय्जु तुलाधरं नेपालभाषाया उत्पत्तिनिसें वर्तमान अवस्था तकया जानकारी व नेपालभाषाय् शिक्षा बारे कनादिल ।\r\n                    \r\n                    \r\n                ', 'वयां लिपा नेपालभाषा व संस्कृति, शिक्षायात च्वन्ह्याकेगु विषयय् न्ह्यसःलिसः व नेपालभाषा संस्कृतियात नेपालं पिने म्वाका तयेत नेवाः अर्गनाइजेशन अफ अमेरिकाया भूमिका बारे नं सहलह जूगु खः ।']"
नेवाःख्यः,११३८ बछलागा पारू ,सक्रिय समाजसेवी दिगम्बर श्रेष्ठ मंत,['येँ- येँ मरु लागाया सक्रिय समाजसेवी दिगम्बर श्रेष्ठ म्हिगः आकाझाकां मंत । म्हिगः हे पशुपति आर्यघाटय् वय्कःया अन्तिम संस्कार नं क्वचाःगु दु ।वय्कः प्याफलय् च्वंगु गंगा क्लबया नायः खःसा हनुमानध्वाखा दरवार क्षेत्र सुधार तथा व्यवस्थापन समितिया नं नायः खः । लिसें वय्कः नेपालभाषाया हरेक सडक आन्दोलनय् नं सक्रिय जुयादी । छुं न्हि न्ह्यवंनिसें जलस्येँ (किड्नी)या ल्वचं कयाः वय्कः उसाँय् मफयाच्वंम्ह खः । वंगु छुं ई न्ह्यः वय्कःया ख्वपया अस्पतालय् भर्ना याना तःगु खःसा म्हिगः मदुगु खः । वय्कःया जहान लिसें छम्ह काय व छम्ह म्ह्याय् दी ।']
