category,date_published,headline,news_text
संस्कृति,११३८ चिल्लाथ्व चतुर्दशी,थौं होली पुन्हि,"['यँ- थौं होली पुन्हि देय्या पहाडी लागाय् तःजिक हनाच्वंगु दु । थौं थाय्थासय् लः व रंगं छम्हं मेम्हेसित छ्वाकाः थ्व पर्व हनी । तराई लागाय् धाःसा कन्हय् जक होली पर्व हनेगु याइ । थुगुसी होली पुन्हि कुन्हु सुनां नं उच्छृंखल ज्या मयायेमा धकाः प्रहरीं विशेष सतर्कता नाला काःगु दु । प्रहरीं वंगु छुं न्हि न्ह्यवंनिसें होली पर्व थवंथवय् जक न्ह्यइपुक म्हितेत इनाप यासें यदि लँय् वयाच्वंपिं लः वा रंगं छ्वाकल धकाः ज्वनाः सार्वजनिक मुद्दा तयेगु जुइ धकाः वंगु छुं न्हि न्ह्यवंनिसें माइकिङ समेत यानाच्वंगु खः ।\r\n                    \r\n                    \r\n                ', 'येँया बसन्तपुली वंगु अष्टमि कुन्हु थंगु चीर नं थौं हे क्वःथली । थौं बहनी ८.०३ बजे चीर क्वःथलीगु साइत दु । येँया धालसिक्वया मानन्धरतय्सं थ्व चीर क्वःथलीगु खः । थ्वयात थौं हे साला यंकाः तिंख्यलय् यंकाः च्याका छ्वइ । मारवाडीतय्सं चीर च्याकाः वःगु ह्यंग्वाः छेँय् यंकाः कुँ थनेगु ज्या याइ ।']"
संस्कृति,११३८ चौलागा  तृतीया,"म्हासुख्वा अजिमाया जात्रा, सक्व (भिडियो)",[]
संस्कृति,११३८ चौलागा  पारू ,तिसा मालेगु जात्राया प्यपा किपा,"['येँ येँया नरलय् सोमवाः तिसा मायेकेगु जात्रा जुल । जात्राया झ्वलय् मोपताः अजिमा (टुँडाल देवी)या खःयात पुखुलीइ यंकाः तिसा मायेकेगु जात्रा याःगु खः ।\r\n                    \r\n                    \r\n                ', 'किपाः रासस']"
संस्कृति,११३८ चौलाथ्व दुतिया,नक्वाः भैलः द्यवं मतिना याः वइगु जात्रा,"['येँ- येँया दक्षिणी भेगय् लाःगु किपुल्चा (किसिपिडी) य् म्हिगः कालिका अजिमा–भैलःद्यःया मू जात्रा जुल । न्हय्न्हुयंकं जुइगु थ्व जात्राया झ्वलय् आइतवाः भैलःद्यःया खः जात्रा यानाः कालिका पीठय् कालिका नापलाकेत हःगु खः । द्यःयात म्हिगः हे च्वय् देशय् बिज्याकूगु खः । वंगु चिल्लागा नवमि कुन्हु', '\nछ्वय्लाभू यानाः न्ह्याःगु जात्रा कन्हय् भैलःद्यःयात द्यःछेँय् बिज्याकेधुंकाः क्वचाइ ।\r\n                    \r\n                    \r\n                ', 'किपुल्चाया कालिका–भैलःद्यः जात्रायात नक्वाः (नुवाकोट) भैरवं किपुल्चाया कालिका द्यःलिसे ख्यालि (मतिना) याःवःगु जात्रा कथं कायेगु याइ । पाहांचःह्रे हे धाइगु थ्व जात्राया झ्वलय् नक्वाः भैरव व कालिका अजिमाया हे मू जात्रा जुइ ।', 'देशं पिनेच्वंगु कालिका अजिमाया पीठ', 'थुगुसी जात्राया द्यःपाःलाः जुयादीम्ह राजकाजी महर्जनं धयादीकथं छगू इलय् नक्वाः भैरव थनया कालिका अजिमाया सुन्दरताया बखान न्यनाः वलिसे मतिना यायेत किसिपीडी वःगु जुयाच्वन । तर लिहां वने न्ह्यः हे द्यः तुइया वःगुलिं सुपय् सू वन । सुपय् सुलाच्वंम्ह भैरवयात स्थानीय मनूतय्सं ज्वनेधुंकाः थ्व जात्रा न्यायेकूगु खः ।', 'थुगुसीया द्यःपालाः राजकाजी महर्जन', 'थ्व जात्रा आः नं पूवंक नियमय् च्वनाः न्यायेकेमाः । ‘भैलःद्यः तसकं शक्तिशाली, मखुकथं यायेमजिउ, उकिं स्वनिगलय् जुइगु जात्रा मध्ये आः नं थ्व जात्रा पूवंक नियमय् च्वनाः हना वयाच्वंगु दु’ न्हापा भैलःद्यः कुबीम्ह गुथ्याः केदार महर्जनं कनादिल ।', 'येँया पचली भैरवया बाखं थेंज्याःगु हे बाखं दुगु नक्वाः भैलःद्यः नं पचली थें हे क्वंचाद्यः कथं जात्रा याइगु खः । नक्वाः भैलद्यः दुगु क्वंचाय् निघः थ्वँ', '\nन्ह्यं । निघः थ्वँ व बां स्याना हःम्ह म्येय्या थ्यंमथ्यं ४० किलो लाफः द्यःने तया हइगु क्वंचाद्यःयात क्वबीगु धाःसा प्यम्हेसिनं जक यायेमाः । थुपिं प्यम्हेसित नीसी यानाः जामां सिंकातइ । जात्राया झ्वलय् द्यः कुबीधुंकाः थासय् मथ्यंतले द्यःयात गनं दिके मजिउ । भैलःद्यःयात कालिका पीठं लित यंकीबलय् बासा लायाः देशय् दुत यंकी ।', 'भैलःद्यः', 'भैलःद्यः देशय् बिज्याकेत बासा लायाच्वंगु', ' ', 'भैलःद्यः क्वबिया हयाच्वंगु', 'भैलःद्यःया क्वंचाय् तयाहःगु लाया छ्वया छुयाच्वंगु । द्यःकुबिइपिं, गुथियार, बाजंखलःपिंत छ्वय्ला न्याकू न्याकू व भैलःद्यःया क्वँचाय् च्वंगु थ्वँ त्वंकेधुंकाः द्यःयात देशय् थहांबिज्याकी ।', 'भैलःद्यःया क्वंचां थ्वँ लिकयाच्वंगु', ' ', ' देशय् दुने च्वंगु कालिका अजिमाया द्यःछेँ', 'कालिका–भैलः द्यः जात्राया झ्वलय् जात्रा याइम्ह गणेद्यः']"
संस्कृति,११३८ चौलागा  पारू ,द्यः जागे जुया वइगु फुसिंख्यःया (मनमैजु) जात्रा (फाेटाेफिचर),"['येँ– फुसिंख्यः (मनमैजु)इ इन्द्रायणी द्यःया जात्रा न्ह्यानाच्वंगु दु । फुसिंख्यः जात्राया थौं मू न्हि कुन्हु द्यःखः जात्रा जुयाच्वंगु दु । जात्रा म्हिगः छ्वयलाबू यानाः न्ह्याःगु खःसा कंस तक न्ह्याइ ।\r\n                    \r\n                    \r\n                ', 'थुगुसी जात्राया निंतिं अजिमा जुयाः भाजु रविन महर्जन पिहां झाःगु खः । वय्कः थगुने निसें अजिमा जुयाः पिहां झाःगु खः । अजिमा द्यः जुइम्ह द्यःया शक्तिं थःथम्हं दनावइगु खँ स्थानीयपिंसं धाःगु दु । भाजु महर्जनयाके थगुने इन्द्रायणी अजिमा जागे जुया वयेधुंकाः थगुने निसें वय्कः अजिमा जुयाः पिहां झाःगु खः । अजिमा जुइम्हेसिनं जामा सिनाः अजिमा द्यःया पात्र ज्वनाः पुजा फंफं द्यःखः न्ह्यःने न्ह्यःने बिज्याइ । अजिमा जुइम्हेसिया पात्रय् द्यःजात्रा जूगु लँपुइ स्थानीयपिंसं समय्बजि छायाः पुज्यायेगु याइ । द्यः जुयाबिज्याःम्ह लिगिलिग खानावइ ।', 'द्यःखः जात्राय् गणेद्यः हे न्ह्यलुवाः जुयाः जात्रा न्ह्याइ । गणेद्यःयात गुथिया थाकुलिं ज्वनाः वइ । गणेद्यःयात नं थाय्थासय् समय् तयाः पुजा बीगु याइ ।', '\nद्यःखः जात्रा थौं न्हिछियंकं न्ह्याइ । म्हीग द्यःछेँ नं गमय् तयेयंकीगु द्यःयात थौं पीठं ल्ह्वनाः जात्रा न्ह्याकूगु खः । पीठं द्यः ल्ह्वना हयेधुंकल धायेवं द्यःखःयात गनं दिके मजिउ । द्यः कुबियाः हे पुजा फयेगु याइ । थौं जात्रा क्वचायेवं द्यःछेँय् यंकाः द्यःखः दिकीसा कंसं हाकनं द्यःछेँ नं द्यः थनाः जात्रा याइ ।', 'द्यःखःया न्ह्यःने कुमारीया लिसें मेमेगु द्यःया नं पात्र मस्तय्सं कुबिया हःगु खः । न्हापा न्हापा थ्व पात्र नं अजिमा द्यःया पात्र थें मनुखं हे ज्वनाः वइगु खः । तर थ्व पात्र ज्वनीपिं द्यः दनामवःगुलिं कुबियाः हःगु खँ धाःगु दु ।', ' ', ' ', ' ', ' ', ' ', '  ', ' ', ' ']"
संस्कृति,११३८ चौलागा  चर्हे,"थिमिइ भुइसिन्हः जात्रा जुयाच्वन, न्हिनय् बाेडेय् म्ये प्वाःखिन","['थिमि (नेपालभाषा टाइम्स)÷ बिस्काः जात्राया झ्वलय् थौं आइतवाः थिमिइ मू जात्रा जुयाच्वंगु । थिमिइ बालकुमारी व दक्षिण बाराही लिसें स्वीनिखः द्यःखः हयाः भुइसिन्हः जात्रा न्यायेकाच्वंगु दु । स्वीनिखः द्यःखःया जात्रा जुइ धाःसां थौंकन्हय् २१ खः जक द्यः खः हयेगु यानाच्वंग दु ।', '\nथिमिया थीथी त्वालं गणेद्यः, भैलः द्यः, बाराही द्यःया खः जात्रा यानाः बालकुमारी लागा हयाः भुइसिन्हः ह्वलाः जात्रा न्यायेकी । थ्वयां न्ह्यव म्हीग चान्हय् बालकुमारी द्यःयात कुहां बिज्याकाः चान्हय्सिया जात्रा न्यायेकूगु खः । थिमि लाय्कूया पःमाः, कसः व गुथियारपिंसं बालकुमारी द्यःयात बुया हयाः लाय्कू ध्वाखा न्ह्यःने च्वंगु खटय् तयेवं चान्हय्सिया जात्रा न्याइ ।\r\n                    \r\n                    \r\n                ', 'किपा ः रासस', 'जात्राया झ्वलय् म्हिगः शनिवाः त्वाःत्वालय् खटय् तयातःपिं द्यःतय् पुजा जूगु खः । छेँछेँय् नं द्यः पुज्याःवनेगु जूसां थुकुन्हु धाःसा बलि बीमखु । थुकुन्हु थिमिइ खाइक्वाति नयाः खाइसंल्हु न्यायेकी ।', '\nबिस्काया झ्वलय् थिमिया बोडे थौं न्हिनय् म्ये प्वाः खनीगु जात्रा नं जुइ । थुगुसी नं स्थानीय बुद्धकृष्ण बागः श्रेष्ठं म्ये प्वाःखनीगु जूगु दु । जात्राया निंतिं कःमि व नाइकें द्यः पुज्याये धुंकाः पाँचो गणेद्यःया न्ह्यःने च्वंगु फल्चाय् १० इञ्च ताःहाकःगु नतूचां म्ये प्वाः खनाः नतूचा सहित चन्द्राकार भ्वाय् ज्वनाः बोडे देय् चाःहिली ।', '\nमेखे ख्वपय् बिस्काःया झ्वलय् शनिवाः बहनी यःसिं क्वःथःगु दु ।', 'किपा ः रासस', 'तोखाय् नं बिस्काः सुरु', 'येँया उत्तर भेगय् लाःगु पुलांगु नेवाः बस्ति तोखा व सपनतीर्थय् शनिवाः निसें जात्रा सुरु जूगु दु । तोखाय् दँय्दसं वैशाख १ गते निसें ४ गते तक स्थानीय कुमारी, गणेद्यः, चन्देश्वरी लगायतया द्यःयात खतय् तयाः चाःहिकाः बिस्काः जात्रा न्यायेकी । जात्रा न्ह्यः थःनेलाछिया गणेद्यः न्ह्यःने वंगु वालय् हे यःसिं थंगु खः ।', '\nप्राचीन इलय् तोखाय् बांमलाःगु शक्ति वयाः सर्वसाधारणयात दुःख बिउ वयाच्वंगुलिं अज्याःगु शक्ति बिसिके छ्वयेगु निंतिं द्यः जात्रा याना वयाच्वंगु जनविश्वास दु ।', 'किपा ः रासस', 'तोखाय् थुगुसी जात्रा व्यवस्थापन समिति दयेकाः विशेष कथं जात्रा न्यायेकाच्वंगु दु । समितिया अध्यक्ष गणेशमान श्रेष्ठया कथं जात्राय् ल्वापु मजुइकेगु निंतिं अय्लाः मीगु प्रतिबन्ध तयातःगु दुसा स्वयंसवेकतय्त थाय्थासय् खटे यानाः व्यवस्थापन यानाच्वंगु दु ।', '\nतोखां च्वय् सपनतीर्थय् नं शनिवाः सुथय् म्वःल्हु वइपिनि भीड जुल । छन्हु न्ह्यव चान्हय् बागद्वाः चाःहिला वयाः सपनतीर्थय् म्वःल्हु वयेगु याइ । थुकिया लिसें तप्यंक सपनतीर्थय् वयाः नं म्वःल्हु वयेगु याइ । सपनतीर्थय् म्वः ल्हुत धाःसा छ्यंगू सम्बन्धी ल्वय् जुइमखु धयागु विश्वास दु ।', '\nसपनतीर्थ मेला नं व्यवस्थित यायेत स्थानीय खलः, पुचः, क्लबतय्सं स्वय्सेवक खटे यानाः व्यवस्थापन याःगु खः ।', ' ', 'थिमिया भुयुसिन्हः जात्रा (भिडियाे)']"
संस्कृति,११३८ चौलाथ्व द्वादशी ,बिस्काः जात्राया रथ दयेकेगु शुरु,"['ख्वप – थनया दकलय् ताःहाकःगु बिस्काः जात्राया तयारी शुरु जूगु दु । च्याचा गुन्हुतक न्यायेकीगु बिस्काः जात्राया तयारी तीव्र रुपं जुयाच्वंगु दु । बिस्काःया निंतिं भैरव व भद्रकालीया रथ निर्माण यायेगु ज्या शुरु जुइ धुंकूगु दु । अथे हे बिस्काःया झ्वलय् थनीगु यःसिं नं भेलुख्यःया यःसिंख्यलय् थ्यंकः हयेधुंकूगु दु । उगु यःसिं स्वंगू लाख नीखुद्वः तका दां खर्च यानाः हयागु गुथि संस्थान ख्वपं जानकारी बिउगु दु । उगु यःसिं सूर्यविनायक नगरपालिकाया चित्तपोलय् च्वंगु सल्लाघारीं हइगु खः ।', '\nवइगु चैत २७ गते निसें बैशाख ५ गतेतक न्यायेकीगु ख्वपया हे दकलय् ताःहाकःगु जात्राया निंतिं तौमधि त्वाःस्थित न्यातपौं देगः न्ह्यःहे प्यागोडा शैलीया भैरव व भद्रकालीया रथ निर्माण यायेगु ज्यानं शु जुइधुंकूगु संस्थाया ख्वप जिल्ला प्रमुख हरिप्रसाद सुवेदीं कनादीगु दु । सौर्यमासकथं न्ह्याइगु थुगु जात्रा वि.सं. या न्हूदँ शुरु जुइ प्यन्हु न्ह्यः तान्त्रिकविधिकथं शुरु यानाः बैशाख ५ गते भैरव व भद्रकालीया रथ सालाः क्वयेकीगु परम्परा दु ।\r\n                    \r\n                    \r\n                ', 'रथया च्वय्या तँ त्वःधूगुलिं रथ जीर्ण जूसां थुगुसी धाःसा व हे रथं ज्या काइगु जूगु दु । रथ मर्मतया निंतिं आवश्यक सिं इलय् थ्यंकः मवःगुलिं पुलांगु हे रथयात सामान्य मर्मत यानाः सालेगु तयारी जुयाच्वंगु खः । थ्व हे झ्वलय् जात्रायात व्यवस्थित यायेत नापं अप्पां कयेके मबीगु व हिंसा जुइगुपाखें बचे यायेगु ल्याखं थुगुसी नं जात्रा जुइगु थीथी थासय् सीसीटीभी क्यामरा जडान याइगु जुयाच्वंगु दु । जिल्लाया प्रमुख जिल्ला अधिकारी द्रोण पोखरेलया नेतृत्वय् वंगु छुं दिं न्ह्यः जक जात्रायात शान्तिपूर्ण रुपं सम्पन्न यायेत राजनीतिक दलया प्रतिनिधि, जात्रालिसे सम्बन्धित स्थानीय व्यक्ति, जिल्लाया सुरक्षा निकायया प्रमुखलिसें जात्रालिसें सरोकार दुगु ज्याकूया प्रतिनिधिपि दुथ्याःगु छगू बैठकं रथ जात्रा जुइगु लँपु चिहाकः यायेगु निर्णय याःगु दु । विशेष यानाः थ्व जात्रा शुरु जुइगु न्हि व दकलय् लिपांगु न्हि रथ सालेगु झ्वलय् थःने व क्वःनेया च्वंपिनिगु दथुइ रथयात थःथःगु थासय् सालेगु झ्वलय् अप्पां तकं कयेकाः ल्वापु जुगु खः । थुकथंया ज्या पनेत हे सीसी क्यामरा जडान यायेगु तयारी जुयाच्वंगु खः । थगुने बिस्काःया निंतिं नीप्यंगः सीसी क्यामरा जडान याःगु खःसा थुगुसी आवश्यक जूसा मेमेगु थासय् नं सीसी क्यामरा जडान यायेगु तयारी यानागु प्रजिअ पोखरेलं कनादीगु दु । थ्व हे झ्वलय् मध्यपुर थिमिया जात्रायात व्यवस्थित यायेत मध्यवपुर नगरपालिका थः हे सक्रिय जूगु दु । नगरपालिका प्रमुख मदनसुन्दर श्रेष्ठया नेतृत्वय् आः नकतिनि जात्रायात व्यवस्थित रुपं सम्पन्न यायेत छगू सहलह नं जूगु खः ।']"
संस्कृति,११३८ चौलाथ्व अष्टमी,जनबहाःद्यःया असंयाः न्यात (फाेटाेफिचर),"['येँ –जनबहाः द्यःया असंयाः न्याःगु दु । थौं आइतवाः सनिलय् पौन ७ बजे पाखे द्यः याःन्याःगु खः ।', '\nथौं जनबहाःद्यःया रथ सालेगु न्हापांगु न्हि खः । जमलय् रथय् द्यः तयाः जनबहाद्यःयात रत्नपार्क, भोताहिति जुयाः असनय् थ्यंके हःगु खः । थ्वयां न्ह्यः द्यःयात जनबहालं खटय् तयाः जात्रा यानाः जमलय् थ्यंकूगु खः ।\r\n                    \r\n                    \r\n                ', 'कन्हय् सोमवाः असनं हनुमानध्वाखातक द्यः सालीसा कंस मंगलवाः हनुमानध्वाखां लगमय् यंकी ।', ' ', ' ']"
संस्कृति,११३८ चौलाथ्व सप्तमी,असनय् भिंतुना बसन्त उत्सव न्ह्यानाच्वन,"['येँ – थनया असं दबुली भिंतुना बसन्त उत्सव न्ह्यानाच्वंगु दु । भिंतुना गुथिया ग्वसालय् न्याक्वःखुसी बसन्त उत्सव जुयाच्वंगु खः । उत्सवय् असं बाजं गुथि पाखें दाफा, अन्नपूर्ण ज्ञानमाला भजन खलःपाखें भजन न्यंकेधुंकूगु दु ।\r\n                    \r\n                    \r\n                ', 'ज्याझ्वःया उलेज्या असंत्वाःया थकालि १०४ दँ दुम्ह मोतिकृष्ण  तुलाधरं यानादीगु खः । गुथिपाखें वय्कःयात दोसल्लां न्ययेकाः हनापौ नं देछाःगु खः । अथेहे ज्याझ्वलय् येँ महानगरपालिका २५ वडाया अध्यक्ष नीलकाजी शाक्य व २७ या अध्यक्ष चिनियामान वज्राचार्ययात नं हनेज्या यासें वय्कःपिनि कार्यकाल सफलताया निंतिं भिंतुना देछाःगु दु ।', 'भिंतना बसन्त उत्सवया झ्वलय् आः थीथी हुलाप्याखं, ख्यालः, भजन न्ह्यब्वयेगु निसें कविता न्यंकीगु ज्याझ्वः दु । ज्याझ्वः बहनी साढे ७ बजे तक न्ह्याइगु खँ धाःगु दु ।', ' ', ' ', ' ', ' ']"
संस्कृति,११३८ चौलाथ्व त्रयोदशी ,जैसिदेवलय् जनबहाःद्यःयात पताः छाल,"['येँ – जनबहाःद्यः सालेगु झ्वलय् म्हीग जैसिदेगलय् रथयात पताः छायेगु व विशेष पुजा ज्या जुल । जैसिदेगलय् रथ थ्यनेवं दँय्दसं थथे विशेष पुजा यायेगु याना वयाच्वंगु खः । जैसिदेगलय् रथ थ्यनेवं किसलीसहित तयाः द्यः पुज्यानाः २० मिटर ताःहाकःगु पञ्चरंगी न्यापु पताः छाःगु खः । अथेहे रथया गजुलिं चतांमरि, यःमरि, ल्वंचामरि नं छाःगु खः । देशय् वयेफुगु संकट, विनाश मोचन जुयाः राज्य व जनताया सुख, शान्ति, समृद्धि, सुस्वास्थ्य व दीर्घायुया कामना यासें जैसीदेवल युथ क्लबं दँय्दसं थथे जनबहाःद्यःयात पताः छायाः विशेष पुजा याना वयाच्वंगु खः । पुजा ज्याझ्वलय् स्थानीय हनेबहःपिं, क्लबया पदाधिकारीपिं, समाजसेवीपिनि उपस्थिति दुगु खः ।']"
संस्कृति,११३८ चौलागा  चर्हे,थिमिया भुयुसिन्हः जात्रा (भिडियाे),[]
संस्कृति,११३८ चौलागा  चर्हे,मनकामना देगलय् लुं सिइत १५ किलो लुँ,"['येँ – नांजाःगु मनकामना देगः पलिइ लुं सिइगु ज्या न्ह्याःगु दु । देगलय् लुं सिइगु निंतिं जक १५ किलो लुँ न्यानागु खँ देगः जिर्णोद्धार समितिं धाःगु दु । लुँ सिइगु निंतिं न्याःगु लुँया मू जक स्वंगू करोड ५७ लाख तका थ्यंवः ।\r\n                    \r\n                    \r\n                ', 'न्हापा हे छुं भचा जीर्ण खनेदयेधुंकूगु देगः वि.सं. २०७२ वैशाख १२ या तःभुखाचं यानाः थप स्यनेवं देगः ल्ह्वनेगु (जीर्णोद्धार) ज्या जूगु खः । पुलांगु हे शैली जीर्णाेद्धार जुयाच्वंगु देगःया पलिइ लीया पौ दयेकाः उकी लुं सिइगु ज्या याःगु खः ।', 'जिर्णोद्धार समितिया कजि नरेन्द्र बाबु श्रेष्ठया कथं नितँया पौ मध्ये च्वय्या पलिइ लुं सिइधुंकूगु दुसा क्वय्या पलिइ आः लुं सिइगु ज्या न्ह्याःगु दु ।’ वय्कलं निसः स्वसः दँ तक तुइकथं लुं सियागु दावी नं यानादीगु खः ।', 'तःभुखाय् ब्वःगु निला लिपा हे सुरु जूगु जीर्णोद्धारया ज्या आः ९० प्रतिशत सिधयेधुंकूगु खँ धाःगु दु । वइगु खुला दुने पूवंके ज्या सिधइगु खँ समितिं धाःगु दु । आः याकनं हे साइत स्वयाः देगःया गजू तयेगु खँ कजि श्रेष्ठं कनादीगु दु । मनकामना देगः जीर्णोद्धारया निंतिं १३ करोड दां खर्च जुइगु अनुमान यानातःगु दु । देगः दयेकेगु निंतिं भक्तजनपाखें जक हे च्यागू करोड दां मुंगु खँ धासें समितिं ध्यबाया कारणं ज्या दिकेमाःगु अवस्था मवःगु खँ धाःगु दु । देगः ल्ह्वनेगु निंतिं पुरातत्व विभागपाखें नं प्यंगू करोड दां वःगु खः ।']"
संस्कृति,११३८ बछलाथ्व तृतीया,"बुंगद्यःयात रथय् बिज्याकल, बिहिवाः द्यः सालीगु (भिडियो)","['यल – दकलय् ताहाकःगु जात्रा बुंगद्यःया खः जात्राया निंतिं मंगलवाः बहनी बुंगद्यःयात रथय् बिज्याकूगु दु । यलया तःबहालय् बिज्याकातःम्ह बुंगद्यःयात मंगलवाः सनिलय् पुज्यानाः खटय् तयाः पुल्चोकय् बिज्याकूगु खः । काहा बाजं, गुर्जुया पल्टन सहित कुबियाहःगु द्यःयात तःबहालं कुमारीपाटी, मानभवन जुयाः पुल्चोकय् दयेकातःगु रथय् बिज्याकूगु खः ।', '\nबुंगद्यःया खः सालेगु सुरु बिहिवाः निसें जुइ ।']"
संस्कृति,११३८ चौलागा  चर्हे,बुद्धकृष्णं खुक्वःखुसी म्ये प्वाः खन  (भिडियो),"['थिमि – बोडेया म्ये प्वाः खनीगु जात्रा क्वचाःगु दु । थिमिया ४६ दँया बुद्धकृष्ण बाग श्रेष्ठं थुगुसी म्येय् प्वाः खनादीगु खः । आइतवाः न्हिनय् २ बजे पाखे श्रेष्ठया म्ये प्वाः खनेगु ज्या जूगु खः । बोडेया पाँचो गणेद्यः न्ह्यःने च्वंगु फल्चाय् कःमि व नाइकें म्ये प्वाः खनेधुंकाः बाग श्रेष्ठं चन्द्राकार भ्वाय् (महादीप) ज्वनाः देय् चाःहिउगु खः ।\r\n                    \r\n                    \r\n                ', 'लछि न्ह्यव निसें चिकनय् थुनातःगु १० इञ्चया नतूचां म्ये प्वाः खनाः म्येय् उगु हे नतूचा तयाः देय् चाःहिउगु खः । म्ये प्वाः खंगु स्वयेत पाँचो गणेद्यःयाथाय् तसकं भीड जूगु खः । म्ये प्वाः खने न्ह्यः श्रेष्ठं देय् चाःहिलाः थीथी द्यःयाथाय् द्यःपुज्यानाः मत बियादीगु खः ।', 'देय् चाःहिले धुंकाः बोडेया महालक्ष्मी द्यःयाथाय् च्वंगु चां म्येय् बुलेगु याइ । न्हापा नं म्ये प्वाः खनेधुंकूम्ह श्रेष्ठं महालक्ष्मी द्यःयाथाय् च्वंगु चाः बुलेधुंकाः म्ये प्वाः गंथाय् मेगु छुं वासः तयेम्वाःगु, अथें लनीगु खँ धयादीगु दु । देय् चाःहिलेधुंकाः महालक्ष्मी द्यःयाथाय् हे थ्यंकाः म्येय् च्वंगु नतूचा लिकयाः अन हे देगलय् तायेगु याइ ।', 'बाग श्रेष्ठं २०६२ साल निसें स्वदँ तक म्ये प्वाः खनादीगु खः । व धुंकाः ज्या यायेगु झ्वलय् कोरिया थ्यंम्ह श्रेष्ठं वंगु निदँ न्ह्यवनिसें हाकनं म्ये प्वाः खनादीगु खः । थुगुसी वय्कलं खुक्वःखुसी म्ये प्वाः खनादीगु खः ।', 'सिइथे च्वंक विरामी जूगु इलय् म्ये प्वाः खनेधुंकाः लनावंगुलिं थःत विश्वास दुगु खँ कनादिसें वय्कलं व हे विश्वास व परम्परा म्वाकातयेगु निंतिं थःम्हं निरन्तर म्ये प्वाः खनागु खँ वय्कलं धयादीगु दु ।']"
संस्कृति,११३८ चौलागा  तृतीया,सक्वय् म्हासुख्वाः अजिमाया जात्रा (फोटोफिचर),"['सक्व – सक्वय् म्हासुख्वाः अजिमा (बज्रयोगिनी)या मू जात्रा मंगलवाः जुल । जात्राया झ्वलय् म्हासुख्वाः अजिमा (बज्रयोगिनी)या लिसें चिभाः द्यः, सिंघनी, ब्याघ्रिणीयात विशेष कथंया खतय् तयाः देय् चाःहिकूगु खः ।\r\n                    \r\n                    \r\n                ', 'वंगु शनिवाः बज्रयोगिनी द्यः गुँबहालं देशय् कुहां बिज्याःगु खःसा वइगु शनिवाः थहां बिज्याइगु खँ धाःगु दु ।', ' ', ' ', ' ', ' ', '  ', ' ', ' ', ' ']"
संस्कृति,११३८ बछलाथ्व चौथी,गाःबहाःयाः न्यात (भिडियो),"['यल- बुंगःद्यः रथ जात्रामा न्हापांगु छन्हि बिहिबाः गाःबहाःयाः न्यायेकूगु दु । थौं  सनिलया साढे छ बजेपाखे द्यः याःलाङ न्याःगु खः । बुंगःद्यः रथजात्राया न्हापांगु न्हि पूच्वं रथ सालाहःगु खः । वंगु मंगलवाः बुंगःद्यःयात रथय् बिज्याकूगु खः  ।\r\n                    \r\n                    \r\n                ', 'भिडियो  स्वयादिसं।']"
संस्कृति,११३८ बछलाथ्व पारू ,मलमासं बुंगद्यः जात्रा मपनीगु,"['येँ – स्वनिगःया दकलय् ताःहाकःगु जात्रा धाइगु बुंगद्यःया जात्रा थनिंनिसें शुरु जुइत्यंगु दु । थौं बुंगद्यःयात रथय् बिज्याकाः थ्व जात्रा न्ह्याकी । द्यःयात रथय् बिज्याकूगुयां स्वन्हु लिपा बिहीवाः द्यः सालेगु ज्या जुइ । \r\n                    \r\n                    \r\n                ', 'वइगु जेठ २ गते निसें मलमास नं शुरु जुइगु जूगुलिं मलमासय् द्यः साले जिउ कि मजिउ धइगु खँ नं पिहां वःगु दु । थुकिया बारे जोतिष कीर्तिमदन जोशीयात स्वापू तयाः न्यनाबलय् वय्कलं मलमास जूसां द्यः सालेगु ज्या धाःसा पनी मखु धयादिल । बुंगद्यः सालेगु निंतिं रथ दयेकेगु ज्या क्वचायेधुंकूगु दुसा न्हवं (दशकर्म) नं क्वचायेधुंकूगु दु । ', 'यलय् बुंगद्यःयात रथय् तइगु छन्हु न्ह्यः म्हिगः कटुवाल दहलय् नं तःजिगु जात्रा न्यायेकूगु खः । बुंगद्यःयात भारतया कामारुकामाक्षं नेपाः हःगु लसताय् कटुवाल दहलय् जात्रा याइगु खः । म्हिगः चछि धइथें कटुवाल दहलय् पुजाआजा जूगु खँ पुजारी कपिल गुरुजुं कनादीगु दु । थौं भम्बःया रुपय् दुम्ह द्यःयात कलशय् तयाः यलय् हइगु खः । थौं यलय् थ्यनेवं द्यःयात रथय् बिज्याकी । ', 'थुगुसी बुंगद्यः जात्राया निंतिं ७० लाख तका खर्च जुइगु खँ गुथि संस्थान यलं धाःगु दु । संस्थानया कथं रथ दयेकेत जक ५० लाख तका तूगु खःसा मेगु ध्यबा रथ दयेकेत ज्या याइपिं पुजारी लगायतपिंत बीमाःगु खः ।']"
